Class	Experimental	Recalibrated	Theoretical	Error (ppm)	Mol. Formula	Intensity
NO	670,499261	670,4990832	670,499337	0,378567109	C48H65NO	1172,136597
NO	670,593212	670,5930205	670,593237	0,322798595	C47H77NO	697,248474
NO	672,515458	672,5152797	672,514987	-0,435248138	C48H67NO	1209,278442
NO	674,530727	674,5305483	674,530638	0,133053068	C48H69NO	1248,311768
NO	676,546329	676,546151	676,546287	0,200997344	C48H71NO	1354,68335
NO	678,468053	678,4678556	678,468037	0,267411603	C49H61NO	670,911865
NO	678,56216	678,5619799	678,561938	-0,061696357	C48H73NO	1307,590088
NO	680,484151	680,4839584	680,483687	-0,398820366	C49H63NO	843,425903
NO	680,577416	680,5772188	680,577587	0,541003754	C48H75NO	711,523376
NO	682,499571	682,4993781	682,499337	-0,060217068	C49H65NO	876,178406
NO	684,514904	684,5147167	684,514987	0,394839157	C49H67NO	1145,940796
NO	686,530755	686,5305676	686,530638	0,102528823	C49H69NO	1201,699829
NO	688,546311	688,5461212	688,546287	0,240815611	C49H71NO	1150,590088
NO	690,468327	690,468122	690,468037	-0,12311381	C50H61NO	676,900513
NO	690,562183	690,56199	690,561938	-0,075322148	C49H73NO	1070,570557
NO	692,577546	692,5773564	692,577587	0,332934855	C49H75NO	1292,082275
NO	694,499526	694,4993272	694,499337	0,014177535	C50H65NO	945,017273
NO	696,515198	696,5149986	696,514987	-0,016636124	C50H67NO	974,536194
NO	698,530784	698,5305842	698,530638	0,077042549	C50H69NO	1011,83606
NO	700,546179	700,5459765	700,546287	0,443161415	C50H71NO	964,044678
NO	702,562026	702,5618226	702,561938	0,164287884	C50H73NO	980,106201
NO	704,577482	704,5772787	704,577587	0,437504666	C50H75NO	1041,653564
NO	706,593194	706,5929882	706,593237	0,352162396	C50H77NO	995,701294
NO	708,514805	708,5145905	708,514987	0,559567275	C51H67NO	755,264893
NO	710,530972	710,5307629	710,530638	-0,175725757	C51H69NO	976,265747
NO	712,546347	712,5461342	712,546287	0,214421148	C51H71NO	897,324219
NO	714,562362	714,5621507	714,561938	-0,297639959	C51H73NO	1004,004395
NO	716,578156	716,5779451	716,577587	-0,499668432	C51H75NO	1078,270752
NO	718,593626	718,5934173	718,593237	-0,250908403	C51H77NO	1249,326416
NO	720,608672	720,6084551	720,608887	0,599343951	C51H79NO	960,510864
NO	724,546451	724,5462319	724,546287	0,076112559	C52H71NO	985,923706
NO	726,562295	726,5620753	726,561938	-0,189001766	C52H73NO	1024,214111
NO	728,57733	728,577112	728,577587	0,652004154	C52H75NO	1159,455688
NO	730,593876	730,5936543	730,593237	-0,571148552	C52H77NO	1065,576416
NO	732,608612	732,6083923	732,608887	0,675195399	C52H79NO	1228,780518
NO	734,530725	734,5304944	734,530638	0,195547374	C53H69NO	849,826172
NO	734,624685	734,6244553	734,624537	0,111224077	C52H81NO	882,765198
NO	736,545905	736,5456677	736,546287	0,840833019	C53H71NO	701,356689
NO	738,562261	738,5620269	738,561938	-0,120429417	C53H73NO	840,892944
NO	740,578062	740,5778335	740,577587	-0,332864555	C53H75NO	1107,667969
NO	742,593206	742,5929767	742,593237	0,350540575	C53H77NO	1141,908447
NO	744,609273	744,6090397	744,608887	-0,205039522	C53H79NO	1039,081909
NO	746,53082	746,530578	746,530638	0,080353124	C54H69NO	791,472595
NO	746,624499	746,6242667	746,624537	0,362025708	C53H81NO	1152,459839
NO	748,546294	748,5460474	748,546287	0,320046746	C54H71NO	708,466125
NO	750,562444	750,5621996	750,561938	-0,348511907	C54H73NO	816,538635
NO	752,577478	752,5772343	752,577587	0,468595843	C54H75NO	894,775208
NO	754,593876	754,5936264	754,593237	-0,516077028	C54H77NO	761,602722
NO	756,608973	756,6087275	756,608887	0,21084598	C54H79NO	945,771362
NO	758,624405	758,6241575	758,624537	0,500201894	C54H81NO	936,304688
NO	760,640089	760,6398477	760,640187	0,446057876	C54H83NO	1274,045044
NO	762,655946	762,6556976	762,655837	0,182761488	C54H85NO	1029,665039
NO	764,578054	764,5777972	764,577587	-0,27492509	C55H75NO	794,39917
NO	766,593509	766,5932577	766,593237	-0,026942853	C55H77NO	1044,98291
NO	768,608884	768,6086249	768,608887	0,341034316	C55H79NO	828,602722
NO	770,624092	770,6238322	770,624537	0,914607917	C55H81NO	861,852173
NO	772,640857	772,6405911	772,640187	-0,522972134	C55H83NO	731,189209
NO	774,655484	774,6552261	774,655837	0,788647521	C55H85NO	1060,432251
NO	776,577446	776,5771744	776,577587	0,531252224	C56H75NO	673,948486
NO	776,672425	776,6721578	776,671488	-0,862387627	C55H87NO	795,406311
NO	778,593406	778,5931338	778,593237	0,132538092	C56H77NO	703,133301
NO	780,60971	780,6094402	780,608887	-0,708685335	C56H79NO	822,637878
NO	782,624428	782,6241593	782,624537	0,482570379	C56H81NO	919,157654
NO	784,64025	784,6399816	784,640187	0,261757027	C56H83NO	996,175049
NO	786,656176	786,6559064	786,655837	-0,088200488	C56H85NO	1018,965576
NO	788,671186	788,6709098	788,671488	0,733121467	C56H87NO	849,305725
NO	790,593375	790,593093	790,593237	0,182115492	C57H77NO	729,594727
NO	790,687079	790,6868024	790,687137	0,423234242	C56H89NO	895,148743
NO	792,609606	792,6093226	792,608887	-0,549518168	C57H79NO	739,974487
NO	794,624675	794,6243963	794,624537	0,177110867	C57H81NO	948,936218
NO	796,640406	796,6401205	796,640187	0,083428001	C57H83NO	788,854675
NO	798,655766	798,6554791	798,655837	0,448155806	C57H85NO	801,279175
NO	800,671642	800,6713548	800,671488	0,166358355	C57H87NO	851,564514
NO	802,686989	802,6867031	802,687137	0,540524218	C57H89NO	963,121948
NO	804,702702	804,7024131	804,702788	0,465934445	C57H91NO	921,12384
NO	806,625107	806,6248065	806,624537	-0,334088294	C58H81NO	638,687805
NO	808,63988	808,6395887	808,640187	0,739874329	C58H83NO	971,923584
NO	810,655787	810,655489	810,655837	0,42927653	C58H85NO	810,375305
NO	812,671771	812,6714688	812,671488	0,023596874	C58H87NO	745,074219
NO	814,686751	814,6864513	814,687137	0,841613169	C58H89NO	882,348389
NO	816,702659	816,7023604	816,702788	0,523514701	C58H91NO	992,287842
NO	818,718419	818,7181121	818,718437	0,396895599	C58H93NO	777,225403
NO	820,640131	820,6398186	820,640187	0,448957706	C59H83NO	679,599243
NO	822,655928	822,6556194	822,655837	0,264483275	C59H85NO	846,274353
NO	824,671356	824,6710448	824,671488	0,537453646	C59H87NO	826,038574
NO	826,687369	826,6870545	826,687137	0,099819365	C59H89NO	787,065369
NO	830,718809	830,7184884	830,718437	-0,061864925	C59H93NO	729,451538
NO	832,734084	832,7337612	832,734087	0,3912292	C59H95NO	725,720581
NO2	434,306487	434,3063804	434,306452	0,164810172	C29H41NO2	959,469299
NO2	446,306558	446,306445	446,306452	0,015604219	C30H41NO2	768,734497
NO2	448,322184	448,3220705	448,322102	0,070254007	C30H43NO2	757,156006
NO2	452,353396	452,3532785	452,353402	0,272967281	C30H47NO2	659,774536
NO2	454,369113	454,3689998	454,369052	0,11495478	C30H49NO2	777,537659
NO2	456,290934	456,2908175	456,290802	-0,033969408	C31H39NO2	692,253479
NO2	458,306352	458,3062444	458,306452	0,453045249	C31H41NO2	974,519104
NO2	460,322006	460,3218952	460,322102	0,449351306	C31H43NO2	867,948364
NO2	462,337666	462,3375496	462,337752	0,437820466	C31H45NO2	708,98114
NO2	466,275214	466,2750962	466,275152	0,119716763	C32H37NO2	683,470947
NO2	466,369054	466,3689405	466,369052	0,239052454	C31H49NO2	804,111328
NO2	468,290663	468,2905481	468,290802	0,542115772	C32H39NO2	769,643005
NO2	468,384652	468,3845335	468,384702	0,359707171	C31H51NO2	672,841553
NO2	470,30653	470,3064194	470,306452	0,069393546	C32H41NO2	911,603455
NO2	472,322261	472,3221454	472,322102	-0,091793696	C32H43NO2	761,274841
NO2	474,33763	474,3375241	474,337752	0,480365749	C32H45NO2	1118,75061
NO2	476,353436	476,3533298	476,353402	0,151578787	C32H47NO2	1115,152588
NO2	480,290842	480,2907239	480,290802	0,162576321	C33H39NO2	723,403015
NO2	480,384818	480,3847011	480,384702	0,001846778	C32H51NO2	756,90686
NO2	482,306597	482,306476	482,306452	-0,049695181	C33H41NO2	655,540955
NO2	482,400658	482,4005367	482,400352	-0,382893373	C32H53NO2	649,595215
NO2	484,322294	484,322184	484,322102	-0,16930298	C33H43NO2	1006,004761
NO2	486,33772	486,3376092	486,337752	0,293707153	C33H45NO2	985,950073
NO2	488,353377	488,3532674	488,353402	0,275668186	C33H47NO2	1046,791016
NO2	490,369063	490,3689526	490,369052	0,202737811	C33H49NO2	1028,419067
NO2	492,384571	492,3844545	492,384702	0,502686787	C33H51NO2	825,114197
NO2	494,306441	494,3063178	494,306452	0,271584994	C34H41NO2	649,80896
NO2	494,40043	494,4003108	494,400352	0,08331821	C33H53NO2	756,117249
NO2	496,322434	496,3223196	496,322102	-0,438514053	C34H43NO2	920,204834
NO2	496,416072	496,4159568	496,416002	0,091135147	C33H55NO2	890,193237
NO2	498,33764	498,3375268	498,337752	0,451888779	C34H45NO2	976,277222
NO2	500,353357	500,353246	500,353402	0,31172837	C34H47NO2	1080,219849
NO2	502,369014	502,3689051	502,369052	0,292434224	C34H49NO2	1190,173584
NO2	504,384797	504,384683	504,384702	0,037660314	C34H51NO2	991,072754
NO2	506,306565	506,3064402	506,306452	0,023392556	C35H41NO2	667,757996
NO2	506,400514	506,4003927	506,400352	-0,080360921	C34H53NO2	762,486084
NO2	508,322052	508,3219365	508,322102	0,325573454	C35H43NO2	965,55249
NO2	510,337875	510,3377532	510,337752	-0,002314379	C35H45NO2	772,005188
NO2	510,431748	510,4316337	510,431652	0,035933623	C34H57NO2	1027,651611
NO2	512,353453	512,3533347	512,353403	0,133346678	C35H47NO2	896,34021
NO2	514,36899	514,3688737	514,369053	0,348666818	C35H49NO2	984,113647
NO2	516,384701	516,384591	516,384703	0,216987436	C35H51NO2	1284,019653
NO2	518,400402	518,4002881	518,400353	0,125199144	C35H53NO2	1122,779175
NO2	520,415908	520,4157878	520,416003	0,413450064	C35H55NO2	897,821289
NO2	522,338061	522,3379391	522,337753	-0,356335917	C36H45NO2	856,678223
NO2	522,431442	522,4313141	522,431653	0,648719983	C35H57NO2	683,519958
NO2	524,353554	524,3534388	524,353403	-0,068200621	C36H47NO2	1128,650879
NO2	524,44724	524,447116	524,447303	0,356566549	C35H59NO2	806,425171
NO2	526,369137	526,3690208	526,369053	0,061128278	C36H49NO2	1110,160645
NO2	528,384635	528,3845197	528,384703	0,346836208	C36H51NO2	1175,003418
NO2	530,400718	530,4006039	530,400353	-0,473097659	C36H53NO2	1258,854858
NO2	532,416363	532,4162514	532,416003	-0,466526975	C36H55NO2	1421,552734
NO2	534,431817	534,431691	534,431653	-0,071186311	C36H57NO2	828,224976
NO2	536,353234	536,3531094	536,353403	0,547481057	C37H47NO2	888,60144
NO2	536,447336	536,4472091	536,447303	0,17508719	C36H59NO2	815,733093
NO2	538,369256	538,3691361	538,369053	-0,154305116	C37H49NO2	1090,106567
NO2	538,46275	538,4626266	538,462953	0,60621783	C36H61NO2	952,771667
NO2	540,385015	540,384898	540,384703	-0,360883546	C37H51NO2	1253,491943
NO2	542,400334	542,4002183	542,400353	0,24833599	C37H53NO2	1352,290161
NO2	544,41593	544,4158123	544,416002	0,3485328	C37H55NO2	1275,843506
NO2	546,431643	546,431522	546,431653	0,239748072	C37H57NO2	1148,539429
NO2	548,353502	548,3533729	548,353403	0,054870208	C38H47NO2	859,908325
NO2	548,447308	548,4471783	548,447302	0,225494463	C37H59NO2	842,018066
NO2	550,369178	550,3690498	550,369052	0,003934029	C38H49NO2	912,576172
NO2	550,463216	550,4630845	550,462953	-0,238899554	C37H61NO2	805,111023
NO2	552,384943	552,3848176	552,384703	-0,207423793	C38H51NO2	1039,984741
NO2	552,478747	552,4786189	552,478602	-0,030619641	C37H63NO2	939,500183
NO2	554,40017	554,4000464	554,400352	0,551234819	C38H53NO2	1145,777832
NO2	556,41609	556,4159669	556,416002	0,063076407	C38H55NO2	1200,324219
NO2	558,337667	558,3375312	558,337752	0,395441104	C39H45NO2	754,994629
NO2	558,431615	558,4314978	558,431652	0,276142972	C38H57NO2	1568,01001
NO2	560,353374	560,3532336	560,353403	0,302390488	C39H47NO2	651,290527
NO2	560,447526	560,4473948	560,447302	-0,165658774	C38H59NO2	924,615906
NO2	562,369322	562,3691854	562,369052	-0,237215968	C39H49NO2	771,480103
NO2	562,463195	562,4630616	562,462952	-0,194787116	C38H61NO2	870,32489
NO2	564,384876	564,3847413	564,384703	-0,06778239	C39H51NO2	849,703308
NO2	564,478458	564,4783254	564,478602	0,489981982	C38H63NO2	923,787537
NO2	566,400356	566,4002249	566,400352	0,22442023	C39H53NO2	1003,73938
NO2	566,494608	566,494468	566,494252	-0,381252338	C38H65NO2	716,684814
NO2	568,416096	568,415965	568,416002	0,065178245	C39H55NO2	1034,969971
NO2	570,431945	570,4318191	570,431652	-0,292910054	C39H57NO2	1305,366333
NO2	572,447754	572,4476301	572,447302	-0,573142536	C39H59NO2	1460,388672
NO2	574,46287	574,462741	574,462952	0,36736841	C39H61NO2	1223,262085
NO2	576,385058	576,3849183	576,384703	-0,373480057	C40H51NO2	831,478149
NO2	576,478637	576,4784971	576,478602	0,182010848	C39H63NO2	826,531494
NO2	578,400683	578,4005472	578,400352	-0,337456308	C40H53NO2	994,901489
NO2	578,494411	578,4942729	578,494252	-0,03607809	C39H65NO2	911,497498
NO2	580,416172	580,41604	580,416002	-0,065540487	C40H55NO2	1193,205322
NO2	580,510044	580,5099051	580,509902	-0,00534792	C39H67NO2	912,215454
NO2	582,431888	582,4317538	582,431652	-0,174835416	C40H57NO2	1128,344727
NO2	584,447172	584,4470427	584,447302	0,44374479	C40H59NO2	1414,072998
NO2	586,46291	586,462779	586,462952	0,295014597	C40H61NO2	1365,745483
NO2	588,478966	588,4788338	588,478602	-0,393821967	C40H63NO2	1343,644409
NO2	590,400187	590,4000469	590,400352	0,516770332	C41H53NO2	1016,099854
NO2	590,494148	590,4940066	590,494252	0,41559875	C40H65NO2	967,513611
NO2	592,415817	592,4156789	592,416002	0,545408871	C41H55NO2	1135,273071
NO2	592,50989	592,5097403	592,509902	0,272850853	C40H67NO2	730,568115
NO2	594,431881	594,4317485	594,431652	-0,162311489	C41H57NO2	1471,715454
NO2	596,44717	596,4470337	596,447302	0,449829262	C41H59NO2	1306,786133
NO2	598,463155	598,4630193	598,462952	-0,112456402	C41H61NO2	1387,411499
NO2	600,478619	600,4784824	600,478602	0,199171649	C41H63NO2	1386,692139
NO2	602,400538	602,4003832	602,400352	-0,051733439	C42H53NO2	707,304565
NO2	602,494511	602,4943708	602,494252	-0,197156899	C41H65NO2	1242,627441
NO2	604,416102	604,4159552	604,416002	0,07746513	C42H55NO2	991,78186
NO2	606,431834	606,4316909	606,431652	-0,064209614	C42H57NO2	1190,964355
NO2	606,525955	606,5258018	606,525553	-0,410137338	C41H69NO2	805,239746
NO2	608,447603	608,4474569	608,447302	-0,254595678	C42H59NO2	1096,155518
NO2	608,54123	608,5410745	608,541202	0,209590661	C41H71NO2	764,60083
NO2	610,463274	610,4631307	610,462952	-0,29280466	C42H61NO2	1273,048584
NO2	612,478713	612,4785673	612,478602	0,056651978	C42H63NO2	1199,148682
NO2	614,494353	614,4942116	614,494252	0,065825471	C42H65NO2	1480,282471
NO2	616,510066	616,5099189	616,509902	-0,027344447	C42H67NO2	1222,24292
NO2	618,431896	618,4317388	618,431652	-0,140380032	C43H57NO2	858,008423
NO2	620,447337	620,4471832	620,447302	0,191500211	C43H59NO2	1013,962158
NO2	620,541194	620,5410334	620,541202	0,271637939	C42H71NO2	785,219299
NO2	622,46305	622,4628982	622,462952	0,086422443	C43H61NO2	1140,840576
NO2	622,556932	622,5567745	622,556852	0,124523133	C42H73NO2	915,126953
NO2	624,478912	624,4787597	624,478602	-0,252548556	C43H63NO2	1164,151733
NO2	626,494205	626,4940515	626,494252	0,319961781	C43H65NO2	1157,311646
NO2	628,509986	628,5098287	628,509902	0,116646466	C43H67NO2	1035,757935
NO2	630,431645	630,43148	630,431652	0,272767724	C44H57NO2	802,821716
NO2	630,525538	630,5253813	630,525553	0,272299523	C43H69NO2	1105,027954
NO2	632,447446	632,4472832	632,447302	0,029663917	C44H59NO2	908,111572
NO2	634,463381	634,4632223	634,462952	-0,426015902	C44H61NO2	1106,640381
NO2	634,55665	634,5564867	634,556852	0,575692426	C43H73NO2	927,667908
NO2	636,478713	636,4785538	636,478602	0,075788717	C44H63NO2	1130,234131
NO2	636,572575	636,5724016	636,572502	0,157662116	C43H75NO2	661,492554
NO2	638,494543	638,4943818	638,494252	-0,203227895	C44H65NO2	1089,899292
NO2	640,510138	640,5099815	640,509902	-0,124161015	C44H67NO2	1376,394897
NO2	642,525371	642,5252107	642,525553	0,532759937	C44H69NO2	1232,443359
NO2	644,447033	644,4468613	644,447302	0,683783833	C45H59NO2	826,851624
NO2	644,541373	644,5412043	644,541202	-0,003608569	C44H71NO2	928,308044
NO2	646,463108	646,4629382	646,462952	0,021336193	C45H61NO2	926,366272
NO2	646,556774	646,5565974	646,556852	0,393726352	C44H73NO2	718,627136
NO2	648,479102	648,4789344	648,478602	-0,512624174	C45H63NO2	1054,139893
NO2	648,572716	648,5725441	648,572502	-0,064880525	C44H75NO2	893,382202
NO2	650,494254	650,4940882	650,494252	0,251805122	C45H65NO2	1181,915283
NO2	652,510365	652,5102014	652,509902	-0,458839757	C45H67NO2	1351,293823
NO2	654,525389	654,5252256	654,525553	0,500169761	C45H69NO2	1429,771484
NO2	656,447831	656,4476517	656,447302	-0,532686252	C46H59NO2	800,318481
NO2	656,541149	656,54098	656,541202	0,338191439	C45H71NO2	1192,744385
NO2	658,462994	658,4628148	658,462952	0,208326973	C46H61NO2	841,241882
NO2	658,556886	658,5567121	658,556852	0,212382927	C45H73NO2	1033,393433
NO2	660,478678	660,4784963	660,478602	0,160014972	C46H63NO2	800,15918
NO2	660,572486	660,5722984	660,572502	0,308184224	C45H75NO2	643,610291
NO2	662,494115	662,4939427	662,494252	0,466804139	C46H65NO2	1206,318726
NO2	662,58783	662,5876451	662,588152	0,764976815	C45H77NO2	744,314209
NO2	664,509853	664,5096735	664,509902	0,343818326	C46H67NO2	953,889404
NO2	664,60414	664,6039537	664,603802	-0,228195782	C45H79NO2	736,870605
NO2	666,525787	666,5256131	666,525553	-0,090190665	C46H69NO2	1245,007568
NO2	668,541809	668,5416335	668,541202	-0,645492779	C46H71NO2	1227,759766
NO2	670,557126	670,5569475	670,556852	-0,142361551	C46H73NO2	1141,352173
NO2	672,47848	672,478294	672,478602	0,457947193	C47H63NO2	896,413513
NO2	672,572987	672,5728104	672,572502	-0,458479746	C46H75NO2	1293,63269
NO2	674,494216	674,4940308	674,494252	0,328022255	C47H65NO2	966,603577
NO2	674,587913	674,5877245	674,588152	0,633697824	C46H77NO2	856,039307
NO2	676,509599	676,5094181	676,509902	0,71525504	C47H67NO2	1204,995239
NO2	676,603857	676,6036626	676,603802	0,206051704	C46H79NO2	718,284546
NO2	678,525908	678,5257245	678,525553	-0,252804392	C47H69NO2	1143,994751
NO2	678,619334	678,6191488	678,619452	0,446764626	C46H81NO2	1071,940308
NO2	680,540948	680,540763	680,541202	0,645016509	C47H71NO2	1134,617676
NO2	682,556705	682,5565196	682,556852	0,487055345	C47H73NO2	1171,647705
NO2	684,572376	684,572187	684,572502	0,460186385	C47H75NO2	1071,140137
NO2	686,49436	686,4941639	686,494252	0,128357892	C48H65NO2	855,862366
NO2	686,588566	686,5883766	686,588152	-0,327090759	C47H77NO2	1110,604126
NO2	688,51042	688,5102164	688,509902	-0,456582365	C48H67NO2	678,355652
NO2	690,526081	690,5258882	690,525553	-0,485447821	C48H69NO2	1077,935181
NO2	692,541234	692,5410467	692,541202	0,224178455	C48H71NO2	1418,808472
NO2	692,635654	692,6354472	692,635102	-0,498321916	C47H83NO2	666,845032
NO2	694,557226	694,5570312	694,556852	-0,25800963	C48H73NO2	1107,459473
NO2	696,478472	696,4782629	696,478602	0,486828172	C49H63NO2	676,160034
NO2	696,572499	696,5723018	696,572502	0,287341677	C48H75NO2	1065,345581
NO2	698,588417	698,5882196	698,588152	-0,096722866	C48H77NO2	1112,213989
NO2	700,509769	700,5095594	700,509902	0,489007111	C49H67NO2	735,872559
NO2	700,604145	700,6039478	700,603802	-0,20810314	C48H79NO2	1185,366211
NO2	702,525407	702,5252016	702,525553	0,500200141	C49H69NO2	907,434875
NO2	704,541404	704,5411976	704,541202	0,006210938	C49H71NO2	922,610657
NO2	706,55691	706,5567054	706,556852	0,207462923	C49H73NO2	1044,17395
NO2	706,651409	706,6511924	706,650752	-0,623258165	C48H85NO2	664,643921
NO2	708,572577	708,5723721	708,572502	0,183289427	C49H75NO2	1091,529419
NO2	710,588309	710,5881067	710,588152	0,063804869	C49H77NO2	1277,556396
NO2	712,604009	712,6038018	712,603802	2,63E-04	C49H79NO2	1116,130249
NO2	714,525254	714,5250322	714,525553	0,728830265	C50H69NO2	675,457275
NO2	714,619578	714,6193618	714,619452	0,126241812	C49H81NO2	833,780884
NO2	716,540838	716,5406266	716,541202	0,803086699	C50H71NO2	1056,479004
NO2	716,634917	716,6347002	716,635102	0,560742598	C49H83NO2	860,53595
NO2	718,55688	718,5566633	718,556852	0,26264443	C50H73NO2	912,214478
NO2	720,572506	720,572294	720,572502	0,288695615	C50H75NO2	1159,903198
NO2	722,588403	722,5881872	722,588152	-0,048755642	C50H77NO2	1061,95874
NO2	724,509888	724,5096574	724,509902	0,337671668	C51H67NO2	638,505859
NO2	724,603686	724,6034685	724,603802	0,460184511	C50H79NO2	1054,69397
NO2	726,525528	726,5252981	726,525553	0,350899763	C51H69NO2	693,359802
NO2	726,619849	726,6196322	726,619452	-0,248030627	C50H81NO2	1149,322754
NO2	728,541163	728,540939	728,541202	0,361015464	C51H71NO2	918,107422
NO2	728,635205	728,634978	728,635102	0,170222768	C50H83NO2	820,864502
NO2	730,557508	730,557277	730,556852	-0,581778245	C51H73NO2	747,673218
NO2	732,572856	732,5726346	732,572502	-0,180982445	C51H75NO2	1144,560181
NO2	732,666316	732,6660791	732,666403	0,442062726	C50H87NO2	637,47699
NO2	734,587915	734,5876923	734,588152	0,625781639	C51H77NO2	1157,309326
NO2	734,681889	734,6816525	734,682052	0,543716839	C50H89NO2	686,019592
NO2	736,603409	736,6031846	736,603802	0,83816126	C51H79NO2	1151,139893
NO2	738,525922	738,5256843	738,525553	-0,177852384	C52H69NO2	733,693726
NO2	738,619255	738,6190274	738,619452	0,574911473	C51H81NO2	1077,978271
NO2	740,541524	740,5412863	740,541202	-0,113882849	C52H71NO2	778,212891
NO2	740,635367	740,6351372	740,635102	-0,047500694	C51H83NO2	1053,350464
NO2	742,557304	742,557063	742,556852	-0,284182897	C52H73NO2	729,710571
NO2	742,650824	742,6505913	742,650752	0,216428685	C51H85NO2	1000,895264
NO2	744,572336	744,5720982	744,572502	0,542325349	C52H75NO2	873,84259
NO2	746,588206	746,5879736	746,588152	0,238923443	C52H77NO2	1147,499268
NO2	748,60399	748,6037496	748,603802	0,070043697	C52H79NO2	894,287964
NO2	750,619598	750,6193576	750,619452	0,125762757	C52H81NO2	953,375488
NO2	752,541461	752,5412118	752,541202	-0,012968035	C53H71NO2	723,95636
NO2	752,634939	752,6347036	752,635102	0,52931502	C52H83NO2	1237,518433
NO2	754,556804	754,5565498	754,556852	0,400551046	C53H73NO2	639,470581
NO2	754,650784	754,6505443	754,650752	0,275202377	C52H85NO2	1114,491089
NO2	756,57257	756,5723246	756,572502	0,234441418	C53H75NO2	950,355164
NO2	756,666185	756,665939	756,666403	0,613279344	C52H87NO2	928,780457
NO2	758,587807	758,5875543	758,588152	0,787963935	C53H77NO2	765,660461
NO2	760,604173	760,6039275	760,603802	-0,164973233	C53H79NO2	1076,309326
NO2	762,618958	762,6187032	762,619452	0,98190248	C53H81NO2	804,126465
NO2	764,634707	764,6344521	764,635102	0,849989147	C53H83NO2	854,046997
NO2	766,650461	766,6502116	766,650752	0,704890404	C53H85NO2	1129,58728
NO2	768,573105	768,5728436	768,572502	-0,444463344	C54H75NO2	759,666077
NO2	768,666136	768,6658775	768,666403	0,683625234	C53H87NO2	850,593201
NO2	770,588126	770,5878661	770,588152	0,370951782	C54H77NO2	859,798584
NO2	770,681645	770,6813872	770,682052	0,862590578	C53H89NO2	933,27124
NO2	772,603798	772,6035401	772,603802	0,33901992	C54H79NO2	989,478882
NO2	774,619141	774,6188822	774,619452	0,73552927	C54H81NO2	1025,676514
NO2	774,713641	774,7133727	774,713352	-0,026666942	C53H93NO2	714,874634
NO2	776,634979	776,6347212	776,635102	0,490300459	C54H83NO2	1141,521118
NO2	778,651237	778,6509702	778,650752	-0,280189751	C54H85NO2	861,862061
NO2	780,665996	780,6657342	780,666403	0,856679645	C54H87NO2	1122,110718
NO2	782,58826	782,5879871	782,588152	0,210648667	C55H77NO2	783,433228
NO2	782,681932	782,6816701	782,682052	0,487907534	C54H89NO2	1200,10144
NO2	784,603896	784,6036201	784,603802	0,231850747	C55H79NO2	747,403503
NO2	786,619635	786,6193627	786,619452	0,113505888	C55H81NO2	918,2323
NO2	788,6354	788,6351269	788,635102	-0,031543402	C55H83NO2	953,684692
NO2	788,728641	788,7283587	788,729002	0,815594277	C54H95NO2	677,202148
NO2	790,651109	790,6508375	790,650752	-0,108129048	C55H85NO2	1090,296997
NO2	792,666684	792,6664117	792,666403	-0,01100036	C55H87NO2	1137,202759
NO2	794,682044	794,6817623	794,682052	0,36449639	C55H89NO2	850,489624
NO2	796,603892	796,6036037	796,603802	0,248992592	C56H79NO2	707,156311
NO2	796,698067	796,697794	796,697702	-0,115508643	C55H91NO2	1282,689209
NO2	798,619067	798,6187808	798,619452	0,840419904	C56H81NO2	823,118713
NO2	798,713719	798,7134336	798,713352	-0,102193659	C55H93NO2	851,252441
NO2	800,635728	800,6354419	800,635102	-0,42449752	C56H83NO2	885,657104
NO2	800,728917	800,7286251	800,729002	0,470722526	C55H95NO2	714,452515
NO2	802,650894	802,650611	802,650752	0,175613468	C56H85NO2	1076,987915
NO2	804,666425	804,6661337	804,666403	0,334612617	C56H87NO2	842,350769
NO2	806,682251	806,6819643	806,682052	0,108763514	C56H89NO2	1078,646362
NO2	808,69731	808,6970168	808,697702	0,847233195	C56H91NO2	906,761475
NO2	810,618972	810,618672	810,619452	0,962233009	C57H81NO2	750,414368
NO2	810,713504	810,7132053	810,713352	0,180908696	C56H93NO2	791,833496
NO2	812,634772	812,6344779	812,635102	0,768049429	C57H83NO2	1009,949097
NO2	812,729775	812,7294723	812,729002	-0,578638981	C56H95NO2	731,526917
NO2	814,650574	814,6502748	814,650752	0,585713537	C57H85NO2	898,108215
NO2	816,666303	816,666005	816,666403	0,487331089	C57H87NO2	1012,983765
NO2	816,76023	816,7599229	816,760302	0,464171739	C56H99NO2	718,711914
NO2	818,681883	818,6815818	818,682052	0,574390762	C57H89NO2	964,071472
NO2	820,697238	820,6969332	820,697702	0,936733398	C57H91NO2	908,539673
NO2	822,713317	822,7130147	822,713352	0,409998002	C57H93NO2	1079,404053
NO2	824,729025	824,7287096	824,729002	0,354562294	C57H95NO2	707,248169
NO2	826,744286	826,7439686	826,744652	0,826605433	C57H97NO2	708,334778
NO2	828,666472	828,6661594	828,666403	0,293993723	C58H87NO2	912,010315
NO2	830,682238	830,6819219	830,682052	0,15658894	C58H89NO2	864,029602
NO2	832,698386	832,6980685	832,697702	-0,440093262	C58H91NO2	883,508423
NO2	838,744195	838,7438678	838,744652	0,935010827	C58H97NO2	773,795166
NO2	840,760112	840,7597819	840,760302	0,618608038	C58H99NO2	751,478394
