Class	Experimental	Recalibrated	Theoretical	Error (ppm)	Mol. Formula	Intensity
N	584,520106	584,5199227	584,520072	0,255418077	C42H67N		6977,677246
N	586,348362	586,348168	586,347922	-0,419567056	C44H45N		1392,655518
N	586,442079	586,4418946	586,441822	-0,123729312	C43H57N		7255,433594
N	586,535827	586,5356429	586,535723	0,136530466	C42H69N		8639,216797
N	588,363629	588,3634369	588,363573	0,231256556	C44H47N		2187,869629
N	588,457468	588,4572825	588,457472	0,321956874	C43H59N		8208,024414
N	588,551861	588,5516623	588,551372	-0,493240116	C42H71N		912,730774
N	590,379603	590,3794107	590,379222	-0,31968047	C44H49N		2593,210449
N	590,473031	590,472844	590,473122	0,470885504	C43H61N		7459,07373
N	590,567016	590,5668181	590,567023	0,346880593	C42H73N		1210,955688
N	592,301057	592,3008506	592,300972	0,205017105	C45H39N		478,409302
N	592,395093	592,394901	592,394873	-0,047215138	C44H51N		3343,506836
N	592,489159	592,4889711	592,488772	-0,336026968	C43H63N		9591,68457
N	592,582724	592,582522	592,582672	0,253101318	C42H75N		849,268372
N	594,316874	594,3166677	594,316622	-0,076908558	C45H41N		575,644348
N	594,410481	594,410289	594,410522	0,392065937	C44H53N		4250,830566
N	594,504654	594,5044648	594,504422	-0,071915676	C43H65N		9952,12793
N	596,332458	596,3322514	596,332272	0,034610088	C45H43N		654,313599
N	596,426163	596,4259702	596,426173	0,339957698	C44H55N		4859,155273
N	596,520437	596,520244	596,520072	-0,288386159	C43H67N		4714,382324
N	598,348208	598,3480051	598,347922	-0,138841437	C45H45N		1253,055542
N	598,442006	598,4418127	598,441822	0,01561728	C44H57N		5836,70166
N	598,535833	598,5356402	598,535723	0,138282969	C43H69N		6975,722656
N	600,363988	600,3637853	600,363573	-0,353595634	C45H47N		1555,681763
N	600,457873	600,4576786	600,457472	-0,344066695	C44H59N		6405,411133
N	600,551787	600,5515932	600,551372	-0,36828967	C43H71N		7926,366211
N	602,379659	602,3794566	602,379222	-0,38950876	C45H49N		1988,342896
N	602,473626	602,4734309	602,473122	-0,512784221	C44H61N		8363,530273
N	602,567072	602,5668631	602,567023	0,265295042	C43H73N		855,854736
N	604,395083	604,3948813	604,394873	-0,01373751	C45H51N		2714,450684
N	604,489126	604,4889291	604,488772	-0,25983243	C44H63N		7071,278809
N	604,582645	604,5824375	604,582672	0,387829729	C43H75N		1229,69873
N	606,410675	606,4104729	606,410522	0,081020999	C45H53N		3189,443115
N	606,50479	606,5045921	606,504422	-0,28053817	C44H65N		8799,633789
N	606,598376	606,598165	606,598322	0,258833307	C43H77N		939,972839
N	608,332712	608,3324962	608,332272	-0,368607098	C46H43N		606,876343
N	608,426303	608,4261006	608,426173	0,118973308	C45H55N		3924,118408
N	608,520483	608,5202837	608,520072	-0,347963047	C44H67N		9122,884766
N	610,348185	610,3479698	610,347922	-0,078246564	C46H45N		777,703186
N	610,441833	610,4416303	610,441822	0,314027604	C45H57N		4919,35498
N	610,536074	610,5358707	610,535723	-0,241856483	C44H69N		4383,609863
N	612,363998	612,3637846	612,363573	-0,345467034	C46H47N		1182,248047
N	612,457697	612,4574933	612,457472	-0,034722044	C45H59N		5429,002441
N	612,551426	612,5512226	612,551372	0,243971065	C44H71N		5916,51123
N	614,379453	614,37924	614,379222	-0,029338986	C46H49N		1536,361694
N	614,473199	614,4729942	614,473122	0,208016468	C45H61N		6000,569824
N	614,567545	614,5673407	614,567023	-0,516919391	C44H73N		7062,770996
N	616,394987	616,3947734	616,394873	0,161618166	C46H51N		1729,690308
N	616,488773	616,4885671	616,488772	0,332399608	C45H63N		6722,726074
N	616,583164	616,5829452	616,582672	-0,44303257	C44H75N		887,859985
N	618,411049	618,4108358	618,410522	-0,507381019	C46H53N		2271,009277
N	618,504871	618,5046634	618,504422	-0,390326224	C45H65N		6467,104492
N	618,598721	618,5985018	618,598322	-0,29060127	C44H77N		1024,971191
N	620,426354	620,4261406	620,426173	0,052209543	C46H55N		2795,780518
N	620,520205	620,5199964	620,520072	0,121798663	C45H67N		7710,445313
N	620,614085	620,6138634	620,613972	0,174967624	C44H79N		923,875732
N	622,44193	622,4417158	622,441822	0,170583789	C46H57N		3158,551514
N	622,535806	622,5355961	622,535723	0,203870893	C45H69N		8462,535156
N	624,36379	624,3635632	624,363573	0,015707087	C47H47N		690,320435
N	624,457656	624,4574424	624,457472	0,047386307	C46H59N		4642,635254
N	624,55155	624,5513358	624,551372	0,058037429	C45H71N		4147,15918
N	626,379527	626,3793008	626,379222	-0,125785313	C47H49N		906,706055
N	626,473406	626,4731912	626,473122	-0,110458175	C46H61N		5009,066406
N	626,567312	626,5670975	626,567023	-0,118928892	C45H73N		5463,087402
N	628,395167	628,394942	628,394873	-0,109843944	C47H51N		1306,486816
N	628,489053	628,4888375	628,488772	-0,104155619	C46H63N		6113,975586
N	628,582966	628,5827508	628,582672	-0,12535384	C45H75N		6862,311035
N	630,410583	630,4103583	630,410522	0,259653258	C47H53N		1684,627197
N	630,50447	630,5042531	630,504422	0,267826605	C46H65N		6595,40625
N	630,598384	630,5981539	630,598322	0,266640542	C45H77N		841,401489
N	632,42625	632,4260254	632,426173	0,233319894	C47H55N		2154,114502
N	632,520132	632,5199131	632,520072	0,251253594	C46H67N		5861,830078
N	632,614043	632,6138118	632,613972	0,253236513	C45H79N		902,949158
N	634,442049	634,4418249	634,441822	-0,004587357	C47H57N		2957,265625
N	634,535921	634,5357009	634,535723	0,034789641	C46H69N		6662,479004
N	634,629821	634,6295879	634,629622	0,053659568	C45H81N		877,696594
N	636,36403	636,3637923	636,363573	-0,344666752	C48H47N		588,963989
N	636,457858	636,4576333	636,457472	-0,253364375	C47H59N		3477,135498
N	636,551715	636,5514937	636,551372	-0,191137866	C46H71N		7557,327148
N	638,379749	638,3795107	638,379222	-0,452255759	C48H49N		668,858582
N	638,473556	638,4733306	638,473122	-0,326725161	C47H61N		4155,984375
N	638,567391	638,5671654	638,567023	-0,223048826	C46H73N		4082,245117
N	640,395239	640,3950011	640,394873	-0,200012603	C48H51N		863,500061
N	640,489018	640,4887916	640,488772	-0,030672836	C47H63N		4771,04541
N	640,582825	640,582599	640,582672	0,113994744	C46H75N		5204,36377
N	642,410998	642,4107612	642,410522	-0,372294944	C48H53N		1230,806396
N	642,504743	642,5045153	642,504422	-0,145278404	C47H65N		5165,894531
N	642,598516	642,5982888	642,598322	0,051711534	C46H77N		5808,629395
N	644,426281	644,4260443	644,426173	0,199770751	C48H55N		1561,721924
N	644,520616	644,520387	644,520072	-0,488719343	C47H67N		5579,389648
N	644,614349	644,6141066	644,613972	-0,208803106	C46H79N		765,139526
N	646,442227	646,4419905	646,441822	-0,260715475	C48H57N		2056,772705
N	646,535886	646,5356551	646,535723	0,104995547	C47H69N		5366,216309
N	646,630206	646,6299628	646,629622	-0,527006928	C46H81N		855,282471
N	648,457453	648,4572163	648,457472	0,394358316	C48H59N		2547,103027
N	648,551698	648,5514659	648,551372	-0,144795643	C47H71N		6066,633301
N	648,645333	648,6450866	648,645272	0,285782779	C46H83N		714,706482
N	650,379588	650,3793371	650,379222	-0,176931091	C49H49N		489,921509
N	650,473111	650,4728739	650,473122	0,38147394	C48H61N		3129,863281
N	650,567302	650,5670686	650,567023	-0,070035087	C47H73N		6751,129395
N	652,394987	652,3947366	652,394873	0,209128075	C49H51N		644,549622
N	652,489091	652,4888537	652,488772	-0,125223273	C48H63N		4118,770508
N	652,583221	652,5829826	652,582672	-0,475917822	C47H75N		3421,814941
N	654,410595	654,4103465	654,410522	0,268246114	C49H53N		1019,507629
N	654,504632	654,5043932	654,504422	0,043941858	C48H65N		4349,20752
N	654,598697	654,5984586	654,598322	-0,208657309	C47H77N		4734,606934
N	656,4263	656,4260508	656,426173	0,186144806	C49H55N		1178,410156
N	656,520265	656,5200249	656,520072	0,071685344	C48H67N		4769,680176
N	656,614256	656,6140159	656,613972	-0,06686358	C47H79N		4818,23584
N	658,441987	658,4417382	658,441822	0,127224359	C49H57N		1578,925537
N	658,535873	658,5356317	658,535723	0,138659264	C48H69N		5346,652344
N	658,629786	658,6295315	658,629622	0,137399771	C47H81N		767,837402
N	660,457542	660,4572922	660,457472	0,272178463	C49H59N		1762,197998
N	660,551344	660,5511	660,551372	0,411765729	C48H71N		4442,466309
N	660,645833	660,6455784	660,645272	-0,463806203	C47H83N		951,833069
N	662,37983	662,3795686	662,379222	-0,523231242	C50H49N		493,711548
N	662,473514	662,4732637	662,473122	-0,213943176	C49H61N		2117,264404
N	662,567224	662,5669791	662,567023	0,066184313	C48H73N		5420,54248
N	662,661626	662,6613658	662,660922	-0,669747056	C47H85N		592,62439
N	664,489127	664,4888772	664,488772	-0,158260628	C49H63N		2973,247803
N	664,582739	664,5824927	664,582672	0,269857194	C48H75N		5861,109863
N	666,41078	666,4105171	666,410522	0,007361292	C50H53N		644,007568
N	666,504935	666,5046839	666,504422	-0,392937789	C49H65N		3258,037598
N	666,598444	666,5981925	666,598322	0,194204968	C48H77N		3119,030762
N	668,426781	668,4265193	668,426173	-0,518062465	C50H55N		942,275391
N	668,520153	668,5199008	668,520072	0,256025614	C49H67N		3727,590332
N	668,614228	668,6139762	668,613972	-0,006248025	C48H79N		4020,943604
N	670,442085	670,4418222	670,441822	-2,26E-04	C50H57N		1033,307983
N	670,536021	670,5357678	670,535723	-0,066856154	C49H69N		4352,749512
N	670,629983	670,6297299	670,629622	-0,160929672	C48H81N		4509,372559
N	672,457938	672,4576737	672,457472	-0,299956955	C50H59N		1091,603027
N	672,551755	672,5515003	672,551372	-0,190781045	C49H71N		4663,572266
N	672,645598	672,6453269	672,645272	-0,08159211	C48H83N		475,815979
N	674,473551	674,4732882	674,473122	-0,246406866	C50H61N		1708,923584
N	674,567242	674,5669851	674,567023	0,056128766	C49H73N		4403,425781
N	674,661649	674,6613777	674,660922	-0,675508952	C48H85N		588,712158
N	676,488811	676,4885479	676,488772	0,331203248	C50H63N		2154,951172
N	676,583062	676,5828036	676,582672	-0,194434347	C49H75N		4681,058105
N	676,676647	676,6763734	676,676573	0,294970548	C48H87N		557,468506
N	678,504996	678,504732	678,504422	-0,456869912	C50H65N		2479,287842
N	678,598416	678,5981564	678,598322	0,244104358	C49H77N		5450,701172
N	680,426662	680,4263848	680,426173	-0,31121416	C51H55N		551,961487
N	680,520612	680,5203476	680,520072	-0,404961743	C50H67N		3141,089111
N	680,614588	680,6143232	680,613972	-0,515996303	C49H79N		2992,502441
N	682,442447	682,4421701	682,441822	-0,510074792	C51H57N		730,783081
N	682,536249	682,5359829	682,535723	-0,380745089	C50H69N		3256,776611
N	682,630077	682,6298113	682,629622	-0,277359576	C49H81N		3574,503418
N	684,457441	684,4571634	684,457472	0,450831869	C51H59N		857,33667
N	684,551798	684,5515311	684,551372	-0,23239574	C50H71N		3980,934814
N	684,645471	684,6452038	684,645272	0,099606137	C49H83N		3846,080078
N	686,472954	686,472677	686,473122	0,648265881	C51H61N		1183,719727
N	686,567153	686,5668847	686,567023	0,201391894	C50H73N		4459,646973
N	686,661379	686,6610956	686,660922	-0,252788834	C49H85N		541,286926
N	688,488887	688,4886105	688,488772	0,234603259	C51H63N		1644,935547
N	688,582923	688,5826517	688,582672	0,029410013	C50H75N		3700,976318
N	688,676985	688,6767018	688,676573	-0,186970218	C49H87N		706,058655
N	690,505144	690,5048671	690,504422	-0,644586482	C51H65N		2056,072998
N	690,59901	690,5987375	690,598322	-0,601639927	C50H77N		4223,520996
N	690,692901	690,6926133	690,692222	-0,566489904	C49H89N		518,405884
N	692,520175	692,5198971	692,520072	0,252617578	C51H67N		2365,581299
N	692,614589	692,6143146	692,613972	-0,494666818	C50H79N		4319,731934
N	694,441835	694,4415435	694,441822	0,40100046	C52H57N		517,38501
N	694,536044	694,5357656	694,535723	-0,061283664	C51H69N		2985,4021
N	694,629547	694,6292675	694,629622	0,510308383	C50H81N		2576,929688
N	696,457907	696,4576171	696,457472	-0,208322405	C52H59N		805,901855
N	696,551928	696,551648	696,551372	-0,396279839	C51H71N		3231,03833
N	696,64524	696,6449604	696,645272	0,447299033	C50H83N		3487,282227
N	698,47316	698,4728683	698,473122	0,363277074	C52H61N		827,134705
N	698,566988	698,5667063	698,567023	0,45336082	C51H73N		3397,593018
N	698,660841	698,6605595	698,660922	0,518881706	C50H85N		3560,651367
N	700,488965	700,4886749	700,488772	0,138563907	C52H63N		1336,498413
N	700,582592	700,5823089	700,582672	0,518292473	C51H75N		3797,127686
N	700,676987	700,6766891	700,676573	-0,165653985	C50H87N		507,099854
N	702,504483	702,5041921	702,504422	0,327323263	C52H65N		1564,697388
N	702,59865	702,5983652	702,598322	-0,061551681	C51H77N		4092,680664
N	702,692841	702,6925436	702,692222	-0,457672912	C50H89N		697,949219
N	704,52036	704,5200685	704,520072	0,004899894	C52H67N		1943,483643
N	704,614316	704,6140297	704,613972	-0,081855323	C51H79N		4505,125488
N	706,535745	706,5354525	706,535723	0,382922012	C52H69N		2240,178223
N	706,630239	706,6299502	706,629622	-0,464435951	C51H81N		4167,585938
N	708,457802	708,4574958	708,457472	-0,033555115	C53H59N		490,595764
N	708,552051	708,5517578	708,551372	-0,544479491	C52H71N		2782,108398
N	708,645565	708,6452713	708,645272	9,96E-04	C51H83N		2615,688965
N	710,473645	710,4733392	710,473122	-0,305671363	C53H61N		667,750244
N	710,567667	710,5673719	710,567023	-0,490977239	C52H73N		2866,727295
N	710,660948	710,6606525	710,660922	0,379276217	C51H85N		2730,926025
N	712,489462	712,4891577	712,488772	-0,541351929	C53H63N		1059,500732
N	712,583249	712,5829524	712,582672	-0,393512543	C52H75N		3187,768066
N	712,677061	712,6767647	712,676573	-0,268937046	C51H87N		3380,504639
N	714,504383	714,5040769	714,504422	0,482964837	C53H65N		1108,121216
N	714,598701	714,5984027	714,598322	-0,112939911	C52H77N		3425,586914
N	714,692271	714,6919582	714,692222	0,369112396	C51H89N		490,268799
N	716,520626	716,5203197	716,520072	-0,345642165	C53H67N		1420,501587
N	716,6147	716,6143991	716,613972	-0,5960439	C52H79N		3192,525391
N	718,535773	718,5354662	718,535723	0,357340047	C53H69N		1800,50061
N	718,630376	718,6300735	718,629622	-0,628247587	C52H81N		3473,758057
N	718,723441	718,723124	718,723522	0,553775337	C51H93N		496,451538
N	720,55128	720,5509719	720,551372	0,555322317	C53H71N		2014,39856
N	720,645629	720,6453245	720,645272	-0,07281291	C52H83N		3575,930176
N	722,473786	722,473467	722,473122	-0,477505943	C54H61N		638,836914
N	722,567058	722,5667489	722,567023	0,379365023	C53H73N		2401,770752
N	722,661145	722,6608349	722,660922	0,120498846	C52H85N		2117,4021
N	724,489224	724,488904	724,488772	-0,182167678	C54H63N		740,804199
N	724,583017	724,5827067	724,582672	-0,047936854	C53H75N		2819,176025
N	724,676834	724,6765231	724,676573	0,068891037	C52H87N		2587,810303
N	726,504749	726,5044283	726,504422	-0,008612997	C54H65N		893,547791
N	726,598265	726,5979522	726,598322	0,50895062	C53H77N		2680,713379
N	726,692605	726,6922924	726,692222	-0,096871119	C52H89N		2809,21167
N	728,520269	728,5199481	728,520072	0,170053782	C54H67N		1166,987183
N	728,614305	728,6139912	728,613972	-0,026343029	C53H79N		3256,420654
N	728,708365	728,7080387	728,707873	-0,227414713	C52H91N		606,385559
N	730,53569	730,5353672	730,535723	0,486999383	C54H69N		1222,288086
N	730,630247	730,6299302	730,629622	-0,421788539	C53H81N		2869,885986
N	730,72402	730,7236909	730,723522	-0,231115559	C52H93N		563,360413
N	732,551729	732,5514068	732,551372	-0,047453427	C54H71N		1777,466187
N	732,645184	732,6448651	732,645272	0,555403255	C53H83N		2945,967041
N	734,567489	734,5671651	734,567023	-0,19347768	C54H73N		1939,658325
N	734,661458	734,6611374	734,660922	-0,293258319	C53H85N		3259,017578
N	736,582871	736,5825453	736,582672	0,172040763	C54H75N		2062,3396
N	736,676535	736,6762093	736,676573	0,493671513	C53H87N		2107,872314
N	738,505277	738,5049398	738,504422	-0,701198791	C55H65N		615,512146
N	738,598604	738,5982774	738,598322	0,060361467	C54H77N		2544,309814
N	738,692781	738,6924539	738,692222	-0,313996213	C53H89N		2409,224609
N	740,520766	740,5204257	740,520072	-0,477658844	C55H67N		556,35675
N	740,614603	740,6142731	740,613972	-0,406506691	C54H79N		2177,729004
N	740,708465	740,7081355	740,707873	-0,354402543	C53H91N		2361,179443
N	742,535598	742,5352599	742,535723	0,623703258	C55H69N		972,916992
N	742,629947	742,629617	742,629622	0,006719085	C54H81N		3072,736084
N	744,552191	744,5518514	744,551372	-0,643890992	C55H71N		1086,471191
N	744,645373	744,6450387	744,645272	0,313251592	C54H83N		2280,210938
N	746,567107	746,5667657	746,567023	0,344662311	C55H73N		1176,739624
N	746,66164	746,6613043	746,660922	-0,511991435	C54H85N		2603,146484
N	748,582777	748,5824352	748,582672	0,316379727	C55H75N		1499,339111
N	748,676972	748,6766339	748,676573	-0,081278535	C54H87N		2571,550781
N	750,599124	750,5987814	750,598322	-0,612064494	C55H77N		1872,170898
N	750,692974	750,692631	750,692222	-0,544823289	C54H89N		1792,963745
N	752,520025	752,5196718	752,520072	0,531760745	C56H67N		635,942139
N	752,614355	752,6140111	752,613972	-0,051910442	C55H79N		2168,535889
N	752,707851	752,707507	752,707873	0,486290997	C54H91N		2170,742676
N	754,536115	754,5357608	754,535723	-0,050055089	C56H69N		749,220276
N	754,630089	754,6297436	754,629622	-0,161179347	C55H81N		2496,028076
N	754,724087	754,7237398	754,723522	-0,288642202	C54H93N		1955,803223
N	756,55177	756,5514138	756,551372	-0,055288292	C56H71N		793,920593
N	756,64538	756,6450324	756,645272	0,316610978	C55H83N		2576,563232
N	758,567767	758,5674103	758,567023	-0,510630875	C56H73N		1014,721008
N	758,661006	758,6606554	758,660922	0,351434536	C55H85N		2340,513184
N	760,583151	760,5827941	760,582672	-0,160538956	C56H75N		1348,724731
N	760,676885	760,6765321	760,676573	0,053714146	C55H87N		2407,349609
N	762,598705	762,5983465	762,598322	-0,032110949	C56H77N		1506,183716
N	762,692937	762,692582	762,692222	-0,472010294	C55H89N		2518,043945
N	764,520524	764,520155	764,520072	-0,108534811	C57H67N		532,443115
N	764,614347	764,6139878	764,613972	-0,020645146	C56H79N		1917,122559
N	764,708192	764,7078312	764,707873	0,054649994	C55H91N		1566,331299
N	766,536565	766,536194	766,535723	-0,614504682	C57H69N		568,132568
N	766,629993	766,6296316	766,629622	-0,012490532	C56H81N		1988,048462
N	766,724334	766,7239721	766,723522	-0,58710057	C55H93N		1901,182251
N	768,55164	768,5512665	768,551372	0,137236772	C57H71N		565,689087
N	768,64556	768,6451969	768,645272	0,097740879	C56H83N		2222,804199
N	768,739503	768,7391389	768,739173	0,044314384	C55H95N		1974,95459
N	770,567447	770,5670751	770,567023	-0,067644061	C57H73N		942,42627
N	770,660961	770,6605958	770,660922	0,423313284	C56H85N		2353,555176
N	772,583011	772,5826378	772,582672	0,044311733	C57H75N		1091,591187
N	772,677015	772,6766473	772,676573	-0,096209691	C56H87N		2380,069336
N	774,598245	774,597871	774,598322	0,582239835	C57H77N		1372,771118
N	774,69274	774,6923702	774,692222	-0,19125194	C56H89N		2504,366699
N	776,613974	776,6135978	776,613972	0,481789149	C57H79N		1441,881348
N	776,708048	776,7076751	776,707873	0,254817333	C56H91N		2307,5
N	778,630123	778,6297444	778,629622	-0,157227646	C57H81N		1467,201294
N	778,723768	778,7233896	778,723522	0,169968357	C56H93N		1535,593506
N	780,551587	780,5511992	780,551372	0,221329099	C58H71N		619,42218
