Class	Experimental	Recalibrated	Theoretical	Error (ppm)	Mol. Formula	Intensity
O2	463,452114	463,4521452	463,452053	-0,19889856	C31H60O2	14550,7334
O2	465,373977	465,3739273	465,373803	-0,266995019	C32H50O2	29060,82031
O2	465,467782	465,4676352	465,467703	0,145674647	C31H62O2	72149,4375
O2	467,295644	467,2958342	467,295553	-0,601751132	C33H40O2	4250,48877
O2	467,389564	467,3894181	467,389453	0,074729074	C32H52O2	73028,29688
O2	469,311272	469,311435	469,311203	-0,494251727	C33H42O2	5351,729004
O2	469,405337	469,4051423	469,405103	-0,083675646	C32H54O2	138200,2031
O2	471,326872	471,3269972	471,326853	-0,305987103	C33H44O2	7333,418945
O2	471,420737	471,4207135	471,420753	0,083842214	C32H56O2	24571,97266
O2	473,248604	473,2489566	473,248603	-0,747196608	C34H34O2	1270,003418
O2	473,342558	473,3426589	473,342503	-0,329293306	C33H46O2	9063,268555
O2	473,436548	473,4367423	473,436403	-0,716741665	C32H58O2	4344,461914
O2	475,264378	475,2647081	475,264253	-0,957659066	C34H36O2	1539,4198
O2	475,35845	475,3585035	475,358153	-0,737405143	C33H48O2	13511,72656
O2	475,452216	475,45238	475,452053	-0,687678228	C32H60O2	5617,517578
O2	477,373988	477,3740018	477,373803	-0,416423406	C33H50O2	19094,34375
O2	477,467861	477,4679063	477,467703	-0,425801735	C32H62O2	14756,61719
O2	479,295705	479,2959318	479,295553	-0,79026004	C34H40O2	3570,772217
O2	479,389639	479,3896485	479,389453	-0,407909904	C33H52O2	20208,70117
O2	479,483611	479,4834852	479,483353	-0,275714744	C32H64O2	68754,33594
O2	481,40519	481,4051347	481,405103	-0,065762462	C33H54O2	36060,55078
O2	483,327023	483,3272098	483,326853	-0,738167993	C34H44O2	5091,105957
O2	483,420775	483,4206788	483,420753	0,15345323	C33H56O2	53928,42188
O2	485,342716	485,3428705	485,342503	-0,757262299	C34H46O2	6706,925781
O2	485,436538	485,4365953	485,436403	-0,396081195	C33H58O2	14607,52148
O2	487,358389	487,3585256	487,358153	-0,764511924	C34H48O2	7908,054688
O2	487,452272	487,4524753	487,452053	-0,866352505	C33H60O2	4683,21875
O2	489,27993	489,2803042	489,279903	-0,820063766	C35H38O2	1268,75
O2	489,37383	489,3739141	489,373803	-0,22702912	C34H50O2	12315,70996
O2	489,467766	489,4679512	489,467703	-0,507110676	C33H62O2	5524,314941
O2	491,295613	491,2959274	491,295553	-0,762028344	C35H40O2	2063,966797
O2	491,389557	491,3896343	491,389453	-0,369049907	C34H52O2	13331,89551
O2	491,483538	491,4836361	491,483353	-0,576062729	C33H64O2	11289,34277
O2	493,31139	493,3116675	493,311203	-0,941501609	C35H42O2	2816,274414
O2	493,40537	493,405439	493,405103	-0,680978282	C34H54O2	14634,56152
O2	493,499017	493,4989865	493,499003	0,033425132	C33H66O2	33842,94922
O2	495,32706	495,3273222	495,326853	-0,947254994	C35H44O2	3251,140625
O2	495,421066	495,4211023	495,420753	-0,705036986	C34H56O2	19658,08594
O2	497,436438	497,4364413	497,436403	-0,076909576	C34H58O2	26689,26758
O2	499,358378	499,3585732	499,358153	-0,841400078	C35H48O2	5784,086426
O2	499,452032	499,452138	499,452053	-0,170143145	C34H60O2	11755,66016
O2	501,374003	501,374161	501,373803	-0,714122062	C35H50O2	7965,969238
O2	501,467653	501,4678796	501,467703	-0,352139624	C34H62O2	4650,929688
O2	503,389467	503,3895841	503,389453	-0,260492561	C35H52O2	11354,02734
O2	503,483488	503,4837174	503,483353	-0,723782509	C34H64O2	4676,834961
O2	505,405343	505,4054882	505,405103	-0,762113927	C35H54O2	9338,513672
O2	505,499344	505,4994781	505,499003	-0,939883079	C34H66O2	10214,62402
O2	507,326726	507,3270559	507,326853	-0,399954845	C36H44O2	2258,178467
O2	507,421054	507,4211857	507,420753	-0,852668247	C35H56O2	10714,27832
O2	507,514637	507,5146152	507,514653	0,074441862	C34H68O2	38793,38672
O2	509,342503	509,3427727	509,342503	-0,529503958	C36H46O2	3712,73999
O2	509,436403	509,4365106	509,436403	-0,211269539	C35H58O2	13402,05176
O2	511,358129	511,3583698	511,358154	-0,421979731	C36H48O2	4795,408691
O2	511,452378	511,4524602	511,452054	-0,794305882	C35H60O2	17007,63867
O2	513,373808	513,3740485	513,373804	-0,476245403	C36H50O2	4956,288086
O2	513,468003	513,4681658	513,467703	-0,90138499	C35H62O2	9160,091797
O2	515,389755	515,3899658	515,389454	-0,992949841	C36H52O2	6460,182129
O2	515,483485	515,4837539	515,483354	-0,775732185	C35H64O2	4101,984375
O2	517,405383	517,4055474	517,405104	-0,856954257	C36H54O2	9634,649414
O2	517,499036	517,4992967	517,499003	-0,567630656	C35H66O2	4512,706055
O2	519,326964	519,3273356	519,326853	-0,929375136	C37H44O2	1961,788818
O2	519,420906	519,4211016	519,420754	-0,669167099	C36H56O2	7772,612305
O2	519,514881	519,5150648	519,514654	-0,790678922	C35H68O2	8549,015625
O2	521,436548	521,4367545	521,436403	-0,674188521	C36H58O2	7369,683105
O2	521,53043	521,5304935	521,530304	-0,363369785	C35H70O2	23556,71484
O2	523,452128	523,4523124	523,452054	-0,493719627	C36H60O2	9088,205078
O2	525,373831	525,3741109	525,373804	-0,584249673	C37H50O2	4425,909668
O2	525,467882	525,4680459	525,467703	-0,652596155	C36H62O2	11090,15527
O2	527,3897	527,3899598	527,389454	-0,959062008	C37H52O2	5367,115723
O2	527,483632	527,4838382	527,483354	-0,917930109	C36H64O2	8204,18457
O2	529,4992	529,4994966	529,499003	-0,932243818	C36H66O2	4176,180664
O2	531,420739	531,4209721	531,420754	-0,410325248	C37H56O2	7120,979492
O2	531,51483	531,515131	531,514654	-0,897379265	C36H68O2	4185,535645
O2	533,342493	533,3428938	533,342504	-0,730929522	C38H46O2	1990,901611
O2	533,436404	533,4366448	533,436403	-0,453319953	C37H58O2	6951,427734
O2	533,530347	533,5305663	533,530304	-0,491546781	C36H70O2	8259,105469
O2	535,452223	535,452484	535,452054	-0,803132213	C37H60O2	6155,396484
O2	535,546009	535,5461104	535,545954	-0,291973121	C36H72O2	22365,34961
O2	539,483638	539,4838763	539,483354	-0,96816086	C37H64O2	7959,000977
O2	541,405223	541,4055364	541,405104	-0,798623287	C38H54O2	4578,359375
O2	545,342434	545,3428623	545,342504	-0,656942285	C39H46O2	2025,611084
O2	545,436564	545,4368308	545,436403	-0,784251143	C38H58O2	7159,507813
O2	547,358222	547,3586157	547,358153	-0,845379915	C39H48O2	2757,88623
O2	547,452141	547,4524428	547,452054	-0,71018282	C38H60O2	5663,009766
O2	547,546093	547,546402	547,545954	-0,818278057	C37H72O2	5359,960938
O2	549,373886	549,3742581	549,373804	-0,826563595	C39H50O2	3401,36499
O2	549,561772	549,5619642	549,561604	-0,655383545	C37H74O2	14176,53125
O2	553,405096	553,405454	553,405104	-0,63243825	C39H54O2	4133,527344
O2	553,499248	553,4995292	553,499003	-0,950719903	C38H66O2	7569,850586
O2	555,42078	555,4211169	555,420754	-0,653423564	C39H56O2	5091,230957
O2	555,514684	555,5149884	555,514654	-0,601982733	C38H68O2	6586,948242
O2	557,342532	557,3430107	557,342504	-0,909118489	C40H46O2	1762,466064
O2	557,436616	557,4369398	557,436403	-0,963011358	C39H58O2	5898,828125
O2	557,530261	557,5306573	557,530303	-0,635430385	C38H70O2	3354,441895
O2	559,358153	559,3585416	559,358153	-0,694795084	C40H48O2	3706,992676
O2	559,451972	559,4522794	559,452054	-0,402963967	C39H60O2	7021,064941
O2	561,467632	561,4679505	561,467703	-0,440774696	C39H62O2	6737,068359
O2	561,561682	561,5619973	561,561604	-0,700289591	C38H74O2	6925,585938
O2	563,483447	563,4838309	563,483354	-0,846382165	C39H64O2	4222,378906
O2	563,577212	563,5774437	563,577253	-0,33829955	C38H76O2	14159,04688
O2	567,420817	567,4211244	567,420754	-0,652760046	C40H56O2	8455,182617
O2	569,436474	569,4368646	569,436403	-0,810562554	C40H58O2	4609,052246
O2	569,530266	569,5306463	569,530303	-0,602755154	C39H70O2	5006,381836
O2	571,452164	571,452513	571,452054	-0,803140304	C40H60O2	6708,751953
O2	571,546126	571,5464794	571,545954	-0,919188559	C39H72O2	6494,819824
O2	573,373636	573,3741982	573,373804	-0,687492755	C41H50O2	1336,655396
O2	573,467733	573,4680732	573,467703	-0,645543827	C40H62O2	7554,811035
O2	575,48353	575,4838372	575,483354	-0,839665161	C40H64O2	10330,16309
O2	575,577318	575,5776507	575,577253	-0,69089895	C39H76O2	8454,041016
O2	577,592845	577,5930873	577,592904	-0,317381968	C39H78O2	18474,67578
O2	579,420654	579,4211437	579,420754	-0,672611375	C41H56O2	2720,303711
O2	579,514713	579,5151136	579,514654	-0,793149075	C40H68O2	5463,910156
O2	583,546047	583,5464863	583,545954	-0,912249898	C40H72O2	4477,217285
O2	585,467838	585,4682814	585,467703	-0,987963688	C41H62O2	4560,48877
O2	589,499042	589,4995254	589,499003	-0,886238053	C41H66O2	3714,549316
O2	591,608657	591,6089659	591,608553	-0,697910728	C40H80O2	15727,62695
O2	593,436267	593,4368238	593,436403	-0,709142932	C42H58O2	2335,902588
O2	597,561577	597,5620923	597,561604	-0,817175642	C41H74O2	3615,927246
O2	599,48334	599,4838691	599,483354	-0,85916591	C42H64O2	3429,876465
O2	601,592811	601,5933917	601,592904	-0,81060624	C41H78O2	2438,9104
O2	603,608481	603,6090088	603,608553	-0,755134305	C41H80O2	3898,634033
O2	607,452014	607,4526242	607,452054	-0,938691321	C43H60O2	2298,492432
O2	615,608419	615,6091003	615,608553	-0,889068984	C42H80O2	1692,793823
O2	619,639935	619,6404364	619,639853	-0,941590926	C42H84O2	7812,89502
O2	621,561468	621,5621219	621,561604	-0,833237168	C43H74O2	2518,827637
O2	633,655588	633,6561326	633,655504	-0,992044987	C43H86O2	8819,554688
O2	645,561383	645,5621795	645,561604	-0,891505757	C45H74O2	1857,309692
O3	311,165247	311,1655673	311,165268	-0,961971399	C20H24O3	2663,964355
O3	313,181003	313,1810524	313,180918	-0,429016038	C20H26O3	22346,30273
O3	315,196718	315,1968472	315,196568	-0,885792245	C20H28O3	11263,89941
O3	317,212341	317,2123774	317,212219	-0,499454769	C20H30O3	23366,91406
O3	319,227985	319,2280696	319,227868	-0,631597239	C20H32O3	15207,18066
O3	321,243623	321,2438195	321,243518	-0,938661676	C20H34O3	6044,992188
O3	327,102716	327,1029772	327,102668	-0,945219262	C22H16O3	3370,410889
O3	329,212298	329,2125411	329,212219	-0,978274179	C21H30O3	3778,514648
O3	333,243558	333,243783	333,243518	-0,79529914	C21H34O3	4138,789551
O3	337,180993	337,1812293	337,180918	-0,923334605	C22H26O3	3618,895752
O3	339,19657	339,1967836	339,196568	-0,635572725	C22H28O3	4224,706055
O3	339,290494	339,2906122	339,290468	-0,424857471	C21H40O3	8946,576172
O3	345,149728	345,149945	345,149618	-0,947385747	C23H22O3	3861,119385
O3	347,25926	347,2594436	347,259168	-0,793505726	C22H36O3	4908,981445
O3	349,181004	349,1811887	349,180918	-0,775302037	C23H26O3	4773,860352
O3	351,10267	351,1029828	351,102668	-0,89668579	C24H16O3	1731,758423
O3	351,290545	351,2907225	351,290468	-0,724471116	C22H40O3	4951,766113
O3	353,212328	353,2125009	353,212219	-0,798241882	C23H30O3	5042,003418
O3	353,306239	353,3062772	353,306118	-0,450508639	C22H42O3	14723,87891
O3	355,134056	355,1342974	355,133968	-0,927633436	C24H20O3	2905,591553
O3	355,228036	355,2281951	355,227868	-0,92095135	C23H32O3	5518,856445
O3	355,321874	355,3219554	355,321768	-0,52729438	C22H44O3	10205,81152
O3	357,243691	357,2438559	357,243518	-0,945967971	C23H34O3	5183,457031
O3	359,165314	359,1655073	359,165268	-0,666336387	C24H24O3	4086,201904
O3	359,25929	359,2594273	359,259168	-0,721752549	C23H36O3	6334,455566
O3	361,180988	361,1811574	361,180918	-0,662753829	C24H26O3	4849,479004
O3	361,275033	361,2751672	361,274818	-0,966583542	C23H38O3	6387,188477
O3	363,196642	363,1968023	363,196568	-0,644982744	C24H28O3	5128,963867
O3	363,290542	363,2907116	363,290468	-0,670495216	C23H40O3	4764,216797
O3	365,118415	365,1186764	365,118318	-0,981473377	C25H18O3	2300,95459
O3	365,212301	365,2124477	365,212219	-0,626304814	C24H30O3	5619,146973
O3	365,306235	365,3063857	365,306118	-0,732686284	C23H42O3	5445,162109
O3	367,134089	367,1343236	367,133968	-0,968462556	C25H20O3	2793,342041
O3	367,227994	367,2281243	367,227868	-0,698027887	C24H32O3	6302,263184
O3	367,321947	367,3219581	367,321768	-0,517650411	C23H44O3	16351,63281
O3	369,243557	369,2436743	369,243518	-0,423419347	C24H34O3	6887,291504
O3	369,337512	369,3376255	369,337418	-0,561742356	C23H46O3	7096,683594
O3	371,165353	371,1655219	371,165268	-0,684115616	C25H24O3	4537,099121
O3	371,259245	371,2593559	371,259168	-0,506067106	C24H36O3	7154,057129
O3	373,181047	373,1812241	373,180918	-0,820158596	C25H26O3	4205,152344
O3	373,274906	373,2749982	373,274818	-0,482789139	C24H38O3	8190,825684
O3	375,196585	375,1967267	375,196568	-0,422859933	C25H28O3	5483,970215
O3	375,290608	375,2906705	375,290468	-0,539589444	C24H40O3	10254,29688
O3	377,212251	377,2123792	377,212219	-0,424644868	C25H30O3	6028,919922
O3	377,306209	377,3063194	377,306118	-0,533823573	C24H42O3	6931,225098
O3	379,134085	379,1343408	379,133968	-0,983187117	C26H20O3	2207,220459
O3	379,322009	379,3221159	379,321768	-0,91712899	C24H44O3	7052,344238
O3	381,149718	381,149925	381,149618	-0,805446132	C26H22O3	3191,735107
O3	381,243667	381,2437609	381,243518	-0,637097284	C25H34O3	7742,008301
O3	381,337663	381,337589	381,337418	-0,44830401	C24H46O3	30678,22656
O3	383,165332	383,1655031	383,165268	-0,613597163	C26H24O3	4183,075195
O3	383,259389	383,2594739	383,259168	-0,798081128	C25H36O3	8238,183594
O3	383,353269	383,3531679	383,353069	-0,258111527	C24H48O3	38543,21094
O3	385,181036	385,181183	385,180918	-0,688071797	C26H26O3	5006,475586
O3	385,274961	385,2750315	385,274818	-0,554124944	C25H38O3	9155,233398
O3	387,19672	387,1968455	387,196568	-0,716572212	C26H28O3	5882,697266
O3	387,290722	387,2907706	387,290468	-0,781415048	C25H40O3	10812,69727
O3	389,212278	389,2123869	389,212219	-0,431399737	C26H30O3	6651,501465
O3	389,306344	389,3064147	389,306118	-0,762034905	C25H42O3	9000,80957
O3	391,134002	391,1342617	391,133968	-0,750920694	C27H20O3	2037,956787
O3	391,228072	391,2281787	391,227868	-0,794114616	C26H32O3	6723,197266
O3	391,321955	391,3220576	391,321768	-0,740047969	C25H44O3	6941,188965
O3	393,149674	393,1498963	393,149618	-0,707966512	C27H22O3	2706,493408
O3	393,243779	393,2438514	393,243518	-0,847886306	C26H34O3	8762,582031
O3	393,337461	393,3375558	393,337418	-0,350321786	C25H46O3	7336,864258
O3	395,165421	395,1656143	395,165268	-0,876223065	C27H24O3	3374,49707
O3	395,259311	395,2593687	395,259168	-0,507758406	C26H36O3	9797,895508
O3	395,353246	395,3531936	395,353069	-0,315283129	C25H48O3	24087,7832
O3	397,275057	397,275092	397,274818	-0,68961227	C26H38O3	11695,48047
O3	397,368757	397,368785	397,368718	-0,168706155	C25H50O3	12363,5957
O3	399,196822	399,1969657	399,196568	-0,996338303	C27H28O3	4921,268555
O3	399,290706	399,2907226	399,290468	-0,637731454	C26H40O3	13499,22754
O3	401,212325	401,212447	401,212219	-0,568391167	C27H30O3	5812,365723
O3	401,306185	401,3061501	401,306118	-0,07995703	C26H42O3	20527,76563
O3	403,228096	403,2281933	403,227868	-0,8067226	C27H32O3	7041,602051
O3	403,321916	403,321938	403,321768	-0,421571458	C26H44O3	12833,54395
O3	405,149614	405,14985	405,149618	-0,572614779	C28H22O3	2376,911621
O3	405,243584	405,2436582	405,243518	-0,346044612	C27H34O3	8430,802734
O3	405,337599	405,3376846	405,337418	-0,657705208	C26H46O3	7703,950195
O3	407,165327	407,165529	407,165268	-0,641080007	C28H24O3	3088,625488
O3	407,25923	407,2592698	407,259168	-0,250054295	C27H36O3	11071,79102
O3	407,353177	407,3532217	407,353069	-0,374825559	C26H48O3	10648,94238
O3	409,27499	409,2750085	409,274818	-0,465427531	C27H38O3	13131,94336
O3	409,368855	409,3687369	409,368718	-0,046095665	C26H50O3	41817,75781
O3	411,196589	411,1967185	411,196568	-0,365885943	C28H28O3	5433,085938
O3	411,290568	411,2905708	411,290468	-0,249921497	C27H40O3	14906,2959
O3	411,384591	411,3844728	411,384368	-0,254779403	C26H52O3	41810,77734
O3	413,212311	413,2124389	413,212219	-0,53209292	C28H30O3	5500,844727
O3	413,30618	413,3061361	413,306118	-0,043883821	C27H42O3	21906,3418
O3	415,228052	415,2281491	415,227868	-0,677084922	C28H32O3	7009,817871
O3	415,322055	415,32195	415,321768	-0,438095003	C27H44O3	37159,96484
O3	417,1497	417,1499886	417,149618	-0,888347957	C29H22O3	1578,624512
O3	417,243785	417,2438606	417,243518	-0,821012951	C28H34O3	8325,672852
O3	417,337648	417,3376094	417,337418	-0,458713145	C27H46O3	20997,76172
O3	419,165289	419,1655142	419,165268	-0,58745127	C29H24O3	2582,895996
O3	419,259221	419,2592728	419,259168	-0,25000648	C28H36O3	10076,92969
O3	419,353195	419,3532295	419,353069	-0,382664212	C27H48O3	11580,79102
O3	421,181111	421,1813212	421,180918	-0,957284471	C29H26O3	2910,094971
O3	421,274874	421,2748911	421,274818	-0,173614606	C28H38O3	13350,31445
O3	421,368947	421,3689807	421,368718	-0,6235258	C27H50O3	11679,19629
O3	423,196618	423,1967749	423,196568	-0,488961579	C29H28O3	4420,503418
O3	423,290738	423,2907273	423,290468	-0,612463607	C28H40O3	16809,80664
O3	423,384628	423,3845448	423,384368	-0,417616147	C27H52O3	30945,57813
O3	425,212344	425,2125034	425,212219	-0,668933426	C29H30O3	4350,38916
O3	425,306267	425,3062304	425,306118	-0,264322795	C28H42O3	20895,63672
O3	425,400231	425,4003009	425,400018	-0,664967002	C27H54O3	8809,673828
O3	427,228017	427,2281263	427,227868	-0,604704281	C29H32O3	6471,978516
O3	427,322003	427,3219385	427,321768	-0,399003489	C28H44O3	26568,5293
O3	429,149644	429,149952	429,149618	-0,778262372	C30H22O3	1385,43811
O3	429,24364	429,243743	429,243518	-0,524081175	C29H34O3	6839,864258
O3	429,337678	429,3375597	429,337418	-0,33002519	C28H46O3	42946,41016
O3	431,259222	431,2592982	431,259168	-0,301892302	C29H36O3	8500,794922
O3	431,3533	431,3532555	431,353069	-0,4323784	C28H48O3	22681,69922
O3	433,180996	433,181221	433,180918	-0,6993797	C30H26O3	2665,580078
O3	433,275062	433,2751097	433,274818	-0,673200155	C29H38O3	10737,83106
O3	433,368884	433,3689369	433,368718	-0,505107723	C28H50O3	10301,83301
O3	435,290612	435,2906037	435,290468	-0,311753634	C29H40O3	17019,33789
O3	435,384448	435,3844606	435,384368	-0,212774158	C28H52O3	14349,06445
O3	437,212382	437,2125528	437,212219	-0,763386319	C30H30O3	4121,730469
O3	437,30618	437,306157	437,306118	-0,089225189	C29H42O3	19361,4707
O3	437,400308	437,4001933	437,400018	-0,400722203	C28H54O3	42835,54688
O3	439,228009	439,2281574	439,227868	-0,658857536	C30H32O3	4948,911133
O3	439,322089	439,3220436	439,321768	-0,627421922	C29H44O3	23545,02148
O3	439,415917	439,415882	439,415668	-0,487017996	C28H56O3	21590,76563
O3	441,243733	441,2438612	441,243518	-0,777760691	C30H34O3	5849,131836
O3	441,337499	441,3374127	441,337418	0,011949064	C29H46O3	33802,41406
O3	443,165311	443,1656271	443,165268	-0,810213177	C31H24O3	1368,763794
O3	443,2593	443,259395	443,259168	-0,512201857	C30H36O3	7666,997559
O3	443,35333	443,353188	443,353069	-0,268361017	C29H48O3	57185,71875
O3	445,275052	445,2751299	445,274818	-0,700429702	C30H38O3	8872,506836
O3	445,369038	445,3689757	445,368718	-0,578629465	C29H50O3	28026,61914
O3	447,196549	447,1967801	447,196568	-0,474246047	C31H28O3	2696,307129
O3	447,290439	447,2904779	447,290468	-0,022202561	C30H40O3	12247,58203
O3	447,384369	447,3844389	447,384368	-0,158497179	C29H52O3	9559,858398
O3	449,212297	449,2125194	449,212219	-0,668683173	C31H30O3	2916,5625
O3	449,306118	449,3061293	449,306118	-0,025228604	C30H42O3	15495,26465
O3	449,399978	449,400002	449,400018	0,035531671	C29H54O3	13981,75684
O3	451,228108	451,2283086	451,227868	-0,976556504	C31H32O3	3493,976074
O3	451,321848	451,321839	451,321768	-0,157424127	C30H44O3	18529,46875
O3	451,415936	451,4158654	451,415668	-0,437216762	C29H56O3	31249,87109
O3	453,24374	453,2438975	453,243518	-0,837401584	C31H34O3	4952,402832
O3	453,337697	453,3376527	453,337418	-0,517774775	C30H46O3	25234,67773
O3	453,431382	453,4314619	453,431318	-0,317259454	C29H58O3	9152,511719
O3	455,259258	455,2593776	455,259168	-0,460298255	C31H36O3	6762,245117
O3	455,35311	455,3530312	455,353069	0,083020182	C30H48O3	34511,625
O3	457,181036	457,181359	457,180918	-0,964618833	C32H26O3	1404,926392
O3	457,27505	457,275152	457,274818	-0,730327078	C31H38O3	7877,80957
O3	457,368786	457,3687093	457,368718	0,019004944	C30H50O3	34394,69922
O3	459,19668	459,1969546	459,196568	-0,841930734	C32H28O3	2071,538818
O3	459,290566	459,2906329	459,290468	-0,359043413	C31H40O3	10564,30762
O3	459,384491	459,3844825	459,384368	-0,249170172	C30H52O3	19527,31836
O3	461,306206	461,3062573	461,306118	-0,302047827	C31H42O3	12153,33106
O3	461,39999	461,4000725	461,400018	-0,118027768	C30H54O3	9478,149414
O3	463,22782	463,2280497	463,227868	-0,392236829	C32H32O3	3024,058105
O3	463,322062	463,3220753	463,321768	-0,663263295	C31H44O3	16820,69336
O3	463,415692	463,4157246	463,415668	-0,122078938	C30H56O3	14382,59766
O3	465,2435	465,243695	465,243518	-0,380542941	C32H34O3	4024,297119
O3	465,33758	465,3375721	465,337418	-0,331172554	C31H46O3	20381,97656
O3	465,431371	465,4312973	465,431318	0,044377154	C30H58O3	35844,82031
O3	467,259277	467,2594416	467,259168	-0,585610397	C32H36O3	5190,192383
O3	467,353182	467,3531389	467,353069	-0,149623097	C31H48O3	27933,6582
O3	467,447125	467,4471848	467,446968	-0,463783759	C30H60O3	11936,23731
O3	469,274924	469,2750706	469,274818	-0,538175036	C32H38O3	6085,933594
O3	469,368974	469,3689136	469,368718	-0,416668615	C31H50O3	33103,21484
O3	471,290547	471,2906568	471,290468	-0,400645015	C32H40O3	8281,851563
O3	471,384398	471,3843357	471,384368	0,068522114	C31H52O3	34334,78906
O3	473,212321	473,2126161	473,212219	-0,839157238	C33H30O3	1980,618896
O3	473,306261	473,3063433	473,306118	-0,47609672	C32H42O3	10503,97363
O3	473,400237	473,4002722	473,400018	-0,537005915	C31H54O3	15382,03613
O3	475,321843	475,3218992	475,321768	-0,276099582	C32H44O3	13214,34082
O3	475,415937	475,4160417	475,415668	-0,786028493	C31H56O3	8968,6875
O3	477,243593	477,243864	477,243518	-0,725078966	C33H34O3	2479,726318
O3	477,337415	477,3374285	477,337418	-0,022016309	C32H46O3	19131,41406
O3	477,431274	477,4313259	477,431318	-0,016457711	C31H58O3	13986,28418
O3	479,259185	479,2594034	479,259168	-0,491266919	C33H36O3	3808,723389
O3	479,353105	479,3531057	479,353069	-0,076660104	C32H48O3	21740,31836
O3	479,447062	479,4470345	479,446968	-0,138786567	C31H60O3	27637,21094
O3	481,275039	481,2752304	481,274818	-0,856949082	C33H38O3	4802,708496
O3	481,369049	481,3689983	481,368718	-0,582338037	C32H50O3	34585,53906
O3	481,462745	481,4628774	481,462618	-0,538690252	C31H62O3	7659,252441
O3	483,290593	483,2907586	483,290468	-0,601220048	C33H40O3	6011,202148
O3	483,384685	483,3846376	483,384368	-0,557752504	C32H52O3	34420,19922
O3	485,21221	485,2125808	485,212219	-0,745585405	C34H30O3	1244,91272
O3	485,306338	485,3064708	485,306118	-0,726974203	C33H42O3	7960,315918
O3	485,400146	485,4001317	485,400018	-0,234268848	C32H54O3	26467,0625
O3	487,227875	487,2282096	487,227868	-0,701153478	C34H32O3	1683,40625
O3	487,322068	487,3221932	487,321768	-0,872471897	C33H44O3	8654,161133
O3	487,415938	487,416017	487,415668	-0,715933591	C32H56O3	12540,92383
O3	489,243685	489,2439849	489,243518	-0,954233667	C34H34O3	2254,891846
O3	489,337571	489,3376532	489,337418	-0,480594162	C33H46O3	12503,33984
O3	489,431493	489,4316169	489,431318	-0,610624586	C32H58O3	8964,900391
O3	491,353364	491,3534129	491,353069	-0,69983981	C33H48O3	16805,98633
O3	491,446965	491,4470222	491,446968	-0,110313612	C32H60O3	15714,48535
O3	493,274914	493,2751543	493,274818	-0,681871244	C34H38O3	3757,335693
O3	493,36888	493,3689418	493,368718	-0,453588927	C33H50O3	15513,16016
O3	493,462881	493,4628866	493,462618	-0,544308602	C32H62O3	24770,51172
O3	495,290656	495,2908772	495,290468	-0,826194844	C34H40O3	4473,903809
O3	495,384648	495,3846671	495,384368	-0,603815845	C33H52O3	22678,0293
O3	495,478304	495,4784387	495,478268	-0,344441613	C32H64O3	8867,220703
O3	497,306088	497,3062782	497,306118	-0,322081691	C34H42O3	5855,091797
O3	497,400098	497,4001134	497,400018	-0,191713291	C33H54O3	24068,45898
O3	499,321757	499,3219423	499,321768	-0,349134968	C34H44O3	6245,910645
O3	499,415775	499,4158218	499,415668	-0,308030665	C33H56O3	19027,57031
O3	501,243484	501,2438382	501,243518	-0,638828367	C35H34O3	1719,592163
O3	501,337466	501,3376224	501,337418	-0,40764693	C34H46O3	8068,282715
O3	501,431484	501,4316085	501,431318	-0,57935468	C33H58O3	10411,75293
O3	503,259047	503,2593712	503,259168	-0,403735781	C35H36O3	2229,764648
O3	503,35302	503,3531399	503,353069	-0,140904044	C34H48O3	11096,37988
O3	503,447027	503,4471935	503,446968	-0,447913239	C33H60O3	7667,304199
O3	505,368989	505,3690815	505,368718	-0,719274435	C34H50O3	14254,64941
O3	505,46259	505,4627007	505,462618	-0,163683283	C33H62O3	12315,97363
O3	507,290485	507,2907569	507,290468	-0,569506289	C35H40O3	3542,072021
O3	507,38441	507,3845081	507,384368	-0,276149998	C34H52O3	14033,30176
O3	507,478369	507,4784143	507,478268	-0,288242586	C33H64O3	21711,97266
O3	509,306366	509,3066205	509,306118	-0,986568376	C35H42O3	4179,094727
O3	509,400253	509,4003217	509,400018	-0,596208888	C34H54O3	18410,60547
O3	509,494175	509,4944015	509,493918	-0,948940563	C33H66O3	5216,581055
O3	511,321706	511,3219183	511,321768	-0,293952032	C35H44O3	5992,637207
O3	511,415941	511,4159984	511,415669	-0,644126027	C34H56O3	20875,83984
O3	513,337497	513,3376992	513,337419	-0,545885495	C35H46O3	6691,217773
O3	513,431678	513,4317826	513,431318	-0,904884202	C34H58O3	14622,10254
O3	515,353158	515,3533381	515,353069	-0,522145409	C35H48O3	8227,426758
O3	515,447276	515,447434	515,446969	-0,902187409	C34H60O3	9820,680664
O3	517,274893	517,2752249	517,274819	-0,784779804	C36H38O3	2582,719971
O3	517,368904	517,3690574	517,368719	-0,654010053	C35H50O3	10515,84277
O3	519,290622	519,2909531	519,290468	-0,934083727	C36H40O3	2685,80957
O3	519,38455	519,3846843	519,384369	-0,60699758	C35H52O3	12677,22266
O3	519,478513	519,478658	519,478269	-0,748770646	C34H64O3	11648,15137
O3	521,306074	521,306371	521,306119	-0,483447742	C36H42O3	3617,025146
O3	521,400321	521,4004663	521,400018	-0,859801399	C35H54O3	12001,25977
O3	521,494191	521,49427	521,493918	-0,674944771	C34H66O3	20677,35156
O3	523,321888	523,3221572	523,321768	-0,743777679	C36H44O3	4647,319336
