Class	Experimental	Recalibrated	Theoretical	Error (ppm)	Mol. Formula	Intensity
O2	397,217234	NaN	397,217303	0,173708445	C28H30O2	1028,986572
O2	397,311145	NaN	397,311203	0,145981285	C27H42O2	1632,958252
O2	399,233019	NaN	399,232953	-0,165317015	C28H32O2	1168,518677
O2	399,32692	NaN	399,326853	-0,167782355	C27H44O2	2534,820313
O2	401,248645	NaN	401,248603	-0,104673262	C28H34O2	1075,882324
O2	401,342522	NaN	401,342503	-0,047341111	C27H46O2	7669,370117
O2	403,170496	NaN	403,170353	-0,354688779	C29H24O2	480,8927
O2	403,264289	NaN	403,264253	-0,089271488	C28H36O2	1947,533447
O2	403,358372	NaN	403,358153	-0,542941796	C27H48O2	445,678711
O2	405,185904	NaN	405,186003	0,244332231	C29H26O2	605,803528
O2	405,279892	NaN	405,279903	0,027141736	C28H38O2	1147,039429
O2	407,201728	NaN	407,201653	-0,184183928	C29H28O2	925,531738
O2	407,295649	NaN	407,295553	-0,235701076	C28H40O2	1128,137329
O2	407,389612	NaN	407,389453	-0,390289927	C27H52O2	401,958374
O2	409,217425	NaN	409,217303	-0,298130111	C29H30O2	1338,224976
O2	409,311263	NaN	409,311203	-0,14658773	C28H42O2	1790,335693
O2	409,405144	NaN	409,405103	-0,100145308	C27H54O2	966,659058
O2	411,232946	NaN	411,232953	0,017021982	C29H32O2	1139,819824
O2	411,326943	NaN	411,326853	-0,218804095	C28H44O2	1889,052246
O2	413,248768	NaN	413,248603	-0,399275397	C29H34O2	1338,040771
O2	413,342653	NaN	413,342503	-0,362895175	C28H46O2	3058,749756
O2	415,264343	NaN	415,264253	-0,216729466	C29H36O2	1264,189453
O2	415,358101	NaN	415,358153	0,125193161	C28H48O2	9704,298828
O2	417,186064	NaN	417,186003	-0,146217753	C30H26O2	579,237854
O2	417,279901	NaN	417,279903	0,004792946	C29H38O2	1167,331787
O2	417,373781	NaN	417,373803	0,052710544	C28H50O2	513,789795
O2	419,201739	NaN	419,201653	-0,205151863	C30H28O2	763,764709
O2	419,295687	NaN	419,295553	-0,319583642	C29H40O2	1364,110352
O2	419,389411	NaN	419,389453	0,10014558	C28H52O2	429,400055
O2	421,217375	NaN	421,217303	-0,170933149	C30H30O2	1159,090698
O2	421,311154	NaN	421,311203	0,116303577	C29H42O2	1316,552612
O2	421,405243	NaN	421,405103	-0,332221891	C28H54O2	465,930939
O2	423,232959	NaN	423,232953	-0,01417659	C30H32O2	1241,653198
O2	423,326824	NaN	423,326853	0,068504986	C29H44O2	1418,022949
O2	423,42073	NaN	423,420753	0,054319492	C28H56O2	986,467102
O2	425,248758	NaN	425,248603	-0,364492673	C30H34O2	1288,585327
O2	425,342423	NaN	425,342503	0,188083719	C29H46O2	1905,274414
O2	427,264224	NaN	427,264253	0,067873687	C30H36O2	1501,737061
O2	427,358226	NaN	427,358153	-0,170816912	C29H48O2	3743,503174
O2	429,185898	NaN	429,186003	0,244649171	C31H26O2	452,274872
O2	429,279911	NaN	429,279903	-0,01863586	C30H38O2	1278,746216
O2	429,373964	NaN	429,373803	-0,374964655	C29H50O2	8167,108887
O2	431,201782	NaN	431,201653	-0,299163974	C31H28O2	614,493408
O2	431,295553	NaN	431,295553	0	C30H40O2	1498,369263
O2	431,389646	NaN	431,389453	-0,447391559	C29H52O2	500,428131
O2	433,217367	NaN	433,217303	-0,147731865	C31H30O2	1162,146362
O2	433,311164	NaN	433,311203	0,090004596	C30H42O2	1751,931519
O2	433,405286	NaN	433,405103	-0,42223776	C29H54O2	488,483734
O2	435,232953	NaN	435,232953	0	C31H32O2	1078,045532
O2	435,326764	NaN	435,326853	0,204444085	C30H44O2	1690,718994
O2	435,420903	NaN	435,420753	-0,344494375	C29H56O2	479,662476
O2	437,248565	NaN	437,248603	0,086907082	C31H34O2	1377,461792
O2	437,342668	NaN	437,342503	-0,377278675	C30H46O2	1586,716553
O2	437,436521	NaN	437,436403	-0,269753498	C29H58O2	942,863647
O2	439,264233	NaN	439,264253	0,04553068	C31H36O2	1492,388672
O2	439,358329	NaN	439,358153	-0,40058435	C30H48O2	2167,339844
O2	441,18596	NaN	441,186003	0,097464561	C32H26O2	401,880035
O2	441,279996	NaN	441,279903	-0,21075059	C31H38O2	1482,556274
O2	441,373777	NaN	441,373803	0,058906985	C30H50O2	4051,624512
O2	443,201593	NaN	443,201653	0,135378556	C32H28O2	562,834106
O2	443,295598	NaN	443,295553	-0,10151241	C31H40O2	1559,612793
O2	443,389345	NaN	443,389453	0,243578189	C30H52O2	8066,514648
O2	445,217419	NaN	445,217303	-0,260546927	C32H30O2	763,141907
O2	445,311381	NaN	445,311203	-0,399720462	C31H42O2	1582,591675
O2	445,405081	NaN	445,405103	0,049393237	C30H54O2	621,86676
O2	447,232889	NaN	447,232953	0,143102156	C32H32O2	1161,831665
O2	447,326794	NaN	447,326853	0,131894608	C31H44O2	1823,772217
O2	447,420739	NaN	447,420753	0,031290457	C30H56O2	619,140686
O2	449,248659	NaN	449,248603	-0,124652586	C32H34O2	1254,244629
O2	449,342496	NaN	449,342503	0,015578317	C31H46O2	1894,462769
O2	449,436371	NaN	449,436403	0,071200285	C30H58O2	723,952393
O2	451,264181	NaN	451,264253	0,159551747	C32H36O2	1459,266724
O2	451,358244	NaN	451,358153	-0,201613728	C31H48O2	1716,941284
O2	451,452039	NaN	451,452053	0,031011045	C30H60O2	1009,660522
O2	453,279825	NaN	453,279903	0,172079105	C32H38O2	1629,919678
O2	453,373797	NaN	453,373803	0,013234113	C31H50O2	2505,760742
O2	455,201521	NaN	455,201653	0,289981372	C33H28O2	495,227936
O2	455,295664	NaN	455,295553	-0,243797681	C32H40O2	1673,287964
O2	455,389532	NaN	455,389453	-0,173477887	C31H52O2	4598,816406
O2	457,217434	NaN	457,217303	-0,286515841	C33H30O2	636,077881
O2	457,311146	NaN	457,311203	0,1246416	C32H42O2	1542,655884
O2	457,405214	NaN	457,405103	-0,242673287	C31H54O2	8866,423828
O2	459,232761	NaN	459,232953	0,418088464	C33H32O2	892,533813
O2	459,326981	NaN	459,326853	-0,278668663	C32H44O2	15806,37402
O2	459,420921	NaN	459,420753	-0,365677865	C31H56O2	653,800293
O2	461,248536	NaN	461,248603	0,145257893	C33H34O2	1080,054321
O2	461,342619	NaN	461,342503	-0,251440089	C32H46O2	2155,987549
O2	461,436418	NaN	461,436403	-0,032507188	C31H58O2	583,441467
O2	463,264212	NaN	463,264253	0,088502404	C33H36O2	1323,608276
O2	463,358144	NaN	463,358153	0,01942342	C32H48O2	2041,645874
O2	463,452114	NaN	463,452053	-0,131620951	C31H60O2	614,532532
O2	465,279882	NaN	465,279903	0,045134122	C33H38O2	1439,893433
O2	465,373977	NaN	465,373803	-0,373892984	C32H50O2	1784,056152
O2	465,467782	NaN	465,467703	-0,169721765	C31H62O2	952,210205
O2	467,295644	NaN	467,295553	-0,194737569	C33H40O2	1625,956055
O2	467,389564	NaN	467,389453	-0,237489313	C32H52O2	2795,9104
O2	469,217245	NaN	469,217303	0,123610105	C34H30O2	471,700409
O2	469,311272	NaN	469,311203	-0,147023978	C33H42O2	1632,16687
O2	469,405003	NaN	469,405103	0,213035605	C32H54O2	4675,533691
O2	471,233044	NaN	471,232953	-0,193110434	C34H32O2	662,110168
O2	471,326872	NaN	471,326853	-0,040311728	C33H44O2	1598,250244
O2	471,420737	NaN	471,420753	0,033939957	C32H56O2	9402,427734
O2	473,248604	NaN	473,248603	-0,002113054	C34H34O2	1013,535522
O2	473,342558	NaN	473,342503	-0,116194932	C33H46O2	1780,354492
O2	473,436548	NaN	473,436403	-0,306271337	C32H58O2	655,062134
O2	475,264378	NaN	475,264253	-0,263011576	C34H36O2	1011,500488
O2	475,358108	NaN	475,358153	0,094665464	C33H48O2	2160,664551
O2	475,452216	NaN	475,452053	-0,342831625	C32H60O2	553,246277
O2	477,279807	NaN	477,279903	0,201139833	C34H38O2	1214,454834
O2	477,373643	NaN	477,373803	0,335167114	C33H50O2	1975,582764
O2	477,467516	NaN	477,467703	0,391649527	C32H62O2	717,219788
O2	479,295705	NaN	479,295553	-0,317132089	C34H40O2	1402,66333
O2	479,389639	NaN	479,389453	-0,387993517	C33H52O2	2021,237427
O2	479,483263	NaN	479,483353	0,187702033	C32H64O2	768,269592
O2	481,311165	NaN	481,311203	0,078950998	C34H42O2	1731,166138
O2	481,40519	NaN	481,405103	-0,180720976	C33H54O2	2818,553711
O2	483,232953	NaN	483,232953	0	C35H32O2	513,83136
O2	483,327023	NaN	483,326853	-0,351728854	C34H44O2	1797,868896
O2	483,420775	NaN	483,420753	-0,04550901	C33H56O2	4940,563965
O2	485,248573	NaN	485,248603	0,06182398	C35H34O2	664,08606
O2	485,342359	NaN	485,342503	0,296697691	C34H46O2	1649,910767
O2	485,436538	NaN	485,436403	-0,278100281	C33H58O2	8698,969727
O2	487,264182	NaN	487,264253	0,145711489	C35H36O2	896,903564
O2	487,358029	NaN	487,358153	0,254433006	C34H48O2	1732,444824
O2	487,451913	NaN	487,452053	0,287207735	C33H60O2	624,568237
O2	489,27993	NaN	489,279903	-0,055183137	C35H38O2	954,925171
O2	489,37383	NaN	489,373803	-0,055172549	C34H50O2	2261,263672
O2	489,467766	NaN	489,467703	-0,12871125	C33H62O2	485,335846
O2	491,295613	NaN	491,295553	-0,12212608	C35H40O2	1174,041504
O2	491,389557	NaN	491,389453	-0,211644754	C34H52O2	2199,909668
O2	491,483538	NaN	491,483353	-0,376411528	C33H64O2	605,16156
O2	493,311022	NaN	493,311203	0,366908351	C35H42O2	1510,177856
O2	493,405002	NaN	493,405103	0,20469995	C34H54O2	2060,50415
O2	493,499017	NaN	493,499003	-0,028368852	C33H66O2	862,210083
O2	495,233089	NaN	495,232953	-0,274618236	C36H32O2	393,884918
O2	495,326688	NaN	495,326853	0,333113376	C35H44O2	1472,213623
O2	495,420694	NaN	495,420753	0,119090691	C34H56O2	2527,487305
O2	497,248801	NaN	497,248603	-0,398191164	C36H34O2	521,519165
O2	497,342415	NaN	497,342503	0,176940437	C35H46O2	1826,282227
O2	497,436438	NaN	497,436403	-0,070360753	C34H58O2	4419,024414
O2	499,264381	NaN	499,264253	-0,256377258	C36H36O2	722,524597
O2	499,358	NaN	499,358153	0,306393315	C35H48O2	1473,971924
O2	499,452032	NaN	499,452053	0,042046078	C34H60O2	8639,727539
O2	501,280007	NaN	501,279903	-0,20746892	C36H38O2	732,457153
O2	501,374003	NaN	501,373803	-0,398903969	C35H50O2	1942,155273
O2	501,467653	NaN	501,467703	0,099707319	C34H62O2	737,046204
O2	503,295481	NaN	503,295553	0,143057095	C36H40O2	1217,13562
O2	503,389467	NaN	503,389453	-0,027811469	C35H52O2	2440,090088
O2	503,483488	NaN	503,483353	-0,268132003	C34H64O2	485,519379
O2	505,311376	NaN	505,311203	-0,342363278	C36H42O2	1073,561768
O2	505,498957	NaN	505,499003	0,09099919	C34H66O2	626,915405
O2	507,326726	NaN	507,326853	0,250331713	C36H44O2	1402,616577
O2	507,420664	NaN	507,420753	0,175396847	C35H56O2	2113,429688
O2	507,514637	NaN	507,514653	0,031526183	C34H68O2	686,074158
O2	509,248637	NaN	509,248603	-0,066765033	C37H34O2	418,351288
O2	509,342503	NaN	509,342503	0	C36H46O2	1758,369141
O2	509,436403	NaN	509,436403	0	C35H58O2	2848,106445
O2	511,264311	NaN	511,264254	-0,111488334	C37H36O2	506,015778
O2	511,358129	NaN	511,358154	0,048889413	C36H48O2	1714,311523
O2	511,451982	NaN	511,452054	0,140775659	C35H60O2	4472,268555
O2	513,280047	NaN	513,279904	-0,278600426	C37H38O2	639,98999
O2	513,373808	NaN	513,373804	-0,007791594	C36H50O2	1614,646729
O2	513,467604	NaN	513,467703	0,192806674	C35H62O2	8101,348633
O2	515,295658	NaN	515,295553	-0,203766556	C37H40O2	860,684631
O2	515,389353	NaN	515,389454	0,195968309	C36H52O2	2246,006836
O2	515,483485	NaN	515,483354	-0,254130418	C35H64O2	644,35907
O2	517,311359	NaN	517,311204	-0,299626219	C37H42O2	907,222839
O2	517,404978	NaN	517,405104	0,243522917	C36H54O2	2232,699707
O2	517,499036	NaN	517,499003	-0,063768239	C35H66O2	444,680206
O2	519,326964	NaN	519,326853	-0,213738225	C37H44O2	1184,959351
O2	519,420906	NaN	519,420754	-0,292633667	C36H56O2	3344,811279
O2	519,514472	NaN	519,514654	0,35032698	C35H68O2	604,474548
O2	521,342287	NaN	521,342504	0,416233087	C37H46O2	1193,334229
O2	521,436548	NaN	521,436403	-0,278078015	C36H58O2	2117,193359
O2	521,53043	NaN	521,530304	-0,241596699	C35H70O2	660,299988
O2	523,264255	NaN	523,264254	-0,00191108	C38H36O2	425,30957
O2	523,358382	NaN	523,358154	-0,435648128	C37H48O2	1489,057495
O2	523,452128	NaN	523,452054	-0,141369204	C36H60O2	2591,766846
O2	525,279813	NaN	525,279904	0,17324097	C38H38O2	509,705963
O2	525,373831	NaN	525,373804	-0,05139198	C37H50O2	1936,040039
O2	525,467882	NaN	525,467703	-0,340648909	C36H62O2	4167,084473
O2	527,295381	NaN	527,295553	0,326192776	C38H40O2	762,080933
O2	527,389279	NaN	527,389454	0,331823093	C37H52O2	1862,363159
O2	527,483211	NaN	527,483354	0,271098602	C36H64O2	7657,995117
O2	529,311204	NaN	529,311204	0	C38H42O2	889,713135
O2	529,404973	NaN	529,405104	0,247447558	C37H54O2	1789,94812
O2	529,4992	NaN	529,499003	-0,372049803	C36H66O2	573,643372
O2	531,326682	NaN	531,326853	0,321835795	C38H44O2	967,03479
O2	531,420739	NaN	531,420754	0,028226222	C37H56O2	2089,321045
O2	531,51483	NaN	531,514654	-0,331129158	C36H68O2	460,637878
O2	533,342493	NaN	533,342504	0,020624645	C38H46O2	1065,4823
O2	533,436404	NaN	533,436403	-0,001874638	C37H58O2	3562,387939
O2	533,530347	NaN	533,530304	-0,080595235	C36H70O2	506,574921
O2	535,358035	NaN	535,358154	0,222281101	C38H48O2	1435,998413
O2	535,452223	NaN	535,452054	-0,315621163	C37H60O2	2079,333496
O2	535,546009	NaN	535,545954	-0,102698937	C36H72O2	549,717102
O2	537,374001	NaN	537,373804	-0,366597699	C38H50O2	1603,916138
O2	537,467588	NaN	537,467703	0,213966345	C37H62O2	2713,957275
O2	539,295532	NaN	539,295553	0,038939687	C39H40O2	524,034973
O2	539,389349	NaN	539,389454	0,19466454	C38H52O2	1964,196045
O2	539,483197	NaN	539,483354	0,291019174	C37H64O2	4658,555664
O2	541,311148	NaN	541,311204	0,103452505	C39H42O2	714,90686
O2	541,405223	NaN	541,405104	-0,219798445	C38H54O2	1627,419922
O2	541,498886	NaN	541,499003	0,21606688	C37H66O2	7402,728027
O2	543,326688	NaN	543,326853	0,303684604	C39H44O2	788,195984
O2	543,420571	NaN	543,420754	0,336755633	C38H56O2	1714,949829
O2	543,514486	NaN	543,514654	0,309099302	C37H68O2	438,849274
O2	545,342434	NaN	545,342504	0,128359699	C39H46O2	913,149048
O2	545,436564	NaN	545,436403	-0,295176484	C38H58O2	2272,756348
O2	545,530276	NaN	545,530303	0,049493126	C37H70O2	418,893524
O2	547,358222	NaN	547,358153	-0,126060057	C39H48O2	971,931396
O2	547,452141	NaN	547,452054	-0,158918026	C38H60O2	3972,65332
O2	549,373886	NaN	549,373804	-0,149260848	C39H50O2	1359,894531
O2	549,467584	NaN	549,467703	0,216573239	C38H62O2	1981,801636
O2	549,561772	NaN	549,561604	-0,305698213	C37H74O2	447,614624
O2	551,295363	NaN	551,295553	0,344642722	C40H40O2	388,528442
O2	551,389258	NaN	551,389453	0,353652031	C39H52O2	1592,701782
O2	551,483185	NaN	551,483354	0,306446239	C38H64O2	2624,860352
O2	553,310977	NaN	553,311204	0,410257371	C40H42O2	588,63446
O2	553,405096	NaN	553,405104	0,014455956	C39H54O2	1696,967651
O2	553,499248	NaN	553,499003	-0,442638557	C38H66O2	4018,321289
O2	555,326909	NaN	555,326853	-0,100841513	C40H44O2	553,871765
O2	555,42078	NaN	555,420754	-0,046811359	C39H56O2	1703,436401
O2	555,514684	NaN	555,514654	-0,054003976	C38H68O2	7337,012207
O2	557,342532	NaN	557,342504	-0,050238408	C40H46O2	716,938049
O2	557,436616	NaN	557,436403	-0,382106369	C39H58O2	1755,199829
O2	557,530261	NaN	557,530303	0,075332228	C38H70O2	525,324951
O2	559,358153	NaN	559,358153	0	C40H48O2	894,812439
O2	559,451972	NaN	559,452054	0,146571988	C39H60O2	2674,049805
O2	559,545821	NaN	559,545954	0,23769272	C38H72O2	414,59552
O2	561,373614	NaN	561,373804	0,338455408	C40H50O2	1111,996216
O2	561,467632	NaN	561,467703	0,126454291	C39H62O2	3253,374268
O2	561,561682	NaN	561,561604	-0,138898385	C38H74O2	447,241211
O2	563,389714	NaN	563,389453	-0,463267458	C40H52O2	1309,400024
O2	563,483447	NaN	563,483354	-0,165044804	C39H64O2	1948,529541
O2	563,577212	NaN	563,577253	0,072749565	C38H76O2	511,281464
O2	565,311451	NaN	565,311204	-0,43692748	C41H42O2	387,919891
O2	565,405341	NaN	565,405104	-0,419168483	C40H54O2	1644,433716
O2	565,499262	NaN	565,499003	-0,458002576	C39H66O2	2352,586914
O2	567,326744	NaN	567,326853	0,192129104	C41H44O2	481,692902
O2	567,420817	NaN	567,420754	-0,11102872	C40H56O2	1555,55957
O2	567,514921	NaN	567,514654	-0,470472433	C39H68O2	3897,434814
O2	569,342713	NaN	569,342504	-0,367090106	C41H46O2	641,365784
O2	569,436474	NaN	569,436403	-0,124684687	C40H58O2	1655,419434
O2	569,530266	NaN	569,530303	0,064965815	C39H70O2	6361,482422
O2	571,358232	NaN	571,358153	-0,138267039	C41H48O2	711,270569
O2	571,452164	NaN	571,452054	-0,19249209	C40H60O2	1849,684692
O2	571,546126	NaN	571,545954	-0,300938181	C39H72O2	498,396149
O2	573,374134	NaN	573,373804	-0,575540769	C41H50O2	745,036255
O2	573,467733	NaN	573,467703	-0,052313321	C40H62O2	2564,717285
O2	573,561862	NaN	573,561604	-0,449820905	C39H74O2	459,137268
O2	575,389773	NaN	575,389453	-0,556145057	C41H52O2	1029,204102
O2	575,48353	NaN	575,483354	-0,305829871	C40H64O2	2790,810791
O2	575,577318	NaN	575,577253	-0,112930106	C39H76O2	390,646515
O2	577,404993	NaN	577,405104	0,192239381	C41H54O2	1223,37915
O2	577,498904	NaN	577,499003	0,171428867	C40H66O2	2026,633423
O2	577,592845	NaN	577,592904	0,102148069	C39H78O2	457,453033
O2	579,420654	NaN	579,420754	0,172586155	C41H56O2	1585,097412
O2	579,514713	NaN	579,514654	-0,101809332	C40H68O2	2755,593262
O2	581,342956	NaN	581,342504	-0,77751067	C42H46O2	561,892883
O2	581,436616	NaN	581,436403	-0,366334132	C41H58O2	1616,456421
O2	581,530306	NaN	581,530303	-0,005158803	C40H70O2	3504,096436
O2	583,358427	NaN	583,358153	-0,469694301	C42H48O2	615,127441
O2	583,452222	NaN	583,452054	-0,287941398	C41H60O2	1457,880005
O2	583,546047	NaN	583,545954	-0,159370482	C40H72O2	6214,880371
O2	585,373912	NaN	585,373804	-0,184497494	C42H50O2	720,940308
O2	585,467838	NaN	585,467703	-0,23058488	C41H62O2	1776,731445
O2	585,561274	NaN	585,561604	0,563561541	C40H74O2	456,946167
O2	587,389267	NaN	587,389453	0,316655328	C42H52O2	873,537537
O2	587,483318	NaN	587,483354	0,061278332	C41H64O2	2421,368408
O2	587,577399	NaN	587,577253	-0,248477965	C40H76O2	469,315704
O2	589,40487	NaN	589,405104	0,397010475	C42H54O2	812,485718
O2	589,499042	NaN	589,499003	-0,066157873	C41H66O2	2663,695801
O2	591,421113	NaN	591,420754	-0,607012854	C42H56O2	1134,935913
O2	591,514871	NaN	591,514654	-0,366854817	C41H68O2	2019,408569
O2	591,608657	NaN	591,608553	-0,175791914	C40H80O2	512,230713
O2	593,436267	NaN	593,436403	0,229173673	C42H58O2	1471,656738
O2	593,530131	NaN	593,530303	0,289791438	C41H70O2	2419,129639
O2	595,35838	NaN	595,358153	-0,381283096	C43H48O2	435,977631
O2	595,451779	NaN	595,452054	0,461833993	C42H60O2	1479,665039
O2	595,545744	NaN	595,545954	0,352617625	C41H72O2	3465,968262
O2	597,374023	NaN	597,373804	-0,366604626	C43H50O2	567,533386
O2	597,467515	NaN	597,467703	0,31466136	C42H62O2	1505,966675
O2	597,561577	NaN	597,561604	0,045183626	C41H74O2	5890,245605
O2	599,389216	NaN	599,389453	0,395402353	C43H52O2	713,279175
O2	599,48334	NaN	599,483354	0,023353442	C42H64O2	1727,849731
O2	599,577494	NaN	599,577253	-0,401949872	C41H76O2	455,330261
O2	601,405456	NaN	601,405104	-0,585295997	C43H54O2	752,552612
O2	601,499119	NaN	601,499003	-0,192851525	C42H66O2	2404,166992
O2	601,592811	NaN	601,592904	0,154589589	C41H78O2	450,854523
O2	603,420971	NaN	603,420754	-0,359616401	C43H56O2	855,591064
O2	603,514711	NaN	603,514654	-0,094446754	C42H68O2	2357,529053
O2	605,436165	NaN	605,436403	0,393104873	C43H58O2	1109,334839
O2	605,530533	NaN	605,530303	-0,379832353	C42H70O2	1960,618896
O2	605,624374	NaN	605,624204	-0,280702123	C41H82O2	391,479462
O2	607,452014	NaN	607,452054	0,065848818	C43H60O2	1428,601563
O2	607,545893	NaN	607,545954	0,100403928	C42H72O2	2252,657715
O2	609,467833	NaN	609,467703	-0,213300884	C43H62O2	1553,312988
O2	609,561773	NaN	609,561604	-0,277248434	C42H74O2	3230,033691
O2	611,389518	NaN	611,389453	-0,106315213	C44H52O2	521,715149
O2	611,483486	NaN	611,483354	-0,215868509	C43H64O2	1322,382324
O2	611,577483	NaN	611,577253	-0,376076773	C42H76O2	5162,206543
O2	613,40539	NaN	613,405104	-0,466249788	C44H54O2	626,062134
O2	613,498839	NaN	613,499003	0,267319098	C43H66O2	1612,114258
O2	615,420836	NaN	615,420754	-0,133242175	C44H56O2	875,888733
O2	615,5149	NaN	615,514654	-0,399665546	C43H68O2	2113,086914
O2	617,436293	NaN	617,436403	0,178156	C44H58O2	966,647095
O2	617,530396	NaN	617,530303	-0,150599897	C43H70O2	2444,205078
O2	619,452211	NaN	619,452054	-0,253449801	C44H60O2	1054,676025
O2	619,546349	NaN	619,545954	-0,637563683	C43H72O2	1686,580566
O2	621,467886	NaN	621,467703	-0,294464216	C44H62O2	1267,696899
O2	621,561468	NaN	621,561604	0,218803734	C43H74O2	2201,911621
O2	623,389611	NaN	623,389453	-0,253453117	C45H52O2	410,930389
O2	623,483183	NaN	623,483354	0,274265542	C44H64O2	1349,917969
O2	623,577373	NaN	623,577253	-0,192438065	C43H76O2	3354,791748
O2	625,404974	NaN	625,405104	0,207865269	C45H54O2	597,726685
O2	625,499153	NaN	625,499003	-0,239808536	C44H66O2	1383,688599
O2	625,592768	NaN	625,592904	0,21739377	C43H78O2	4817,171875
O2	627,420893	NaN	627,420754	-0,221541922	C45H56O2	672,898804
O2	627,514488	NaN	627,514654	0,264535655	C44H68O2	1578,555786
O2	629,436653	NaN	629,436403	-0,397180714	C45H58O2	720,153198
O2	629,53025	NaN	629,530303	0,084189752	C44H70O2	1973,19458
O2	631,452124	NaN	631,452054	-0,110855606	C45H60O2	975,30072
O2	631,546322	NaN	631,545954	-0,582697106	C44H72O2	2128,547119
O2	633,467784	NaN	633,467703	-0,127867608	C45H62O2	969,613464
O2	633,561976	NaN	633,561604	-0,587156794	C44H74O2	1696,591675
O2	635,483513	NaN	635,483354	-0,250203249	C45H64O2	1342,093872
O2	635,577693	NaN	635,577253	-0,692284058	C44H76O2	2077,625977
O2	637,499187	NaN	637,499003	-0,288627902	C45H66O2	1416,941528
O2	637,592736	NaN	637,592904	0,263491013	C44H78O2	2852,013672
O2	639,420572	NaN	639,420754	0,284632613	C46H56O2	555,432983
O2	639,514685	NaN	639,514654	-0,048474261	C45H68O2	1306,112793
O2	639,608826	NaN	639,608553	-0,426823561	C44H80O2	4419,868164
O2	641,43642	NaN	641,436403	-0,026503017	C46H58O2	656,316528
O2	641,530504	NaN	641,530303	-0,313313337	C45H70O2	1553,412231
O2	643,451853	NaN	643,452054	0,312377587	C46H60O2	718,652405
O2	643,545902	NaN	643,545954	0,080802311	C45H72O2	1964,831421
O2	645,468005	NaN	645,467703	-0,467877786	C46H62O2	739,631592
O2	645,561383	NaN	645,561604	0,342337584	C45H74O2	1916,036133
O2	647,483501	NaN	647,483354	-0,227032864	C46H64O2	1086,373657
O2	647,577462	NaN	647,577253	-0,322741417	C45H76O2	1760,322998
O2	649,498847	NaN	649,499003	0,240185126	C46H66O2	1318,447998
O2	649,592756	NaN	649,592904	0,227835001	C45H78O2	1956,256348
O2	651,514567	NaN	651,514654	0,133534986	C46H68O2	1303,144287
O2	651,608417	NaN	651,608553	0,208714265	C45H80O2	2697,334717
O2	653,436793	NaN	653,436403	-0,596844617	C47H58O2	427,023773
O2	653,530551	NaN	653,530303	-0,37947743	C46H70O2	1146,27832
O2	653,624335	NaN	653,624204	-0,200420975	C45H82O2	4068,445557
O2	655,452348	NaN	655,452054	-0,448545394	C47H60O2	509,97226
O2	655,546034	NaN	655,545954	-0,122035686	C46H72O2	1442,503174
O2	657,46794	NaN	657,467703	-0,360473981	C47H62O2	746,443909
O2	657,561549	NaN	657,561604	0,083642353	C46H74O2	1755,960693
O2	659,483454	NaN	659,483354	-0,15163385	C47H64O2	873,816833
O2	659,577638	NaN	659,577253	-0,583707213	C46H76O2	1960,317871
O2	661,498775	NaN	661,499003	0,344671721	C47H66O2	1046,75
O2	661,592872	NaN	661,592904	0,048368112	C46H78O2	1679,808105
O2	663,514451	NaN	663,514654	0,305946521	C47H68O2	1109,528687
O2	663,608456	NaN	663,608553	0,146170509	C46H80O2	1836,070435
O2	665,530377	NaN	665,530303	-0,111189528	C47H70O2	1197,417725
O2	665,624283	NaN	665,624204	-0,118685588	C46H82O2	2594,370117
O2	667,451996	NaN	667,452054	0,086897628	C48H60O2	456,113892
O2	667,54577	NaN	667,545954	0,275636455	C47H72O2	1097,914551
O2	667,640246	NaN	667,639853	-0,588640714	C46H84O2	3534,830566
O2	669,468203	NaN	669,467703	-0,746862019	C48H62O2	497,426056
O2	669,561866	NaN	669,561604	-0,391300813	C47H74O2	1254,800415
O2	671,483657	NaN	671,483354	-0,451239779	C48H64O2	718,868591
O2	671,577202	NaN	671,577253	0,07594063	C47H76O2	1583,005859
O2	673,498919	NaN	673,499003	0,124721788	C48H66O2	758,6073
O2	673,593027	NaN	673,592904	-0,182602874	C47H78O2	1745,958862
O2	675,514568	NaN	675,514654	0,127310339	C48H68O2	890,44873
O2	675,608549	NaN	675,608553	0,005920588	C47H80O2	1259,035034
O2	677,530502	NaN	677,530303	-0,2937138	C48H70O2	1030,242432
O2	677,624349	NaN	677,624204	-0,213982912	C47H82O2	1631,790283
O2	679,545918	NaN	679,545954	0,05297655	C48H72O2	1102,728149
O2	679,640325	NaN	679,639853	-0,694485466	C47H84O2	2243,075195
O2	681,561403	NaN	681,561604	0,294910979	C48H74O2	1126,480835
O2	681,655667	NaN	681,655504	-0,23912372	C47H86O2	3186,456055
O2	683,577559	NaN	683,577253	-0,447645088	C48H76O2	1253,165039
O2	685,498934	NaN	685,499003	0,100656602	C49H66O2	594,069946
O2	685,592867	NaN	685,592904	0,053967886	C48H78O2	1594,888672
O2	687,514868	NaN	687,514654	-0,311266093	C49H68O2	668,546631
O2	687,608638	NaN	687,608553	-0,123616845	C48H80O2	1639,709595
O2	689,530456	NaN	689,530303	-0,221890176	C49H70O2	793,645203
O2	689,624056	NaN	689,624204	0,214609637	C48H82O2	1349,531982
O2	691,54631	NaN	691,545954	-0,514788638	C49H72O2	952,064148
O2	691,639734	NaN	691,639853	0,172054863	C48H84O2	1736,945557
