Class	Experimental	Recalibrated	Theoretical	Error (ppm)	Mol. Formula	Intensity
O	221,097221	NaN	221,097189	-0,144732731	C16H14O		1306,763428
O	231,08156	NaN	231,081538	-0,09520449	C17H12O		1285,139404
O	243,081597	NaN	243,081538	-0,242716911	C18H12O		1269,109131
O	245,097181	NaN	245,097189	0,032640113	C18H14O		1519,641113
O	247,206786	NaN	247,206739	-0,190124267	C17H28O		1165,447021
O	257,097194	NaN	257,097188	-0,023337478	C19H14O		2307,773193
O	259,112847	NaN	259,112838	-0,034733902	C19H16O		909,735291
O	261,222438	NaN	261,222388	-0,19140779	C18H30O		1284,477417
O	267,081588	NaN	267,081538	-0,187208747	C20H12O		1878,784424
O	267,269438	NaN	267,269338	-0,374154404	C18H36O		904,473816
O	269,097214	NaN	269,097188	-0,096619367	C20H14O		1094,238647
O	271,112886	NaN	271,112838	-0,177048053	C20H16O		1875,678345
O	275,238148	NaN	275,238038	-0,399654062	C19H32O		1165,747925
O	281,097177	NaN	281,097188	0,039132373	C21H14O		3578,096924
O	283,112892	NaN	283,112838	-0,19073667	C21H16O		1622,42688
O	285,128548	NaN	285,128488	-0,210431446	C21H18O		1286,090576
O	291,081562	NaN	291,081538	-0,082451124	C22H12O		834,449768
O	293,097158	NaN	293,097188	0,102355127	C22H14O		1291,981323
O	295,112903	NaN	295,112838	-0,220254735	C22H16O		3455,384033
O	295,300673	NaN	295,300638	-0,118523279	C20H40O		1241,734619
O	297,128492	NaN	297,128488	-0,013462189	C22H18O		1244,97998
O	303,269385	NaN	303,269338	-0,154977751	C21H36O		942,255127
O	305,09726	NaN	305,097188	-0,235990376	C23H14O		1530,791626
O	307,112876	NaN	307,112838	-0,123733024	C23H16O		2209,931641
O	309,12853	NaN	309,128488	-0,135865835	C23H18O		2279,726807
O	309,316311	NaN	309,316288	-0,074357546	C21H42O		3107,522217
O	311,144284	NaN	311,144138	-0,469235901	C23H20O		1089,700195
O	315,269393	NaN	315,269338	-0,174454009	C22H36O		808,424011
O	317,0972	NaN	317,097188	-0,037843287	C24H14O		1647,86084
O	319,112917	NaN	319,112838	-0,247561334	C24H16O		2157,14624
O	321,128503	NaN	321,128488	-0,046710275	C24H18O		2443,860107
O	321,316299	NaN	321,316288	-0,034234181	C22H42O		943,238586
O	323,144255	NaN	323,144138	-0,36206753	C24H20O		1395,355713
O	323,332042	NaN	323,331938	-0,321650873	C22H44O		2354,995361
O	325,160017	NaN	325,159788	-0,704269127	C24H22O		838,707336
O	327,269346	NaN	327,269338	-0,024444698	C23H36O		835,065247
O	331,112873	NaN	331,112838	-0,105704147	C25H16O		4019,743896
O	331,300731	NaN	331,300638	-0,280711805	C23H40O		891,632263
O	333,128584	NaN	333,128488	-0,288177095	C25H18O		2461,74707
O	333,316382	NaN	333,316288	-0,282014421	C23H42O		814,73761
O	335,144155	NaN	335,144138	-0,050724444	C25H20O		1916,014404
O	337,159821	NaN	337,159788	-0,097876441	C25H22O		1112,636719
O	337,347712	NaN	337,347588	-0,3675734	C23H46O		6112,807129
O	341,097159	NaN	341,097188	0,085019757	C26H14O		1322,949463
O	343,112903	NaN	343,112838	-0,189442052	C26H16O		1336,155151
O	343,300709	NaN	343,300638	-0,206815811	C24H40O		2371,60498
O	345,128445	NaN	345,128488	0,12459128	C26H18O		5034,12793
O	345,316298	NaN	345,316288	-0,028958958	C24H42O		3850,993896
O	347,144084	NaN	347,144138	0,155554982	C26H20O		2374,410645
O	349,159774	NaN	349,159788	0,040096255	C26H22O		1418,331299
O	349,347607	NaN	349,347588	-0,054387094	C24H46O		1017,724487
O	351,269432	NaN	351,269338	-0,267600926	C25H36O		834,226501
O	351,363246	NaN	351,363238	-0,02276846	C24H48O		2482,029053
O	355,11286	NaN	355,112838	-0,061952139	C27H16O		3023,966553
O	355,300656	NaN	355,300638	-0,050661322	C25H40O		2014,948975
O	357,128557	NaN	357,128488	-0,193207773	C27H18O		2948,295166
O	357,316364	NaN	357,316288	-0,212696713	C25H42O		7296,563965
O	359,14422	NaN	359,144138	-0,228320586	C27H20O		3182,197754
O	359,332003	NaN	359,331938	-0,18089124	C25H44O		1496,308838
O	361,159854	NaN	361,159788	-0,182744597	C27H22O		1802,997559
O	361,347577	NaN	361,347588	0,030441603	C25H46O		866,841492
O	363,175472	NaN	363,175438	-0,093618666	C27H24O		1073,92981
O	363,363297	NaN	363,363238	-0,162371957	C25H48O		876,403931
O	365,378991	NaN	365,378888	-0,281899156	C25H50O		4114,939941
O	367,112865	NaN	367,112838	-0,07354687	C28H16O		1687,578125
O	367,300701	NaN	367,300638	-0,171521619	C26H40O		1011,07666
O	369,128606	NaN	369,128488	-0,319671886	C28H18O		4086,703613
O	369,316239	NaN	369,316288	0,132677603	C26H42O		1935,924561
O	371,144078	NaN	371,144138	0,16166226	C28H20O		3511,385254
O	371,331887	NaN	371,331938	0,137343424	C26H44O		4605,475586
O	373,159751	NaN	373,159788	0,099153234	C28H22O		1997,209717
O	373,347706	NaN	373,347588	-0,316059361	C26H46O		1363,560669
O	375,175484	NaN	375,175438	-0,122609306	C28H24O		1214,725342
O	377,191138	NaN	377,191088	-0,132558805	C28H26O		834,539185
O	377,378865	NaN	377,378888	0,060946706	C26H50O		889,304993
O	379,112757	NaN	379,112838	0,213656706	C29H16O		1486,864014
O	379,300659	NaN	379,300638	-0,055365053	C27H40O		1127,505249
O	379,394571	NaN	379,394538	-0,086980693	C26H52O		1965,716431
O	381,128602	NaN	381,128488	-0,299111726	C29H18O		3837,540039
O	381,316307	NaN	381,316288	-0,049827402	C27H42O		1711,46521
O	383,144215	NaN	383,144138	-0,200968754	C29H20O		4477,233398
O	383,331908	NaN	383,331938	0,078261154	C27H44O		2573,716797
O	385,15992	NaN	385,159788	-0,342714905	C29H22O		3171,432373
O	385,34757	NaN	385,347588	0,046711075	C27H46O		3637,290527
O	387,175383	NaN	387,175438	0,142054466	C29H24O		1665,864014
O	387,363185	NaN	387,363238	0,136822483	C27H48O		1295,003662
O	389,191177	NaN	389,191088	-0,22867944	C29H26O		968,710693
O	391,300624	NaN	391,300638	0,035778117	C28H40O		868,017151
O	391,394542	NaN	391,394538	-0,010219867	C27H52O		1039,632935
O	393,128612	NaN	393,128488	-0,315418505	C30H18O		2179,509766
O	393,316379	NaN	393,316288	-0,231365959	C28H42O		1362,928833
O	393,41033	NaN	393,410188	-0,360946423	C27H54O		2423,578857
O	395,144142	NaN	395,144138	-0,010122888	C30H20O		4652,13916
O	395,331947	NaN	395,331938	-0,022765679	C28H44O		3208,433105
O	397,159905	NaN	397,159788	-0,294591758	C30H22O		3354,077148
O	397,347719	NaN	397,347588	-0,329686159	C28H46O		4366,399902
O	399,175348	NaN	399,175438	0,225464774	C30H24O		2171,92627
O	399,363141	NaN	399,363238	0,242886653	C28H48O		3676,340332
O	401,191121	NaN	401,191088	-0,082255068	C30H26O		1212,409424
O	401,378865	NaN	401,378888	0,057302466	C28H50O		854,967712
O	405,128489	NaN	405,128488	-0,002468353	C31H18O		2607,041016
O	405,410253	NaN	405,410188	-0,160331442	C28H54O		843,830994
O	407,144242	NaN	407,144138	-0,255437793	C31H20O		3419,666504
O	407,332073	NaN	407,331938	-0,331425031	C29H44O		1389,838379
O	407,425802	NaN	407,425838	0,088359639	C28H56O		1619,178833
O	409,159875	NaN	409,159788	-0,212630866	C31H22O		3517,468018
O	409,347541	NaN	409,347588	0,114816848	C29H46O		3194,599854
O	411,175341	NaN	411,175438	0,235909033	C31H24O		2390,460693
O	411,363323	NaN	411,363238	-0,206630034	C29H48O		2104,938477
O	413,191113	NaN	413,191088	-0,060504693	C31H26O		1643,410278
O	413,378874	NaN	413,378888	0,033867235	C29H50O		1579,531128
O	415,206646	NaN	415,206738	0,221576366	C31H28O		935,75946
O	417,128622	NaN	417,128488	-0,321243942	C32H18O		891,680054
O	419,144274	NaN	419,144138	-0,324470719	C32H20O		3264,357666
O	419,4259	NaN	419,425838	-0,147821127	C29H56O		952,171448
O	421,159893	NaN	421,159788	-0,249311551	C32H22O		3622,489502
O	421,347709	NaN	421,347588	-0,287173829	C30H46O		875,404846
O	421,441546	NaN	421,441488	-0,137622901	C29H58O		1040,858887
O	423,175468	NaN	423,175438	-0,070892583	C32H24O		2847,778076
O	423,363187	NaN	423,363238	0,120463931	C30H48O		990,717773
O	425,191265	NaN	425,191088	-0,416283419	C32H26O		1704,947266
O	425,378859	NaN	425,378888	0,068174517	C30H50O		1034,617432
O	427,206737	NaN	427,206738	0,002340787	C32H28O		1316,022461
O	427,394732	NaN	427,394538	-0,453913147	C30H52O		1110,394043
O	429,222438	NaN	429,222388	-0,11648973	C32H30O		851,104736
O	431,144075	NaN	431,144138	0,146122826	C33H20O		2171,266846
O	433,159688	NaN	433,159788	0,230861688	C33H22O		3001,303955
O	433,44141	NaN	433,441488	0,179955085	C30H58O		943,026428
O	435,175596	NaN	435,175438	-0,363071962	C33H24O		2838,58374
O	435,363209	NaN	435,363238	0,066611045	C31H48O		871,883728
O	435,457077	NaN	435,457138	0,140082673	C30H60O		916,098938
O	437,191254	NaN	437,191088	-0,379696669	C33H26O		1907,514893
O	439,206685	NaN	439,206738	0,120672101	C33H28O		1079,040039
O	439,394575	NaN	439,394538	-0,084206782	C31H52O		803,747864
O	441,222508	NaN	441,222388	-0,271971693	C33H30O		958,683716
O	441,410062	NaN	441,410188	0,285448781	C31H54O		945,261902
O	443,144198	NaN	443,144138	-0,135396127	C34H20O		1230,848022
O	445,159801	NaN	445,159788	-0,029202997	C34H22O		2854,377441
O	447,175354	NaN	447,175438	0,187845738	C34H24O		2686,625732
O	447,457418	NaN	447,457138	-0,62575826	C31H60O		806,705139
O	449,191215	NaN	449,191088	-0,282730454	C34H26O		1999,810059
O	451,206837	NaN	451,206738	-0,219411617	C34H28O		1415,582886
O	455,425959	NaN	455,425838	-0,265685409	C32H56O		905,929626
O	457,159833	NaN	457,159788	-0,098433854	C35H22O		1814,571045
O	459,175289	NaN	459,175438	0,324494709	C35H24O		2144,030029
O	461,191203	NaN	461,191088	-0,249354341	C35H26O		1745,333984
O	463,206702	NaN	463,206738	0,077719077	C35H28O		1325,984985
O	465,222525	NaN	465,222388	-0,294482818	C35H30O		989,126465
O	469,15958	NaN	469,159788	0,443345754	C36H22O		1161,427002
O	471,175555	NaN	471,175438	-0,248315151	C36H24O		1976,387085
O	473,190961	NaN	473,191088	0,268390515	C36H26O		1797,689819
O	475,206586	NaN	475,206738	0,319860784	C36H28O		1199,293457
O	477,222213	NaN	477,222388	0,366705344	C36H30O		910,677979
O	483,175327	NaN	483,175438	0,229730221	C37H24O		1188,2948
O	485,191179	NaN	485,191088	-0,18755497	C37H26O		1547,24707
O	487,206669	NaN	487,206738	0,141623657	C37H28O		1195,615112
O	497,191153	NaN	497,191088	-0,130734443	C38H26O		1288,993408
O	499,206642	NaN	499,206738	0,192305097	C38H28O		1139,789429
O	501,222562	NaN	501,222388	-0,347151293	C38H30O		879,032471
O	509,190921	NaN	509,191088	0,327971176	C39H26O		922,601196
O	511,206928	NaN	511,206739	-0,369713436	C39H28O		974,265503
O	565,347745	NaN	565,347589	-0,275936438	C42H46O		7343,05957
O	705,40981	NaN	705,410189	0,53727605	C53H54O		2603,771484
O	733,44173	NaN	733,441488	-0,329951338	C55H58O		1110,948608
O2	205,12346	NaN	205,123404	-0,27300639	C13H18O2	4137,883301
O2	209,060856	NaN	209,060804	-0,248731465	C14H10O2	1557,804932
O2	221,154748	NaN	221,154704	-0,19895575	C14H22O2	4523,685547
O2	223,076473	NaN	223,076454	-0,085172593	C15H12O2	1929,582275
O2	227,201673	NaN	227,201654	-0,083626152	C14H28O2	1678,882324
O2	235,076512	NaN	235,076454	-0,246728241	C16H12O2	1064,074463
O2	237,092103	NaN	237,092104	0,00421777	C16H14O2	1164,422363
O2	241,217333	NaN	241,217304	-0,120223547	C15H30O2	2205,842285
O2	245,060803	NaN	245,060804	0,00408062	C17H10O2	1094,952515
O2	247,076478	NaN	247,076454	-0,097135925	C17H12O2	899,088013
O2	253,217344	NaN	253,217304	-0,157967087	C16H30O2	1885,693115
O2	255,233037	NaN	255,232953	-0,329111108	C16H32O2	21503,67969
O2	259,076459	NaN	259,076453	-0,023159187	C18H12O2	2537,72998
O2	261,092112	NaN	261,092103	-0,034470594	C18H14O2	1136,282837
O2	267,232993	NaN	267,232953	-0,149682139	C17H32O2	1443,009399
O2	269,248609	NaN	269,248603	-0,022284238	C17H34O2	4915,845703
O2	271,076498	NaN	271,076453	-0,166004828	C19H12O2	1335,983887
O2	273,092115	NaN	273,092103	-0,043941219	C19H14O2	2777,500977
O2	275,107789	NaN	275,107753	-0,130857817	C19H16O2	1089,852295
O2	277,217307	NaN	277,217303	-0,014429114	C18H30O2	840,519958
O2	279,232927	NaN	279,232953	0,093112219	C18H32O2	1567,328369
O2	281,248605	NaN	281,248603	-0,007111146	C18H34O2	5778,856445
O2	283,076488	NaN	283,076453	-0,12364151	C20H12O2	1436,547607
O2	283,264314	NaN	283,264253	-0,215346622	C18H36O2	26122,95898
O2	285,092116	NaN	285,092103	-0,045599299	C20H14O2	2698,385254
O2	287,107819	NaN	287,107753	-0,22987885	C20H16O2	1864,937378
O2	287,201709	NaN	287,201653	-0,19498495	C19H28O2	887,225525
O2	289,123494	NaN	289,123403	-0,314744497	C20H18O2	908,463074
O2	289,217314	NaN	289,217303	-0,038033686	C19H30O2	902,164307
O2	291,233025	NaN	291,232953	-0,247224771	C19H32O2	963,958618
O2	295,076512	NaN	295,076453	-0,199948181	C21H12O2	1452,051147
O2	295,264235	NaN	295,264253	0,060962341	C19H36O2	1524,331543
O2	297,092136	NaN	297,092103	-0,111076665	C21H14O2	2100,050049
O2	297,185984	NaN	297,186003	0,063933024	C20H26O2	808,238647
O2	297,279891	NaN	297,279903	0,040365998	C19H38O2	6457,197266
O2	299,107849	NaN	299,107753	-0,320954569	C21H16O2	2658,071045
O2	299,201755	NaN	299,201653	-0,340907207	C20H28O2	4911,71582
O2	301,123365	NaN	301,123403	0,126194111	C21H18O2	1311,916016
O2	301,217305	NaN	301,217303	-0,006639725	C20H30O2	3020,3479
O2	303,233043	NaN	303,232953	-0,296801516	C20H32O2	1788,61499
O2	305,248568	NaN	305,248603	0,114660639	C20H34O2	990,238525
O2	307,264331	NaN	307,264253	-0,253853155	C20H36O2	1200,694946
O2	309,092072	NaN	309,092103	0,10029373	C22H14O2	3231,354248
O2	309,279953	NaN	309,279903	-0,161665855	C20H38O2	1778,608398
O2	311,107788	NaN	311,107753	-0,112501214	C22H16O2	1985,127441
O2	311,201609	NaN	311,201653	0,141387424	C21H28O2	928,074768
O2	311,295634	NaN	311,295553	-0,260202882	C20H40O2	17175,67383
O2	313,12354	NaN	313,123403	-0,437527182	C22H18O2	1882,867554
O2	313,217392	NaN	313,217303	-0,284147776	C21H30O2	1082,769775
O2	315,139115	NaN	315,139053	-0,196738549	C22H20O2	1022,615723
O2	315,232976	NaN	315,232953	-0,072961915	C21H32O2	1147,153809
O2	317,248607	NaN	317,248603	-0,012608409	C21H34O2	1230,199463
O2	319,076532	NaN	319,076453	-0,247589564	C23H12O2	1157,545044
O2	319,26425	NaN	319,264253	0,009396605	C21H36O2	1318,75647
O2	321,092126	NaN	321,092103	-0,071630538	C23H14O2	1841,477539
O2	321,185975	NaN	321,186003	0,0871769	C22H26O2	869,622864
O2	321,279879	NaN	321,279903	0,074701218	C21H38O2	1059,069458
O2	323,107736	NaN	323,107753	0,052614027	C23H16O2	3714,832764
O2	323,20166	NaN	323,201653	-0,021658305	C22H28O2	957,918274
O2	323,295638	NaN	323,295553	-0,262917319	C21H40O2	2039,113525
O2	325,12336	NaN	325,123403	0,132257474	C23H18O2	2103,162354
O2	325,217339	NaN	325,217303	-0,110695217	C22H30O2	1093,474609
O2	325,311212	NaN	325,311203	-0,027665816	C21H42O2	24258,91016
O2	327,13901	NaN	327,139053	0,131442577	C23H20O2	1552,032715
O2	327,233023	NaN	327,232953	-0,213914886	C22H32O2	1275,764282
O2	329,154707	NaN	329,154703	-0,01215234	C23H22O2	969,267273
O2	329,248569	NaN	329,248603	0,103265434	C22H34O2	1254,471802
O2	331,170321	NaN	331,170353	0,096627007	C23H24O2	823,522339
O2	331,264339	NaN	331,264253	-0,259611471	C22H36O2	1373,465454
O2	333,092125	NaN	333,092103	-0,066047798	C24H14O2	2891,246826
O2	333,186061	NaN	333,186003	-0,17407694	C23H26O2	889,064575
O2	333,279882	NaN	333,279903	0,0630101	C22H38O2	1329,859497
O2	335,107763	NaN	335,107753	-0,029841148	C24H16O2	3649,5896
O2	335,201649	NaN	335,201653	0,011933116	C23H28O2	962,568176
O2	335,295587	NaN	335,295553	-0,101403075	C22H40O2	1778,02417
O2	337,123507	NaN	337,123403	-0,308492377	C24H18O2	2846,209717
O2	337,21732	NaN	337,217303	-0,050412597	C23H30O2	1055,404297
O2	337,311186	NaN	337,311203	0,050398563	C22H42O2	3135,5979
O2	339,13909	NaN	339,139053	-0,109099792	C24H20O2	1580,545532
O2	339,232983	NaN	339,232953	-0,088434805	C23H32O2	1411,062134
O2	339,326928	NaN	339,326853	-0,221025832	C22H44O2	74283,64063
O2	341,154775	NaN	341,154703	-0,211047948	C24H22O2	1340,210571
O2	341,24873	NaN	341,248603	-0,372162696	C23H34O2	1796,317017
O2	343,170311	NaN	343,170353	0,122388195	C24H24O2	937,539185
O2	343,264309	NaN	343,264253	-0,163139621	C23H36O2	1403,27063
O2	345,092197	NaN	345,092103	-0,272391049	C25H14O2	1804,702759
O2	345,28001	NaN	345,279903	-0,309893507	C23H38O2	1540,198242
O2	347,107776	NaN	347,107753	-0,066261845	C25H16O2	4154,449707
O2	347,201571	NaN	347,201653	0,236173991	C24H28O2	976,836914
O2	347,295599	NaN	347,295553	-0,132452027	C23H40O2	1610,667725
O2	349,123413	NaN	349,123403	-0,028643167	C25H18O2	3762,109131
O2	349,217377	NaN	349,217303	-0,211902444	C24H30O2	1036,585571
O2	349,311207	NaN	349,311203	-0,011451107	C23H42O2	1741,903809
O2	351,139072	NaN	351,139053	-0,054109618	C25H20O2	2213,220459
O2	351,233003	NaN	351,232953	-0,142355663	C24H32O2	1406,994873
O2	351,326985	NaN	351,326853	-0,375718505	C23H44O2	2690,841797
O2	353,154722	NaN	353,154703	-0,053800784	C25H22O2	1413,163818
O2	353,248602	NaN	353,248603	0,002830868	C24H34O2	1680,250977
O2	353,342531	NaN	353,342503	-0,079243226	C23H46O2	44358,07422
O2	355,264342	NaN	355,264253	-0,250517746	C24H36O2	1488,226318
O2	357,092062	NaN	357,092103	0,114816317	C26H14O2	1388,1427
O2	357,185921	NaN	357,186003	0,229572266	C25H26O2	916,722229
O2	357,280024	NaN	357,279903	-0,338670043	C24H38O2	1673,263306
O2	359,107702	NaN	359,107753	0,142018655	C26H16O2	3593,532471
O2	359,295643	NaN	359,295553	-0,250490158	C24H40O2	2435,579834
O2	361,123518	NaN	361,123403	-0,318450699	C26H18O2	4153,541016
O2	361,217336	NaN	361,217303	-0,09135775	C25H30O2	1037,918701
O2	361,311203	NaN	361,311203	0		C24H42O2	2415,632324
O2	363,139128	NaN	363,139053	-0,206532455	C26H20O2	2954,187744
O2	363,232998	NaN	363,232953	-0,123887438	C25H32O2	1275,023315
O2	363,326916	NaN	363,326853	-0,173397588	C24H44O2	2418,230713
O2	365,154752	NaN	365,154703	-0,1341897	C26H22O2	1686,76001
O2	365,248657	NaN	365,248603	-0,147844508	C25H34O2	1419,585693
O2	365,34261	NaN	365,342503	-0,292875861	C24H46O2	4417,104492
O2	367,17042	NaN	367,170353	-0,182476606	C26H24O2	982,253296
O2	367,264344	NaN	367,264253	-0,247777994	C25H36O2	1470,221436
O2	367,358111	NaN	367,358153	0,114329843	C24H48O2	136702,7969
O2	369,092092	NaN	369,092103	0,029802859	C27H14O2	1232,614624
O2	369,185969	NaN	369,186003	0,092094499	C26H26O2	822,176697
O2	369,279894	NaN	369,279903	0,024371757	C25H38O2	1979,291382
O2	371,10779	NaN	371,107753	-0,099701501	C27H16O2	3177,521729
O2	371,201652	NaN	371,201653	0,002693954	C26H28O2	850,094482
O2	371,295562	NaN	371,295553	-0,02423945	C25H40O2	2263,548828
O2	373,123489	NaN	373,123403	-0,230486749	C27H18O2	4604,433105
O2	373,21732	NaN	373,217303	-0,045549871	C26H30O2	967,662537
O2	373,311197	NaN	373,311203	0,016072381	C25H42O2	4140,759766
O2	375,139043	NaN	375,139053	0,026656782	C27H20O2	3991,979492
O2	375,233037	NaN	375,232953	-0,223860936	C26H32O2	1238,450684
O2	375,326865	NaN	375,326853	-0,031972133	C25H44O2	4125,651855
O2	377,154735	NaN	377,154703	-0,08484582	C27H22O2	2560,568604
O2	377,248665	NaN	377,248603	-0,164347858	C26H34O2	1432,063721
O2	377,342426	NaN	377,342503	0,204058645	C25H46O2	2124,664063
O2	379,170436	NaN	379,170353	-0,218898971	C27H24O2	1428,113892
O2	379,264284	NaN	379,264253	-0,081737205	C26H36O2	1627,039063
O2	379,358178	NaN	379,358153	-0,065900785	C25H48O2	3738,816406
O2	381,186016	NaN	381,186003	-0,034104085	C27H26O2	1106,950073
O2	381,279984	NaN	381,279903	-0,212442354	C26H38O2	1926,657349
O2	381,373777	NaN	381,373803	0,068174583	C25H50O2	49690,06641
O2	383,107765	NaN	383,107753	-0,03132278	C28H16O2	4354,253906
O2	383,201793	NaN	383,201653	-0,365342892	C27H28O2	841,88916
O2	383,295645	NaN	383,295553	-0,240023656	C26H40O2	2355,721924
O2	385,123535	NaN	385,123403	-0,342747283	C28H18O2	4385,862793
O2	385,217207	NaN	385,217303	0,24920999	C27H30O2	861,804382
O2	385,31115	NaN	385,311203	0,137551152	C26H42O2	3567,67334
O2	387,139069	NaN	387,139053	-0,041328819	C28H20O2	4495,864258
O2	387,233044	NaN	387,232953	-0,235000661	C27H32O2	1040,379395
O2	387,326836	NaN	387,326853	0,043890579	C26H44O2	4923,455078
O2	389,154714	NaN	389,154703	-0,028266394	C28H22O2	3355,946533
O2	389,248752	NaN	389,248603	-0,382788786	C27H34O2	1360,111206
O2	389,342606	NaN	389,342503	-0,264548564	C26H46O2	8507,734375
O2	391,170373	NaN	391,170353	-0,051128619	C28H24O2	2093,961426
O2	391,264229	NaN	391,264253	0,061339618	C27H36O2	1426,240967
O2	391,358129	NaN	391,358153	0,061324901	C26H48O2	2282,144775
O2	393,185953	NaN	393,186003	0,127166277	C28H26O2	1328,220825
O2	393,279842	NaN	393,279903	0,155105815	C27H38O2	1894,085815
O2	393,373775	NaN	393,373803	0,071179117	C26H50O2	5014,560547
O2	395,107737	NaN	395,107753	0,040495282	C29H16O2	1653,779907
O2	395,201836	NaN	395,201653	-0,463054743	C28H28O2	937,346497
O2	395,295507	NaN	395,295553	0,116368625	C27H40O2	2740,178223
O2	395,389459	NaN	395,389453	-0,015174912	C26H52O2	161922,3906
O2	397,123366	NaN	397,123403	0,093170032	C29H18O2	6093,011719
O2	397,217234	NaN	397,217303	0,173708445	C28H30O2	1014,463379
O2	397,311145	NaN	397,311203	0,145981285	C27H42O2	6119,310547
O2	399,139161	NaN	399,139053	-0,270582393	C29H20O2	4859,24707
O2	399,233019	NaN	399,232953	-0,165317015	C28H32O2	1324,604004
O2	399,32692	NaN	399,326853	-0,167782355	C27H44O2	5569,350098
O2	401,154812	NaN	401,154703	-0,271715623	C29H22O2	3567,091309
O2	401,248645	NaN	401,248603	-0,104673262	C28H34O2	1234,250977
O2	401,342522	NaN	401,342503	-0,047341111	C27H46O2	4450,417969
O2	403,170496	NaN	403,170353	-0,354688779	C29H24O2	2543,87915
O2	403,264289	NaN	403,264253	-0,089271488	C28H36O2	1961,519409
O2	403,358126	NaN	403,358153	0,06693803	C27H48O2	2420,975098
O2	405,185904	NaN	405,186003	0,244332231	C29H26O2	1921,056519
O2	405,279892	NaN	405,279903	0,027141736	C28H38O2	1706,089478
O2	405,373923	NaN	405,373803	-0,296023076	C27H50O2	2377,239746
O2	407,107851	NaN	407,107753	-0,24072251	C30H16O2	1670,769775
O2	407,201728	NaN	407,201653	-0,184183928	C29H28O2	1100,217041
O2	407,295649	NaN	407,295553	-0,235701076	C28H40O2	2419,174072
O2	407,389361	NaN	407,389453	0,225828134	C27H52O2	3834,020264
O2	409,123376	NaN	409,123403	0,065994758	C30H18O2	3992,868408
O2	409,217425	NaN	409,217303	-0,298130111	C29H30O2	1015,186157
O2	409,311263	NaN	409,311203	-0,14658773	C28H42O2	10580,88965
O2	409,405144	NaN	409,405103	-0,100145308	C27H54O2	38396,65625
O2	411,138993	NaN	411,139053	0,145936027	C30H20O2	6175,118164
O2	411,232946	NaN	411,232953	0,017021982	C29H32O2	1342,398193
O2	411,326943	NaN	411,326853	-0,218804095	C28H44O2	6069,662598
O2	413,154667	NaN	413,154703	0,087134431	C30H22O2	4810,418457
O2	413,248509	NaN	413,248603	0,227465984	C29H34O2	1114,293701
O2	413,342653	NaN	413,342503	-0,362895175	C28H46O2	14730,99609
O2	415,170366	NaN	415,170353	-0,031312448	C30H24O2	2871,479248
O2	415,264343	NaN	415,264253	-0,216729466	C29H36O2	1217,281982
O2	415,358101	NaN	415,358153	0,125193161	C28H48O2	11760,09961
O2	417,186064	NaN	417,186003	-0,146217753	C30H26O2	1833,595825
O2	417,279901	NaN	417,279903	0,004792946	C29H38O2	1339,010254
O2	417,373781	NaN	417,373803	0,052710544	C28H50O2	3101,659912
O2	419,107834	NaN	419,107753	-0,19326772	C31H16O2	1035,24292
O2	419,201739	NaN	419,201653	-0,205151863	C30H28O2	1471,845947
O2	419,295687	NaN	419,295553	-0,319583642	C29H40O2	1432,200928
O2	419,389411	NaN	419,389453	0,10014558	C28H52O2	2629,367188
O2	421,12337	NaN	421,123403	0,078361829	C31H18O2	3276,930908
O2	421,217375	NaN	421,217303	-0,170933149	C30H30O2	921,192932
O2	421,311154	NaN	421,311203	0,116303577	C29H42O2	2499,12085
O2	421,405243	NaN	421,405103	-0,332221891	C28H54O2	4814,354492
O2	423,139137	NaN	423,139053	-0,198516302	C31H20O2	5130,746582
O2	423,232959	NaN	423,232953	-0,01417659	C30H32O2	1072,826294
O2	423,326824	NaN	423,326853	0,068504986	C29H44O2	3640,605225
O2	423,42073	NaN	423,420753	0,054319492	C28H56O2	107225,2891
O2	425,154587	NaN	425,154703	0,27284186	C31H22O2	5078,875
O2	425,248484	NaN	425,248603	0,27983631	C30H34O2	968,711243
O2	425,342423	NaN	425,342503	0,188083719	C29H46O2	8455,754883
O2	427,170263	NaN	427,170353	0,210688779	C31H24O2	3545,272705
O2	427,264224	NaN	427,264253	0,067873687	C30H36O2	1066,456543
O2	427,358226	NaN	427,358153	-0,170816912	C29H48O2	8281,401367
O2	429,185898	NaN	429,186003	0,244649171	C31H26O2	2151,232422
O2	429,279911	NaN	429,279903	-0,01863586	C30H38O2	1211,197632
O2	429,373964	NaN	429,373803	-0,374964655	C29H50O2	4735,849121
O2	431,201782	NaN	431,201653	-0,299163974	C31H28O2	1616,603882
O2	431,295553	NaN	431,295553	0		C30H40O2	1172,021362
O2	431,389646	NaN	431,389453	-0,447391559	C29H52O2	2320,918213
O2	433,123327	NaN	433,123403	0,175469622	C32H18O2	2765,409668
O2	433,217367	NaN	433,217303	-0,147731865	C31H30O2	1283,613281
O2	433,311164	NaN	433,311203	0,090004596	C30H42O2	1906,591064
O2	433,405002	NaN	433,405103	0,233038327	C29H54O2	2323,406738
O2	435,139183	NaN	435,139053	-0,298755074	C32H20O2	4241,169922
O2	435,232953	NaN	435,232953	0		C31H32O2	1209,243164
O2	435,326764	NaN	435,326853	0,204444085	C30H44O2	2583,346436
O2	435,420616	NaN	435,420753	0,314638195	C29H56O2	4157,5625
