Class	Experimental	Recalibrated	Theoretical	Error (ppm)	Mol. Formula	Intensity
NO3	836,599072	836,5990513	836,598717	-0,399608196	C58H79NO3	1344,07251
NO3	836,693401	836,6933883	836,692617	-0,921801262	C57H91NO3	1884,311523
NO3	838,614262	838,6142447	838,614367	0,145866356	C58H81NO3	1417,688232
NO3	838,709045	838,7090277	838,708267	-0,9070439	C57H93NO3	1415,928345
NO3	840,630624	840,6306129	840,630017	-0,708903801	C58H83NO3	1692,230957
NO3	842,645953	842,6459392	842,645667	-0,323026717	C58H85NO3	1372,787964
NO3	842,7395	842,7394823	842,739567	0,100491406	C57H97NO3	1158,322876
NO3	846,677519	846,6775146	846,676967	-0,646808467	C58H89NO3	1709,621704
NO3	850,708398	850,7083916	850,708267	-0,146504568	C58H93NO3	1299,644897
NO3	852,630376	852,6303706	852,630017	-0,414766921	C59H83NO3	1240,035767
NO3	852,723951	852,7239508	852,723917	-0,039642215	C58H95NO3	1539,506348
NO3	854,740228	854,7402249	854,739567	-0,769751708	C58H97NO3	1238,037476
NO3	856,661598	856,6615971	856,661318	-0,325826019	C59H87NO3	1240,566772
NO3	858,677581	858,6775882	858,676967	-0,723391033	C59H89NO3	1588,730713
NO3	860,69298	860,6929881	860,692617	-0,43120119	C59H91NO3	1502,619873
NO3	862,708847	862,7088617	862,708267	-0,689386933	C59H93NO3	1810,27478
NO3	864,723989	864,7239976	864,723917	-0,093189637	C59H95NO3	1259,3573
NO3	868,661521	868,6615336	868,661318	-0,248179555	C60H87NO3	1231,28125
NO3	870,677051	870,6770682	870,676967	-0,11618959	C60H89NO3	1354,759766
NO3	872,692731	872,6927534	872,692617	-0,15624449	C60H91NO3	1529,751221
NO3	876,724287	876,7243113	876,723917	-0,449778279	C60H95NO3	1358,494629
NO3	878,740034	878,7400575	878,739567	-0,558192247	C60H97NO3	1184,14624
NO3	886,708437	886,7084757	886,708267	-0,235406453	C61H93NO3	1505,604248
NO3	890,739871	890,7399094	890,739567	-0,38438863	C61H97NO3	1200,948853
NO3	896,692447	896,6924931	896,692617	0,13819253	C62H91NO3	1215,848022
NO3	898,708219	898,7082682	898,708267	-0,001280029	C62H93NO3	1243,688232
NO3	900,724474	900,7245294	900,723917	-0,679911423	C62H95NO3	1457,463379
OS	557,382984	557,3828175	557,382261	-0,998460306	C38H54OS	2224,270996
OS	565,44552	565,445348	565,444861	-0,861332963	C38H62OS	1695,057739
OS	569,382963	569,3827946	569,382261	-0,93710688	C39H54OS	1936,604614
OS	575,429879	575,4297159	575,429211	-0,87745555	C39H60OS	2360,719727
OS	579,367283	579,3671077	579,36661	-0,859008771	C40H52OS	1355,308716
OS	581,382873	581,3827013	581,382261	-0,757358066	C40H54OS	1561,799072
OS	583,398621	583,3984537	583,397911	-0,930263671	C40H56OS	1860,884888
OS	591,367097	591,366922	591,36661	-0,527557206	C41H52OS	1253,038574
OS	593,382949	593,3827756	593,382261	-0,86731408	C41H54OS	1322,296265
OS	593,476796	593,4766242	593,47616	-0,782207103	C40H66OS	1413,069092
OS	595,398634	595,3984677	595,397911	-0,935055405	C41H56OS	1759,995483
OS	597,41401	597,4138501	597,413561	-0,483985098	C41H58OS	2282,294922
OS	603,461221	603,4610628	603,460511	-0,914433476	C41H64OS	2311,829834
OS	605,382889	605,3827172	605,382261	-0,753578886	C42H54OS	1258,238647
OS	615,460982	615,4608277	615,460511	-0,514573618	C42H64OS	2388,063721
OS	617,476702	617,4765508	617,47616	-0,632871428	C42H66OS	2667,509766
OS	621,414089	621,4139278	621,413561	-0,590259022	C43H58OS	1639,782227
OS	621,50824	621,5080745	621,50746	-0,988725183	C42H70OS	1362,193481
OS	623,429626	623,4294662	623,429211	-0,409304046	C43H60OS	1694,383789
OS	623,523799	623,5236298	623,523111	-0,832106415	C42H72OS	1135,104736
OS	625,445248	625,445093	625,444861	-0,370953931	C43H62OS	2033,230957
OS	629,476848	629,4766962	629,47616	-0,851787209	C43H66OS	2205,509033
OS	631,492577	631,4924303	631,491811	-0,980638139	C43H68OS	2678,254883
OS	633,41432	633,4141541	633,413561	-0,936367048	C44H58OS	1136,797241
OS	635,429707	635,4295495	635,429211	-0,532653937	C44H60OS	1576,615601
OS	635,523872	635,5237098	635,523111	-0,942248243	C43H72OS	1290,511475
OS	641,476916	641,4767706	641,47616	-0,95191287	C44H66OS	2432,653076
OS	647,429548	647,4293911	647,429211	-0,278138249	C45H60OS	1336,768433
OS	649,445197	649,4450448	649,444861	-0,282944038	C45H62OS	1578,782227
OS	651,461227	651,461076	651,460511	-0,867319339	C45H64OS	1609,996582
OS	653,476879	653,4767377	653,47616	-0,883972263	C45H66OS	2360,177734
OS	661,445112	661,4449579	661,444861	-0,146432232	C46H62OS	1173,330811
OS	661,539194	661,5390452	661,538761	-0,429589882	C45H74OS	1470,730957
OS	663,461127	663,4609845	663,460511	-0,713614295	C46H64OS	1856,782227
OS	663,555117	663,5549668	663,554411	-0,837545061	C45H76OS	1331,158936
OS	665,476729	665,4765845	665,47616	-0,637850947	C46H66OS	1638,875
OS	667,492471	667,4923338	667,491811	-0,783236518	C46H68OS	2163,534912
OS	669,508244	669,5081075	669,50746	-0,967079788	C46H70OS	2137,702637
OS	673,539444	673,5393068	673,538761	-0,810328957	C46H74OS	1909,212524
OS	681,507952	681,5078189	681,50746	-0,526689734	C47H70OS	1925,664307
OS	683,523791	683,5236595	683,523111	-0,802447499	C47H72OS	1969,009888
OS	685,539493	685,5393683	685,538761	-0,885885539	C47H74OS	2534,633301
OS	687,461195	687,4610546	687,460511	-0,790770612	C48H64OS	1230,757446
OS	687,55495	687,554821	687,554411	-0,596305226	C47H76OS	2002,441406
OS	689,476467	689,4763333	689,47616	-0,251331018	C48H66OS	1562,950317
OS	689,570773	689,5706344	689,570061	-0,831574693	C47H78OS	1266,814209
OS	697,539216	697,5390964	697,538761	-0,480829479	C48H74OS	2377,58667
OS	699,554813	699,5546883	699,554411	-0,396358148	C48H76OS	1808,96936
OS	703,492243	703,4921144	703,491811	-0,431271788	C49H68OS	1387,968018
OS	705,507771	705,5076488	705,50746	-0,267622354	C49H70OS	1737,291748
OS	707,523512	707,5233874	707,523111	-0,390703828	C49H72OS	1489,216675
OS	709,53937	709,5392503	709,538761	-0,689659737	C49H74OS	1745,607056
OS	715,492093	715,4919693	715,491811	-0,221260568	C50H68OS	1254,333252
OS	717,602019	717,6018973	717,601361	-0,74730303	C49H82OS	1288,106934
OS	719,523693	719,5235813	719,523111	-0,653655319	C50H72OS	1882,462769
OS	723,555004	723,5548957	723,554411	-0,669862348	C50H76OS	1944,430664
OS	729,50765	729,5075354	729,50746	-0,103393941	C51H70OS	1253,130493
OS	729,601941	729,6018268	729,601361	-0,638406374	C50H82OS	1268,810425
OS	731,523684	731,5235751	731,523111	-0,634407343	C51H72OS	1505,201904
OS	733,539485	733,5393805	733,538761	-0,844599487	C51H74OS	1718,403809
OS	735,554957	735,5548551	735,554411	-0,603806401	C51H76OS	1808,910889
OS	737,570826	737,5707256	737,570061	-0,901125261	C51H78OS	1816,605347
OS	739,58618	739,5860733	739,585711	-0,489924431	C51H80OS	1303,437866
OS	741,601752	741,6016503	741,601361	-0,390056605	C51H82OS	1513,07019
OS	743,617455	743,6173563	743,61701	-0,46568691	C51H84OS	1618,810669
OS	747,554968	747,5548684	747,554411	-0,611845427	C52H76OS	1376,110962
OS	749,570878	749,5707895	749,570061	-0,971841814	C52H78OS	2080,363037
OS	753,601956	753,6018608	753,601361	-0,663273746	C52H82OS	1371,787109
OS	755,617803	755,6177106	755,61701	-0,927185961	C52H84OS	1445,021362
OS	757,539311	757,5392175	757,538761	-0,602606035	C53H74OS	1294,157471
OS	761,570712	761,5706224	761,570061	-0,737143355	C53H78OS	1335,910522
OS	763,586214	763,5861265	763,585711	-0,544140319	C53H80OS	1365,811157
OS	765,601761	765,6016736	765,601361	-0,408256809	C53H82OS	1278,715576
OS	767,617271	767,6171843	767,61701	-0,227083053	C53H84OS	1232,135986
OS	771,554984	771,5548996	771,554411	-0,633331452	C54H76OS	1187,26001
OS	775,586128	775,5860477	775,585711	-0,434149483	C54H80OS	1224,74646
OS	777,601515	777,6014398	777,601361	-0,101327355	C54H82OS	1414,929688
OS	781,633346	781,6332745	781,632661	-0,784932196	C54H86OS	1433,921509
OS	789,601845	789,6017803	789,601361	-0,531030298	C55H82OS	1424,089844
OS	793,633504	793,6334429	793,632661	-0,985243337	C55H86OS	1425,739624
OS	803,617792	803,6177356	803,61701	-0,902930606	C56H84OS	1179,263184
OS	807,649015	807,6489645	807,64831	-0,810380802	C56H88OS	1289,904175
OS	815,617405	815,6173609	815,61701	-0,43025789	C57H84OS	1224,144897
O2	205,123396	205,1234232	205,123404	-0,093377292	C13H18O2	3151,255615
O2	221,154748	221,1547693	221,154704	-0,295140949	C14H22O2	5463,910645
O2	255,232939	255,2329222	255,232953	0,120793106	C16H32O2	4675,470703
O2	269,248609	269,24856	269,248603	0,15970251	C17H34O2	1990,726563
O2	273,1861	273,1860349	273,186003	-0,1167009	C18H26O2	1161,489136
O2	279,232927	279,2328633	279,232953	0,321208578	C18H32O2	1553,815308
O2	281,248725	281,2486656	281,248603	-0,222724681	C18H34O2	2022,633057
O2	283,264314	283,2642715	283,264253	-0,065163036	C18H36O2	4658,483887
O2	287,201709	287,2016311	287,201653	0,076334443	C19H28O2	1136,207764
O2	293,248643	293,2485714	293,248603	0,107638918	C19H34O2	1856,093628
O2	295,264367	295,2642965	295,264253	-0,147308689	C19H36O2	2089,807617
O2	297,280025	297,2799781	297,279903	-0,25253465	C19H38O2	6663,304199
O2	299,20162	299,2015374	299,201653	0,386261501	C20H28O2	1426,359375
O2	301,217305	301,2172286	301,217303	0,247080949	C20H30O2	1994,432129
O2	303,233043	303,2329539	303,232953	-0,003007678	C20H32O2	1240,094971
O2	305,248568	305,248482	305,248603	0,396304775	C20H34O2	1517,128418
O2	307,17044	307,1703481	307,170353	0,015864795	C21H24O2	1257,448486
O2	307,264331	307,2642519	307,264253	0,003458908	C20H36O2	2191,470215
O2	309,279953	309,2798755	309,279903	0,088785146	C20H38O2	2519,345703
O2	311,201756	311,2016596	311,201653	-0,021112953	C21H28O2	1183,352783
O2	311,295634	311,2955824	311,295553	-0,094482741	C20H40O2	9319,97168
O2	313,217392	313,2173081	313,217303	-0,016169506	C21H30O2	2165,554199
O2	315,232976	315,232891	315,232953	0,196751754	C21H32O2	2207,869873
O2	317,24876	317,2486712	317,248603	-0,214956713	C21H34O2	2000,036865
O2	319,264404	319,2643121	319,264253	-0,185150721	C21H36O2	1867,377319
O2	321,280035	321,279949	321,279903	-0,143270817	C21H38O2	2581,745361
O2	323,201818	323,201716	323,201653	-0,19507101	C22H28O2	1371,581909
O2	323,295638	323,2955544	323,295553	-0,004225728	C21H40O2	3058,615479
O2	325,217339	325,2172458	325,217303	0,175952522	C22H30O2	2129,332275
O2	325,311212	325,3111496	325,311203	0,16429659	C21H42O2	9110,388672
O2	327,233023	327,2329327	327,232953	0,061897226	C22H32O2	2584,849121
O2	329,248733	329,2486446	329,248603	-0,126476082	C22H34O2	2997,162598
O2	331,264339	331,2642468	331,264253	0,018650153	C22H36O2	2693,1604
O2	333,28005	333,2799562	333,279903	-0,159542331	C22H38O2	2664,028809
O2	335,201819	335,2017092	335,201653	-0,167731936	C23H28O2	1411,086182
O2	335,295587	335,2954946	335,295553	0,174270483	C22H40O2	3015,762939
O2	337,21732	337,2172106	337,217303	0,273904694	C23H30O2	1523,43335
O2	337,311358	337,3112686	337,311203	-0,194408369	C22H42O2	3675,981934
O2	339,233157	339,2330555	339,232953	-0,302153416	C23H32O2	2272,657715
O2	339,326928	339,3268593	339,326853	-0,018707921	C22H44O2	11116,12012
O2	341,24873	341,2486336	341,248603	-0,089538982	C23H34O2	3017,23877
O2	343,264309	343,2642085	343,264253	0,129725834	C23H36O2	2669,454834
O2	345,28001	345,2799138	345,279903	-0,03127524	C23H38O2	3437,74292
O2	347,295599	347,2954967	347,295553	0,162069719	C23H40O2	2774,68457
O2	349,217562	349,2174436	349,217303	-0,402493271	C24H30O2	1448,813354
O2	349,311392	349,3112913	349,311203	-0,252707839	C23H42O2	3151,756592
O2	351,233003	351,2328991	351,232953	0,153597444	C24H32O2	2881,579834
O2	351,326985	351,3268874	351,326853	-0,097790316	C23H44O2	3840,961426
O2	353,248602	353,248497	353,248603	0,30012948	C24H34O2	2906,512695
O2	353,342531	353,3424505	353,342503	0,148518699	C23H46O2	9523,300781
O2	355,264342	355,2642402	355,264253	0,036160961	C24H36O2	3546,86377
O2	357,280024	357,2799208	357,279903	-0,049732827	C24H38O2	3523,14502
O2	359,295643	359,2955413	359,295553	0,032655166	C24H40O2	3989,711182
O2	361,217336	361,2172078	361,217303	0,26363244	C25H30O2	1308,719482
O2	361,311203	361,3110988	361,311203	0,288447385	C24H42O2	3762,672363
O2	363,232998	363,2328766	363,232953	0,210295262	C25H32O2	1848,712036
O2	363,326916	363,3268115	363,326853	0,114196161	C24H44O2	3925,325195
O2	365,248657	365,2485432	365,248603	0,163762745	C25H34O2	2712,518066
O2	365,34261	365,3425087	365,342503	-0,015526039	C24H46O2	4803,942383
O2	367,264344	367,2642362	367,264253	0,045757187	C25H36O2	3745,991455
O2	367,358315	367,3582374	367,358153	-0,229649959	C24H48O2	19791,84766
O2	369,279894	369,2797883	369,279903	0,3105358	C25H38O2	4358,032715
O2	371,295771	371,2956624	371,295553	-0,294565614	C25H40O2	4006,993896
O2	373,21732	373,2171861	373,217303	0,313162249	C26H30O2	1381,18103
O2	373,311197	373,3110909	373,311203	0,300331255	C25H42O2	4745,794434
O2	375,233037	375,232913	375,232953	0,106474859	C26H32O2	2225,391357
O2	375,327078	375,3269692	375,326853	-0,309653716	C25H44O2	4413,573242
O2	377,248665	377,2485445	377,248603	0,155004721	C26H34O2	2722,403809
O2	377,342641	377,3425332	377,342503	-0,080118866	C25H46O2	4872,244629
O2	379,264284	379,2641729	379,264253	0,211158773	C26H36O2	4377,515625
O2	379,358178	379,3580732	379,358153	0,210411337	C25H48O2	5910,708984
O2	381,279984	381,2798725	381,279903	0,080054844	C26H38O2	4508,331055
O2	381,373997	381,373909	381,373803	-0,277837779	C25H50O2	16091,19824
O2	383,295645	383,295536	383,295553	0,044289951	C26H40O2	5345,753418
O2	385,311375	385,3112644	385,311203	-0,159319579	C26H42O2	5195,994629
O2	387,233044	387,232911	387,232953	0,108367278	C27H32O2	1979,78418
O2	387,327063	387,3269544	387,326853	-0,261753151	C26H44O2	6012,614258
O2	389,248752	389,2486245	389,248603	-0,0552475	C27H34O2	2630,587158
O2	389,342606	389,3424957	389,342503	0,01880199	C26H46O2	5813,510742
O2	391,264229	391,2641098	391,264253	0,366078838	C27H36O2	3993,027588
O2	391,358129	391,3580166	391,358153	0,348524703	C26H48O2	5518,11377
O2	393,280076	393,2799617	393,279903	-0,149191742	C27H38O2	5262,726563
O2	393,373775	393,3736672	393,373803	0,345148814	C26H50O2	7281,654785
O2	395,295744	395,2956332	395,295553	-0,202952818	C27H40O2	6560,155273
O2	395,389459	395,3893698	395,389453	0,210435435	C26H52O2	27926,11719
O2	397,311384	397,3112713	397,311203	-0,171879114	C27H42O2	6249,946777
O2	399,32692	399,3268106	399,326853	0,106219309	C27H44O2	7737,758301
O2	401,248645	401,2485081	401,248603	0,236451168	C28H34O2	2241,849609
O2	401,342522	401,3424183	401,342503	0,211085718	C27H46O2	11102,37305
O2	403,264289	403,2641569	403,264253	0,238427379	C28H36O2	2876,231689
O2	403,358372	403,3582577	403,358153	-0,259595158	C27H48O2	6636,281738
O2	405,28014	405,2800167	405,279903	-0,280439607	C28H38O2	4474,524414
O2	405,373923	405,3738014	405,373803	0,003869926	C27H50O2	4872,797852
O2	407,295649	407,2955304	407,295553	0,055481606	C28H40O2	5850,85498
O2	407,389612	407,3894981	407,389453	-0,110591957	C27H52O2	7390,564941
O2	409,311263	409,3111577	409,311203	0,110644575	C28H42O2	12482,68457
O2	409,405144	409,4050459	409,405103	0,139351623	C27H54O2	21096,25195
O2	411,326943	411,3268297	411,326853	0,056562696	C28H44O2	8359,064453
O2	413,248768	413,2486161	413,248603	-0,031703122	C29H34O2	1468,518433
O2	413,342653	413,342547	413,342503	-0,106522903	C28H46O2	13303,62598
O2	415,264343	415,2642057	415,264253	0,113873414	C29H36O2	2879,850586
O2	415,358363	415,3582654	415,358153	-0,270627429	C28H48O2	30304,63477
O2	417,279901	417,2797673	417,279903	0,325145127	C29H38O2	3514,577148
O2	417,373781	417,3736647	417,373803	0,33143772	C28H50O2	8112,367188
O2	419,295687	419,2955625	419,295553	-0,022716588	C29H40O2	5607,01709
O2	419,389677	419,389551	419,389453	-0,233636611	C28H52O2	5216,753418
O2	421,311423	421,3113023	421,311203	-0,235764873	C29H42O2	7033,79248
O2	421,405243	421,4051245	421,405103	-0,051065833	C28H54O2	7882,191895
O2	423,326824	423,3267132	423,326853	0,330202218	C29H44O2	12634,50293
O2	423,42073	423,4206283	423,420753	0,294592528	C28H56O2	26123,48242
O2	425,342697	425,342578	425,342503	-0,176236565	C29H46O2	8280,930664
O2	427,264224	427,2640732	427,264253	0,420925257	C30H36O2	1948,301025
O2	427,358226	427,3581094	427,358153	0,102024081	C29H48O2	9834,194336
O2	429,279911	429,279766	429,279903	0,319092687	C30H38O2	2601,653076
O2	429,373964	429,373859	429,373803	-0,130421582	C29H50O2	23140,22266
O2	431,295553	431,2954177	431,295553	0,313707971	C30H40O2	4160,186523
O2	431,389646	431,389522	431,389453	-0,160037137	C29H52O2	7196,549805
O2	433,311164	433,3110357	433,311203	0,386081967	C30H42O2	5998,756836
O2	433,405286	433,4051576	433,405103	-0,125952954	C29H54O2	5973,89209
O2	435,327051	435,3269281	435,326853	-0,172578282	C30H44O2	8168,109375
O2	435,420903	435,4207801	435,420753	-0,062132985	C29H56O2	8150,148438
O2	437,342668	437,3425573	437,342503	-0,124125083	C30H46O2	17851,11719
O2	437,436521	437,4364116	437,436403	-0,01972912	C29H58O2	19964,2832
O2	439,264233	439,2640695	439,264253	0,417762164	C31H36O2	1351,728882
O2	439,358329	439,3582083	439,358153	-0,125935836	C30H48O2	9888,393555
O2	441,279996	441,2798459	441,279903	0,129435913	C31H38O2	2483,812256
O2	441,374072	441,3739614	441,373803	-0,358775534	C30H50O2	19979,72461
O2	443,295598	443,2954575	443,295553	0,215469847	C31H40O2	3934,164063
O2	443,389643	443,3895354	443,389453	-0,185800706	C30H52O2	30900,42578
O2	445,311381	445,311245	445,311203	-0,09431181	C31H42O2	4999,456543
O2	447,327097	447,3269651	447,326853	-0,250632285	C31H44O2	6281,504883
O2	447,420739	447,4206071	447,420753	0,326007293	C30H56O2	6297,324707
O2	449,342496	449,3423696	449,342503	0,296916398	C31H46O2	8559,292969
O2	449,436371	449,4362462	449,436403	0,348948823	C30H58O2	9335,404297
O2	451,358244	451,3581252	451,358153	0,061591987	C31H48O2	13737,22168
O2	451,452039	451,4519271	451,452053	0,278845377	C30H60O2	23746,92188
O2	453,279825	453,2796637	453,279903	0,527868148	C32H38O2	1785,557861
O2	453,373797	453,373674	453,373803	0,284600408	C31H50O2	10996,85645
O2	455,295664	455,2955126	455,295553	0,08877812	C32H40O2	2816,813721
O2	455,389532	455,3894209	455,389453	0,07043389	C31H52O2	31206,66406
O2	457,311463	457,3113175	457,311203	-0,250282673	C32H42O2	3761,455078
O2	457,405214	457,4050993	457,405103	0,008031019	C31H54O2	21171,96289
O2	459,326981	459,3268459	459,326853	0,015481913	C32H44O2	6316,677734
O2	459,420921	459,4207864	459,420753	-0,072680798	C31H56O2	6483,421875
O2	461,342619	461,3424844	461,342503	0,040256314	C32H46O2	6654,943359
O2	461,436418	461,4362834	461,436403	0,259174717	C31H58O2	6655,868164
O2	463,358144	463,3580156	463,358153	0,296610105	C32H48O2	9396,53418
O2	463,452114	463,4519831	463,452053	0,150821753	C31H60O2	8246,467773
O2	465,373977	465,3738525	465,373803	-0,106381525	C32H50O2	12103,74121
O2	465,467782	465,467661	465,467703	0,090186201	C31H62O2	15169,5332
O2	467,295644	467,2954796	467,295553	0,157043077	C33H40O2	1820,596802
O2	467,389564	467,3894406	467,389453	0,02661516	C32H52O2	13294,95215
O2	469,311272	469,31112	469,311203	0,176860174	C33H42O2	3204,526855
O2	469,405337	469,4052218	469,405103	-0,253165714	C32H54O2	27885,63477
O2	471,326872	471,3267235	471,326853	0,274701998	C33H44O2	3837,230469
O2	471,420737	471,4206151	471,420753	0,292547014	C32H56O2	15605,55273
O2	473,342558	473,342412	473,342503	0,192205856	C33H46O2	4391,828613
O2	473,436548	473,4364087	473,436403	-0,012132168	C32H58O2	6056,533203
O2	475,35845	475,3583102	475,358153	-0,330691107	C33H48O2	6011,575684
O2	475,452216	475,4520756	475,452053	-0,047440966	C32H60O2	5832,037598
O2	477,373988	477,3738535	477,373803	-0,105835565	C33H50O2	8022,343262
O2	477,467861	477,4677288	477,467703	-0,054072583	C32H62O2	9069,391602
O2	479,389639	479,3895074	479,389453	-0,113502836	C33H52O2	9557,234375
O2	479,483611	479,483488	479,483353	-0,281536098	C32H64O2	16201,11816
O2	481,311165	481,310995	481,311203	0,432094076	C34H42O2	1620,170776
O2	481,40519	481,4050579	481,405103	0,093690937	C33H54O2	9482,514648
O2	483,327023	483,3268637	483,326853	-0,022205503	C34H44O2	2624,234619
O2	483,420775	483,420651	483,420753	0,210975081	C33H56O2	15895,19336
O2	485,342716	485,3425644	485,342503	-0,126573133	C34H46O2	3766,641602
O2	485,436538	485,4364093	485,436403	-0,012935613	C33H58O2	11976,22266
O2	487,358389	487,3582412	487,358153	-0,181074148	C34H48O2	4562,763672
O2	487,452272	487,4521262	487,452053	-0,150071291	C33H60O2	4994,450684
O2	489,37383	489,3736864	489,373803	0,238213632	C34H50O2	5649,134277
O2	489,467766	489,4676213	489,467703	0,166863408	C33H62O2	5361,836426
O2	491,389557	491,3894192	491,389453	0,068848121	C34H52O2	7633,618164
O2	491,483538	491,4833997	491,483353	-0,095072356	C33H64O2	7467,523438
O2	493,31139	493,3112167	493,311203	-0,027779165	C35H42O2	1525,875244
O2	493,40537	493,4052342	493,405103	-0,265878679	C34H54O2	8611,879883
O2	493,499017	493,4988824	493,499003	0,24441616	C33H66O2	9188,930664
O2	495,32706	495,3268935	495,326853	-0,081825044	C35H44O2	2074,316162
O2	495,421066	495,4209304	495,420753	-0,357989316	C34H56O2	8818,371094
O2	497,342415	497,3422543	497,342503	0,500018787	C35H46O2	2706,181641
O2	497,436438	497,4363084	497,436403	0,190076638	C34H58O2	12670,84277
O2	499,358378	499,3582245	499,358153	-0,143120359	C35H48O2	3774,66748
O2	499,45241	499,4522797	499,452053	-0,453961677	C34H60O2	12311,61816
O2	501,374003	501,3738533	501,373803	-0,100419388	C35H50O2	4565,240723
O2	501,467653	501,4675108	501,467703	0,383298371	C34H62O2	6533,858398
O2	503,389467	503,3893217	503,389453	0,260893496	C35H52O2	5665,210449
O2	503,483488	503,4833461	503,483353	0,013635255	C34H64O2	6720,509766
O2	505,405343	505,405204	505,405103	-0,199888727	C35H54O2	7862,869141
O2	505,499344	505,4992063	505,499003	-0,402231244	C34H66O2	8421,743164
O2	507,327116	507,3269419	507,326853	-0,175269498	C36H44O2	1581,862549
O2	507,420664	507,4205265	507,420753	0,446363504	C35H56O2	8583,986328
O2	507,514637	507,5145079	507,514653	0,285992871	C34H68O2	13926,91992
O2	509,342503	509,3423405	509,342503	0,319075718	C36H46O2	2638,268799
O2	509,436403	509,4362647	509,436403	0,271433063	C35H58O2	8312,931641
O2	511,358129	511,3579701	511,358154	0,359620439	C36H48O2	3123,385986
O2	511,452378	511,4522484	511,452054	-0,380166521	C35H60O2	13849,64258
O2	513,373808	513,3736537	513,373804	0,292772356	C36H50O2	3872,82666
O2	513,468003	513,4678704	513,467703	-0,325928579	C35H62O2	11560,05762
O2	515,389755	515,3896064	515,389454	-0,295759919	C36H52O2	5092,323242
O2	515,483485	515,4833419	515,483354	0,023466352	C35H64O2	6646,619629
O2	517,405383	517,4052378	517,405104	-0,258548913	C36H54O2	6017,641602
O2	517,499036	517,4988916	517,499003	0,215198362	C35H66O2	6278,978516
O2	519,326964	519,3267879	519,326853	0,125396193	C37H44O2	1503,042847
O2	519,420906	519,4207663	519,420754	-0,023591524	C36H56O2	7972,643555
O2	519,514881	519,514743	519,514654	-0,171409469	C35H68O2	8766,665039
O2	521,342699	521,342531	521,342504	-0,051813184	C37H46O2	2145,659424
O2	521,436548	521,4364092	521,436403	-0,011834426	C36H58O2	8406,3125
O2	521,53043	521,5302959	521,530304	0,015506985	C35H70O2	10914,10742
O2	523,358382	523,3582168	523,358154	-0,119940289	C37H48O2	2430,054199
O2	523,452128	523,4519881	523,452054	0,12595623	C36H60O2	7967,156738
O2	525,373831	525,3736743	525,373804	0,246903969	C37H50O2	3564,803467
O2	525,467882	525,4677501	525,467703	-0,089688466	C36H62O2	12553,0166
O2	527,3897	527,3895494	527,389454	-0,180815207	C37H52O2	4731,286133
O2	527,483632	527,4834965	527,483354	-0,270140027	C36H64O2	10178,91504
O2	529,405397	529,4052484	529,405104	-0,272827934	C37H54O2	5229,753906
O2	529,4992	529,4990555	529,499003	-0,099087856	C36H66O2	6360,256836
O2	531,32711	531,3269274	531,326853	-0,140014306	C38H44O2	1156,815308
O2	531,420739	531,4205939	531,420754	0,301354217	C37H56O2	6177,856934
O2	531,51483	531,5146869	531,514654	-0,061913842	C36H68O2	6841,380371
O2	533,342493	533,3423248	533,342504	0,336028414	C38H46O2	2149,28125
O2	533,436404	533,4362644	533,436403	0,259875193	C37H58O2	8174,155273
O2	533,530347	533,5302094	533,530304	0,177309931	C36H70O2	9104,922852
O2	535,358469	535,3583051	535,358154	-0,2821846	C38H48O2	2594,434326
O2	535,452223	535,4520818	535,452054	-0,051945964	C37H60O2	7537,979004
O2	535,546009	535,5458751	535,545954	0,147385212	C36H72O2	11177,9209
O2	537,374001	537,3738452	537,373804	-0,076629675	C38H50O2	3730,583496
O2	537,468025	537,4678856	537,467703	-0,339688538	C37H62O2	8249,973633
O2	539,389789	539,3896362	539,389454	-0,337794721	C38H52O2	4281,476563
O2	539,483638	539,4835026	539,483354	-0,275408556	C37H64O2	10235,43262
O2	541,405223	541,4050743	541,405104	0,05481531	C38H54O2	5185,308105
O2	541,49933	541,4991921	541,499003	-0,349245728	C37H66O2	8917,984375
O2	543,327135	543,3269649	543,326853	-0,206022444	C39H44O2	1969,990723
O2	543,421018	543,4208728	543,420754	-0,218696392	C38H56O2	6129,903809
O2	543,514933	543,5147835	543,514654	-0,238209448	C37H68O2	4964,63916
O2	545,342884	545,3427161	545,342504	-0,388882522	C39H46O2	2155,295166
O2	545,436564	545,4364231	545,436403	-0,036890156	C38H58O2	7568,456543
O2	545,530727	545,5305802	545,530303	-0,508170716	C37H70O2	5643,070801
O2	547,358222	547,3580665	547,358153	0,157993661	C39H48O2	3738,723389
O2	547,452141	547,4520055	547,452054	0,088566074	C38H60O2	10048,21875
O2	547,546093	547,5459543	547,545954	-4,99E-04	C37H72O2	8425,499023
O2	549,373886	549,3737344	549,373804	0,126678612	C39H50O2	4451,95166
O2	549,468041	549,4679002	549,467703	-0,358841334	C38H62O2	7514,561035
O2	549,561772	549,5616326	549,561604	-0,052069484	C37H74O2	8095,462891
O2	551,389719	551,3895731	551,389453	-0,217808349	C39H52O2	5803,52002
O2	551,483646	551,4835092	551,483354	-0,281400743	C38H64O2	9229,076172
O2	553,311441	553,3112586	553,311204	-0,098702055	C40H42O2	1136,108276
O2	553,405096	553,4049537	553,405104	0,271611866	C39H54O2	6885,484375
O2	553,499248	553,4991134	553,499003	-0,199393735	C38H66O2	10335,58984
