
#Abundancia das classes heteroatomicas
#Intensidade total: 4826259.500000
#Classe	Int. Relativa (%)
32	1459.266724
33	1439.893433
34	1402.663330
35	1510.177856
36	1402.616577
37	1193.334229
38	1435.998413
39	1359.894531
40	1309.400024
41	1223.379150
42	1134.935913
43	1109.334839
44	1054.676025
45	969.613464
46	1086.373657
47	1046.750000
48	890.448730
49	793.645203
50	782.216675
51	912.164307
52	620.895508
53	692.827087
54	681.473328
55	574.739014
56	519.475037
57	581.745300
58	534.374817
59	568.864441

Distribuicao da quantidade de carbonos no DBE16 da classe O2
Num. C	Intensidade
27	408.617615
28	639.735779
29	925.531738
30	1159.090698
31	1078.045532
32	1254.244629
33	1323.608276
34	1214.454834
35	1174.041504
36	1073.561768
37	1184.959351
38	1065.482300
39	971.931396
40	1111.996216
41	1029.204102
42	812.485718
43	855.591064
44	966.647095
45	975.300720
46	739.631592
47	873.816833
48	758.607300
49	668.546631
50	714.138611
51	746.443420
52	712.329102
53	566.161682
54	521.978760
55	433.512390
56	487.897430
57	409.846130
58	430.193512

Distribuicao da quantidade de carbonos no DBE17 da classe O2
Num. C	Intensidade
26	398.234009
27	489.559479
28	553.873657
29	605.803528
30	763.764709
31	1162.146362
32	1161.831665
33	1080.054321
34	1011.500488
35	954.925171
36	1217.135620
37	907.222839
38	967.034790
39	913.149048
40	894.812439
41	745.036255
42	873.537537
43	752.552612
44	875.888733
45	720.153198
46	718.652405
47	746.443909
48	718.868591
49	594.069946
50	674.376709
51	473.352692
52	498.957733
53	529.328857
54	465.738495

Distribuicao da quantidade de carbonos no DBE18 da classe O2
Num. C	Intensidade
29	480.892700
30	579.237854
31	614.493408
32	763.141907
33	892.533813
34	1013.535522
35	896.903564
36	732.457153
37	860.684631
38	889.713135
39	788.195984
40	716.938049
41	711.270569
42	720.940308
43	713.279175
44	626.062134
45	672.898804
46	656.316528
47	509.972260
48	497.426056
49	0.000000
50	487.125275
51	489.918427
52	445.412384
53	0.000000
54	390.156128

Distribuicao da quantidade de carbonos no DBE19 da classe O2
Num. C	Intensidade
31	452.274872
32	562.834106
33	636.077881
34	662.110168
35	664.086060
36	722.524597
37	639.989990
38	762.080933
39	714.906860
40	553.871765
41	641.365784
42	615.127441
43	567.533386
44	521.715149
45	597.726685
46	555.432983
47	427.023773
48	456.113892

Distribuicao da quantidade de carbonos no DBE20 da classe O2
Num. C	Intensidade
32	401.880035
33	495.227936
34	471.700409
35	513.831360
36	521.519165
37	506.015778
38	509.705963
39	524.034973
40	588.634460
41	481.692902
42	561.892883
43	435.977631
44	0.000000
45	410.930389

Distribuicao da quantidade de carbonos no DBE21 da classe O2
Num. C	Intensidade
36	393.884918
37	418.351288
38	425.309570
39	0.000000
40	388.528442
41	387.919891


#Abundancia relativa do DBE na Classe Heteroatomica O3S
#Intensidade total da classe: 505517.062500
DBE	Int. Relativa (%)
0	0.087296
1	9.002759
2	8.561101
3	5.539961
4	68.765472
5	3.984661
6	2.378057
7	1.208183
8	0.195252
9	0.165086
10	0.112172

Distribuicao da quantidade de carbonos no DBE0 da classe O3S
Num. C	Intensidade
17	441.294250

Distribuicao da quantidade de carbonos no DBE1 da classe O3S
Num. C	Intensidade
18	451.391876
19	450.076385
20	614.667297
21	633.283325
22	828.448914
23	1317.142212
24	1622.973267
25	1790.563843
26	1822.364380
27	1563.647461
28	2708.297363
29	2444.760742
30	2964.296143
31	2135.878906
32	1524.859985
33	2258.469482
34	2706.754883
35	2102.825928
36	1672.653564
37	1394.911011
38	1615.812256
39	1808.355469
40	1745.031494
41	1107.568726
42	693.636780
43	1087.948486
44	1674.727417
45	1342.941772
46	512.804443
47	514.111145
48	0.000000
49	399.281006

Distribuicao da quantidade de carbonos no DBE2 da classe O3S
Num. C	Intensidade
19	443.034485
20	405.665253
21	633.756042
22	750.042358
23	925.378113
24	1439.104858
25	1700.000122
26	1887.222290
27	1784.550415
28	1994.744385
29	2209.023193
30	2591.263184
31	2139.548096
32	1725.842896
33	1944.903076
34	2125.608643
35	2043.466187
36	1688.407715
37	1157.862305
38	1522.235840
39	1637.842529
40	2050.866699
41	1106.678711
42	956.820984
43	958.228760
44	1441.669312
45	1442.392456
46	678.013123
47	595.543640
48	0.000000
49	448.688019
50	450.642883
51	398.777039

Distribuicao da quantidade de carbonos no DBE3 da classe O3S
Num. C	Intensidade
22	496.514252
23	508.440155
24	769.903687
25	911.622314
26	1003.721924
27	1335.095825
28	1241.406006
29	1440.886475
30	1602.758301
31	1414.072144
32	1211.531860
33	1480.505127
34	1320.019165
35	1289.279297
36	1048.043213
37	903.340698
38	943.642395
39	993.245178
40	2828.939453
41	981.792542
42	704.344177
43	838.936768
44	862.864807
45	962.438293
46	458.246704
47	453.856659

Distribuicao da quantidade de carbonos no DBE4 da classe O3S
Num. C	Intensidade
15	540.214905
16	18708.486328
17	93930.148438
18	121767.296875
19	89571.554688
20	1878.500488
21	1063.107300
22	739.480774
23	484.102570
24	579.192322
25	545.261658
26	754.296692
27	989.839783
28	1155.640503
29	1332.275513
30	1429.313721
31	1054.722900
32	756.616699
33	1023.121826
34	971.754272
35	809.551514
36	828.593018
37	524.454712
38	734.833313
39	633.928040
40	1997.065918
41	763.573242
42	445.282715
43	459.311157
44	607.502075
45	542.198853

Distribuicao da quantidade de carbonos no DBE5 da classe O3S
Num. C	Intensidade
11	573.043335
12	994.194275
13	426.040833
14	0.000000
15	0.000000
16	0.000000
17	1047.839722
18	1446.871216
19	1092.594971
20	0.000000
21	0.000000
22	0.000000
23	0.000000
24	0.000000
25	0.000000
26	0.000000
27	585.476562
28	695.517517
29	1094.644165
30	1053.629028
31	870.439209
32	749.330017
33	782.850891
34	748.613708
35	774.817749
36	762.762390
37	579.242981
38	603.575439
39	684.953003
40	1191.574951
41	752.214050
42	561.276001
43	465.726929
44	516.941406
45	556.226746
46	532.744507

Distribuicao da quantidade de carbonos no DBE6 da classe O3S
Num. C	Intensidade
28	427.042725
29	571.569641
30	708.175964
31	623.203369
32	608.476135
33	618.590637
34	624.710205
35	561.605530
36	697.428955
37	620.890808
38	720.005737
39	798.406250
40	1160.299927
41	650.664917
42	605.063782
43	486.463715
44	608.048950
45	493.125214
46	0.000000
47	0.000000
48	437.711731

Distribuicao da quantidade de carbonos no DBE7 da classe O3S
Num. C	Intensidade
31	495.397430
32	0.000000
33	397.530060
34	488.340912
35	446.261047
36	506.753143
37	524.559814
38	468.275879
39	469.727753
40	851.946838
41	566.212280
42	0.000000
43	474.299103
44	418.266052

Distribuicao da quantidade de carbonos no DBE8 da classe O3S
Num. C	Intensidade
33	396.789581
34	0.000000
35	0.000000
36	0.000000
37	0.000000
38	0.000000
39	0.000000
40	590.240051

Distribuicao da quantidade de carbonos no DBE9 da classe O3S
Num. C	Intensidade
40	834.539246

Distribuicao da quantidade de carbonos no DBE10 da classe O3S
Num. C	Intensidade
40	567.046265

Indices de biodegradacao:
A/C: 1.097406
A/C mod.: 0.111986
Indice S/A: 355349.593750
S/A mod.: 319563.093750
Indice MA1: 1.222062
Indice MA2: 2.631348
Indices de paleoambiente:
Indice Phenol: 0.226149
C27/C28 (DBE4): 0.940858
C27/C28 (DBE5): 1.164187
Par/Impar (FA): 1.150688
OEP (FA): 1.142278
TAR (FA) Par: 0.499962
TAR (FA) Impar: 1.450750
C36 Indice de Acido Hepanoico: 0.906121
Hopano / Acido Estanoico: 0.473895
Razao Rocha 1: 0.459116
Razao Rocha 2: 0.842592
Razao Rocha 3: 14091.184570
Razao Rocha 4: 147204.406250
Razao Rocha 5: 0.193153
Razao Rocha 6: 0.170286
Razao Rocha 7: 2.316252
Razao Rocha 8: 0.314313
Indices de maturidade:
DBE9  da Classe N: 166725.796875
DBE12 da Classe N: 217633.484375
DBE15 da Classe N: 157567.187500
