
#Abundancia das classes heteroatomicas
#Intensidade total: 8081875.500000
#Classe	Int. Relativa (%)
#Abundancia relativa do DBE na Classe Heteroatomica S
#Intensidade total da classe: 156102.781250
DBE	Int. Relativa (%)
7	4.841475
8	1.747690
9	6.637499
10	10.195750
11	10.649426
12	17.369162
13	15.005136
14	10.064429
15	10.536761
16	7.342404
17	4.803261
18	0.806998

Distribuicao da quantidade de carbonos no DBE7 da classe S
Num. C	Intensidade
38	1686.003296
39	1651.211548
40	0.000000
41	1723.150391
42	0.000000
43	1350.274048
44	1147.037842

Distribuicao da quantidade de carbonos no DBE8 da classe S
Num. C	Intensidade
43	1498.842896
44	0.000000
45	0.000000
46	1229.349365

Distribuicao da quantidade de carbonos no DBE9 da classe S
Num. C	Intensidade
42	2052.694336
43	1731.008423
44	1834.022461
45	1823.467285
46	0.000000
47	1353.303467
48	1566.823853

Distribuicao da quantidade de carbonos no DBE10 da classe S
Num. C	Intensidade
39	4350.714844
40	0.000000
41	0.000000
42	0.000000
43	0.000000
44	0.000000
45	2069.766357
46	2066.107178
47	1805.421143
48	1857.490356
49	1328.066162
50	0.000000
51	1213.299072
52	1224.985474

Distribuicao da quantidade de carbonos no DBE11 da classe S
Num. C	Intensidade
38	2412.678223
39	0.000000
40	0.000000
41	0.000000
42	0.000000
43	3025.278320
44	0.000000
45	2949.401855
46	0.000000
47	2149.762207
48	2213.508545
49	0.000000
50	1340.599854
51	1333.161499
52	0.000000
53	1199.658447

Distribuicao da quantidade de carbonos no DBE12 da classe S
Num. C	Intensidade
36	1764.482178
37	0.000000
38	2206.629150
39	0.000000
40	2295.754395
41	0.000000
42	0.000000
43	0.000000
44	2158.585449
45	2411.389404
46	2173.258545
47	2142.917236
48	1875.486694
49	1855.844971
50	1936.657349
51	2220.475830
52	1263.119263
53	1556.485840
54	0.000000
55	1252.654541

Distribuicao da quantidade de carbonos no DBE13 da classe S
Num. C	Intensidade
39	2363.455566
40	0.000000
41	2894.610596
42	0.000000
43	2108.508057
44	2709.577637
45	2286.405762
46	0.000000
47	2161.167969
48	1742.362305
49	0.000000
50	1812.164673
51	1475.241211
52	1436.540039
53	0.000000
54	1265.735229
55	0.000000
56	1167.666870

Distribuicao da quantidade de carbonos no DBE14 da classe S
Num. C	Intensidade
37	1314.704102
38	0.000000
39	0.000000
40	0.000000
41	0.000000
42	2089.414795
43	0.000000
44	2225.371582
45	0.000000
46	2086.583740
47	0.000000
48	2011.960449
49	1928.390747
50	0.000000
51	1214.441895
52	1549.916504
53	0.000000
54	1290.070068

Distribuicao da quantidade de carbonos no DBE15 da classe S
Num. C	Intensidade
40	1554.682129
41	0.000000
42	1759.725098
43	0.000000
44	1307.334839
45	0.000000
46	1478.355225
47	1517.735596
48	1659.371216
49	1676.576538
50	1481.804199
51	1609.406494
52	1212.558350
53	0.000000
54	0.000000
55	1190.629395

Distribuicao da quantidade de carbonos no DBE16 da classe S
Num. C	Intensidade
42	1759.766846
43	0.000000
44	1627.749878
45	1136.484863
46	1443.743408
47	1565.647949
48	1376.072632
49	0.000000
50	1162.921875
51	1389.309082

Distribuicao da quantidade de carbonos no DBE17 da classe S
Num. C	Intensidade
40	1384.863037
41	0.000000
42	0.000000
43	0.000000
44	1182.548340
45	1208.637817
46	1207.862427
47	1285.387329
48	1228.724365

Distribuicao da quantidade de carbonos no DBE18 da classe S
Num. C	Intensidade
50	1259.745728

Indices de biodegradacao:
A/C: 0.752260
A/C mod.: 0.340066
Indice S/A: 1463677.250000
S/A mod.: 1092243.000000
Indice MA1: nan
Indice MA2: nan
Indices de paleoambiente:
Indice Phenol: nan
C27/C28 (DBE4): nan
C27/C28 (DBE5): nan
Par/Impar (FA): 1.353454
OEP (FA): 1.910862
TAR (FA) Par: 15.793371
TAR (FA) Impar: 6.497558
C36 Indice de Acido Hepanoico: 0.402254
Hopano / Acido Estanoico: 1.029765
Razao Rocha 1: 0.578388
Razao Rocha 2: nan
Razao Rocha 3: 50676.316406
Razao Rocha 4: 0.000000
Razao Rocha 5: nan
Razao Rocha 6: 0.781517
Razao Rocha 7: 0.530987
Razao Rocha 8: 0.961160
Indices de maturidade:
DBE9  da Classe N: 0.000000
DBE12 da Classe N: 0.000000
DBE15 da Classe N: 0.000000
